k,mean_score,std_score,fold_scores,metric,tuning_model
6,0.6488817663817664,0.08202177831479346,"[0.5822222222222223, 0.764423076923077, 0.6]",auc,LogisticRegression
12,0.6465811965811965,0.033041678256543076,"[0.6666666666666666, 0.673076923076923, 0.6]",auc,LogisticRegression
10,0.6427207977207977,0.026921021115680094,"[0.6377777777777778, 0.6778846153846154, 0.6125]",auc,LogisticRegression
14,0.638682336182336,0.06385455426047848,"[0.6977777777777778, 0.6682692307692307, 0.5499999999999999]",auc,LogisticRegression
16,0.6336752136752137,0.07696767463114305,"[0.6933333333333334, 0.6826923076923077, 0.525]",auc,LogisticRegression
8,0.6332905982905983,0.05750018659826735,"[0.6133333333333334, 0.7115384615384616, 0.575]",auc,LogisticRegression
18,0.6151210826210827,0.06320072243498681,"[0.6155555555555555, 0.6923076923076923, 0.5375000000000001]",auc,LogisticRegression
4,0.606039886039886,0.11710672947262794,"[0.5488888888888889, 0.7692307692307693, 0.5]",auc,LogisticRegression
