Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
SVM_RBF vs ExtraTrees,SVM_RBF,ExtraTrees,0.7353759820426488,0.7267255892255892,0.008650392817059515,5.0,0.625,0.9140625
SVM_RBF vs GradientBoosting,SVM_RBF,GradientBoosting,0.7353759820426488,0.6782982603815938,0.05707772166105497,2.0,0.1875,0.75
SVM_RBF vs KNN,SVM_RBF,KNN,0.7353759820426488,0.6946815375982043,0.04069444444444442,1.0,0.25,0.75
SVM_RBF vs LightGBM,SVM_RBF,LightGBM,0.7353759820426488,0.716705948372615,0.01867003367003369,5.0,0.625,0.9140625
SVM_RBF vs LogisticRegression,SVM_RBF,LogisticRegression,0.7353759820426488,0.7168223905723906,0.0185535914702581,6.0,0.8125,0.9140625
SVM_RBF vs NaiveBayes,SVM_RBF,NaiveBayes,0.7353759820426488,0.5989113355780022,0.13646464646464646,1.0,0.125,0.75
SVM_RBF vs RandomForest,SVM_RBF,RandomForest,0.7353759820426488,0.708733164983165,0.026642817059483716,6.0,0.8125,0.9140625
SVM_RBF vs SVM_Linear,SVM_RBF,SVM_Linear,0.7353759820426488,0.7216863075196409,0.013689674523007822,5.0,0.625,0.9140625
SVM_RBF vs XGBoost,SVM_RBF,XGBoost,0.7353759820426488,0.7272250280583614,0.008150953984287324,7.0,1.0,1.0
