Metric,Value
ROC-AUC,0.7065088757396449
PR-AUC,0.782677388978464
Balanced Acc.,0.6365384615384615
Sensitivity,0.676923076923077
Specificity,0.5961538461538461
PPV,0.676923076923077
NPV,0.5961538461538461
Kappa,0.2730769230769231
