feature,nan_count,inf_count,variance,is_constant,is_near_zero_variance
Pre_Morph_Volume_cm3,0,0,226.0281886767513,False,False
Pre_Morph_ApproximateVolume_cm3,0,0,226.32821055489805,False,False
Pre_Morph_voxelsCounting_vx,0,0,226328210.55489802,False,False
Pre_Morph_SurfaceArea_cm2,0,0,534.8741167314773,False,False
Pre_Morph_SurfaceToVolumeRatio_cm,0,0,11.98352264714301,False,False
Pre_Morph_Compacity,0,0,10.338553081622539,False,False
Pre_Morph_Compactness1,0,0,2.4904847040348165e-05,False,False
Pre_Morph_Compactness2,0,0,0.013249492698125418,False,False
Pre_Morph_SphericalDisproportion,0,0,0.026482572285039002,False,False
Pre_Morph_Sphericity,0,0,0.005594111569024329,False,False
Pre_Morph_Asphericity,0,0,0.026482572285038995,False,False
Pre_Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,0,0,23.22754501224841,False,False
Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0,0,0.09026772053778616,False,False
Pre_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0,0,0.03132520157254463,False,False
Pre_Morph_CentreOfMassShift_mm,0,0,0.17954606290721456,False,False
Pre_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,0,0,0.007774437481679667,False,False
Pre_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0,0,0.0034463105895616076,False,False
Pre_Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,0,0,0.10974492056124355,False,False
Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0,0,0.009558457106685597,False,False
Pre_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0,0,0.004875093801125807,False,False
Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,0,0,0.9711595455930023,False,False
Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0,0,0.061281551691426905,False,False
Pre_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0,0,0.03288688017009118,False,False
Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,0,0,2.3207469329767396,False,False
Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0,0,0.11855861498721684,False,False
Pre_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0,0,0.05527650548023572,False,False
Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,0,0,1.467902029245574,False,False
Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,0,0,0.07046506604559516,False,False
Pre_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,0,0,0.03332615926059941,False,False
Pre_Morph_Maximum3DDiameter_mm,0,0,127.08726963130898,False,False
Pre_Morph_SphereDiameter_mm,0,0,59.57230417282118,False,False
Pre_Morph_IntegratedIntensity_Intensity,0,0,5672822254626.67,False,False
Pre_IB_MeanIntensity,0,0,6380.585996328547,False,False
Pre_IB_IntensityVariance,0,0,62809155.869283475,False,False
Pre_IB_IntensitySkewness,0,0,0.7172498945223141,False,False
Pre_IB_IntensityKurtosis,0,0,5.742377387610438,False,False
Pre_IB_MedianIntensity,0,0,8153.9172813744635,False,False
Pre_IB_MinimumIntensity,0,0,1132.5547540510356,False,False
Pre_IB_10thIntensityPercentile,0,0,3822.8547403959533,False,False
Pre_IB_25thIntensityPercentile,0,0,5250.294038703483,False,False
Pre_IB_50thIntensityPercentile,0,0,8153.9172813744635,False,False
Pre_IB_75thIntensityPercentile,0,0,11373.520000964589,False,False
Pre_IB_90thIntensityPercentile,0,0,13868.386757906394,False,False
Pre_IB_StandardDeviation,0,0,1710.9511463360782,False,False
Pre_IB_MaximumIntensity,0,0,19261.39586351256,False,False
Pre_IB_IntensityInterquartileRange,0,0,5269.945495892182,False,False
Pre_IB_IntensityRange,0,0,22785.20447161688,False,False
Pre_IB_IntensityBasedMeanAbsoluteDeviation,0,0,1310.5016344877924,False,False
Pre_IB_IntensityBasedRobustMeanAbsoluteDeviation,0,0,872.5889630534577,False,False
Pre_IB_IntensityBasedMedianAbsoluteDeviation,0,0,1278.6957291027923,False,False
Pre_IB_IntensityBasedCoefficientOfVariation,0,0,0.06825909440885869,False,False
Pre_IB_IntensityBasedQuartileCoefficientOfDispersion,0,0,0.02656593838451545,False,False
Pre_IB_AreaUnderCurveCIVH,0,0,1187452.4238146269,False,False
Pre_IB_IntensityBasedEnergy,0,0,1.588229608298776e+17,False,False
Pre_IB_RootMeanSquareIntensity,0,0,6988.625617242554,False,False
Pre_IB_TotalLesionGlycolysis,0,0,5682438.866298834,False,False
Pre_IH_IntensityHistogramMean_Intensity,0,0,34.06743234812965,False,False
Pre_IH_IntensityHistogramVariance_Intensity,0,0,1765.3796275853558,False,False
Pre_IH_IntensityHistogramSkewness_Intensity,0,0,0.6997785542439287,False,False
Pre_IH_IntensityHistogramKurtosis_Intensity,0,0,5.6065137025655,False,False
Pre_IH_IntensityHistogramMedian_Intensity,0,0,43.41807290525238,False,False
Pre_IH_IntensityHistogramMinimumGreyLevel_Intensity,0,0,5.301921250639198,False,False
Pre_IH_IntensityHistogram10thPercentile,0,0,20.23244941193659,False,False
Pre_IH_IntensityHistogram25thPercentile,0,0,28.284608079479874,False,False
Pre_IH_IntensityHistogram50thPercentile,0,0,43.41807290525238,False,False
Pre_IH_IntensityHistogram75thPercentile,0,0,60.73767258382643,False,False
Pre_IH_IntensityHistogram90thPercentile,0,0,73.92300387172182,False,False
