model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
SVM_RBF,0.7179096520763186,0.11885496900571363,0.633431952662722,0.7759816514718123,0.10353181928575643,0.7152981911347405,0.5856290782097233,0.09744443732611556,0.5897435897435898,0.5823863636363635,0.09584710644828419,0.573076923076923,0.6421613806813047,0.0995208116220903,0.6619718309859155,0.5905555555555555,0.11476761275844158,0.6103896103896104,0.7536616161616162,0.18950518618297993,0.7230769230769231,117,5
ExtraTrees,0.6746127946127947,0.14254133894158177,0.7091715976331361,0.7095430246088866,0.1280139268640724,0.7585333202592015,0.6346861501700211,0.07648958054087225,0.6324786324786325,0.6237121212121212,0.0871059275129836,0.625,0.6579441473559121,0.07220127535960624,0.6766917293233082,0.6398692810457517,0.09239527867750218,0.6617647058823529,0.6896464646464646,0.08946809684477033,0.6923076923076923,117,5
GradientBoosting,0.664084595959596,0.10771386573815804,0.6769230769230768,0.697807809902482,0.14433190858439912,0.7290625351729163,0.6270195754066722,0.11690767209044838,0.6410256410256411,0.62989898989899,0.10945373166582271,0.6384615384615384,0.6361024033437827,0.13094524984017608,0.671875,0.6365689865689865,0.1427289323757307,0.6825396825396826,0.6575757575757576,0.1510143237813691,0.6615384615384615,117,5
NaiveBayes,0.6388047138047138,0.06731728886632812,0.6031065088757396,0.6989478717709791,0.12355413709671179,0.6441932542820221,0.5640777502067824,0.10103912991291036,0.5811965811965812,0.529381313131313,0.06778632960244516,0.55,0.637489233419466,0.1615071200795112,0.6878980891719745,0.5471111111111112,0.15371345796804464,0.5869565217391305,0.7832070707070706,0.18487090717901428,0.8307692307692308,117,5
XGBoost,0.6345075757575758,0.11388800420718453,0.6455621301775147,0.6794562282159003,0.18920783969526817,0.6971822255395845,0.6225650215972796,0.07664928146625478,0.6324786324786325,0.617739898989899,0.06953513362087314,0.6211538461538462,0.6550325734845859,0.09985687637555042,0.6861313868613139,0.6314327485380117,0.145055765353923,0.6527777777777778,0.7132575757575758,0.09585354320378528,0.7230769230769231,117,5
KNN,0.62918911335578,0.10980554908168501,0.6220414201183433,0.6581793374674274,0.11313265288555759,0.6476802723973344,0.6028241889532212,0.039335259389769964,0.5982905982905983,0.5951010101010101,0.06758032476903447,0.5865384615384616,0.6396462322158916,0.05317052944635724,0.656934306569343,0.6199999999999999,0.12099924101634114,0.625,0.6924242424242424,0.08026013720090322,0.6923076923076923,117,5
RandomForest,0.6188103254769922,0.1455543498891122,0.63698224852071,0.6878598175253933,0.13904251506795148,0.7031770580618852,0.6337303556658396,0.07655796020432236,0.6324786324786325,0.6161489898989899,0.09172701633633755,0.6269230769230769,0.6481048700403539,0.0788794479577228,0.6717557251908397,0.6500280112044818,0.09113136182071362,0.6666666666666666,0.6700757575757577,0.12792940259279817,0.676923076923077,117,5
LogisticRegression,0.603608305274972,0.1702937264480263,0.5994082840236686,0.6585247089719969,0.1381214154053375,0.6300963148349926,0.5896360628618693,0.14595797394203627,0.5641025641025641,0.5803787878787878,0.14774962275892808,0.55,0.6271493848340587,0.11258267627671836,0.6330935251798561,0.6184746752298935,0.12175992478686537,0.5945945945945946,0.6785353535353535,0.20985684141428113,0.676923076923077,117,5
LightGBM,0.5728156565656566,0.12840455679648374,0.6136094674556214,0.6373312172379251,0.19246638434607435,0.6363400961087238,0.5988172043010753,0.10914066598172355,0.6239316239316239,0.5898232323232323,0.09268101991180647,0.6153846153846154,0.6213384139080734,0.15108029113732177,0.6716417910447762,0.6190476190476191,0.1864150393434608,0.6521739130434783,0.6507575757575758,0.1246298468041139,0.6923076923076923,117,5
SVM_Linear,0.5315951178451178,0.16362279915131986,0.5338757396449705,0.5909992196795862,0.10812324746976244,0.5779412571130604,0.5519437551695616,0.07660294297488404,0.5470085470085471,0.5410479797979797,0.09948549857692464,0.5192307692307693,0.6365490006447454,0.07054359708040564,0.6535947712418301,0.5667032500606355,0.12467103868202366,0.5681818181818182,0.7776515151515151,0.15880023951426772,0.7692307692307693,117,5
