Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,90,27,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",LogisticRegression,0.5493827160493827,0.5185185185185185,0.5,0.7423541746625271,0.6666666666666666,0.5555555555555556,0.6060606060606061,0.4444444444444444,0.7089230769230769,0.0
1,90,27,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",SVM_RBF,0.617283950617284,0.5555555555555556,0.5555555555555556,0.8178089919292191,0.7142857142857143,0.5555555555555556,0.625,0.5555555555555556,0.45521428571428574,0.09999999999999987
1,90,27,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",SVM_Linear,0.4969135802469136,0.5185185185185185,0.5,0.717230809071344,0.6666666666666666,0.5555555555555556,0.6060606060606061,0.4444444444444444,0.5980714285714286,0.0
1,90,27,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",RandomForest,0.6851851851851851,0.5185185185185185,0.5277777777777778,0.826984920728471,0.6923076923076923,0.5,0.5806451612903226,0.5555555555555556,0.6662105263157894,0.04878048780487809
1,90,27,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",GradientBoosting,0.595679012345679,0.5925925925925926,0.5555555555555556,0.788183451009538,0.7058823529411765,0.6666666666666666,0.6857142857142857,0.4444444444444444,0.732,0.10810810810810811
1,90,27,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",ExtraTrees,0.5493827160493827,0.48148148148148145,0.5,0.739479592530979,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.5555555555555556,0.6858461538461538,0.0
1,90,27,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",KNN,0.41975308641975306,0.48148148148148145,0.38888888888888884,0.6617368742368743,0.6,0.6666666666666666,0.631578947368421,0.1111111111111111,0.6646923076923076,-0.23529411764705865
1,90,27,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",NaiveBayes,0.6172839506172839,0.5555555555555556,0.4444444444444444,0.7727929823450754,0.6363636363636364,0.7777777777777778,0.7,0.1111111111111111,0.7155526315789473,-0.125
1,90,27,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",XGBoost,0.7160493827160495,0.6666666666666666,0.6666666666666666,0.837867268583325,0.8,0.6666666666666666,0.7272727272727273,0.6666666666666666,0.676078947368421,0.3076923076923077
1,90,27,18,18,auto,auto,corr_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",LightGBM,0.7037037037037037,0.5925925925925926,0.5833333333333334,0.8179439674150717,0.7333333333333333,0.6111111111111112,0.6666666666666666,0.5555555555555556,0.6781538461538461,0.15384615384615385
2,97,20,16,16,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",LogisticRegression,0.5858585858585859,0.55,0.5606060606060606,0.6977525750041934,0.625,0.45454545454545453,0.5263157894736842,0.6666666666666666,0.7251764705882353,0.11764705882352933
2,97,20,16,16,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",SVM_RBF,0.5353535353535354,0.6,0.6161616161616161,0.643144017067462,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.7777777777777778,0.5591633986928105,0.22330097087378642
2,97,20,16,16,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",SVM_Linear,0.5656565656565656,0.55,0.5606060606060606,0.6914164868499234,0.625,0.45454545454545453,0.5263157894736842,0.6666666666666666,0.7604705882352941,0.11764705882352933
2,97,20,16,16,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",RandomForest,0.47474747474747475,0.55,0.5707070707070707,0.6672814113990585,0.6666666666666666,0.36363636363636365,0.47058823529411764,0.7777777777777778,0.784,0.1346153846153847
2,97,20,16,16,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",GradientBoosting,0.51010101010101,0.55,0.5606060606060606,0.6629492118726569,0.625,0.45454545454545453,0.5263157894736842,0.6666666666666666,0.7987058823529412,0.11764705882352933
2,97,20,16,16,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",ExtraTrees,0.4141414141414141,0.5,0.5252525252525253,0.5501392945172849,0.6,0.2727272727272727,0.375,0.7777777777777778,0.8075294117647058,0.04761904761904767
2,97,20,16,16,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",KNN,0.39393939393939403,0.5,0.5050505050505051,0.5290337586390219,0.5555555555555556,0.45454545454545453,0.5,0.5555555555555556,0.8041754385964912,0.00990099009900991
2,97,20,16,16,auto,auto,corr_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",NaiveBayes,0.5353535353535354,0.55,0.5303030303030303,0.6056970806970807,0.5714285714285714,0.7272727272727273,0.64,0.3333333333333333,0.5487058823529412,0.0625
