Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
SVM_RBF,0.7582210998877665,0.1479834539274216,0.7310650887573966,0.8456095310692664,0.0783700252622094,0.816734149410876,0.6844995864350703,0.0631573873041437,0.6752136752136753,0.7005176767676767,0.0816104655353055,0.6730769230769231,0.7175091575091574,0.1008582366703485,0.7142857142857143,0.7299242424242424,0.1789130275907532,0.6923076923076923,0.6997317066282583,0.0492134427660693,0.703125,0.671111111111111,0.1195877693073218,0.6538461538461539,10.4,10.4,5.122499389946279,4,10.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,28,4,1.8571428571428572
SVM_Linear,0.7553423120089786,0.1094242867635643,0.7328402366863905,0.794220639106429,0.0747998747891378,0.7724343075236334,0.6862733204668688,0.0975288426884825,0.7008547008547008,0.7063510101010101,0.0944680532799367,0.698076923076923,0.71984126984127,0.1473200590498045,0.734375,0.7549242424242424,0.1799684953553746,0.7230769230769231,0.7073906485671191,0.0920826523688933,0.7286821705426356,0.6577777777777778,0.163057211803059,0.6730769230769231,10.4,10.4,5.122499389946279,4,10.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,28,4,1.8571428571428572
SVM_RBF,0.7485578002244668,0.1020990728067133,0.6859467455621302,0.8252164468729873,0.0413291802681493,0.7548411647947195,0.6776518702325154,0.0651170088876908,0.6666666666666666,0.7129545454545454,0.0900717469578602,0.6692307692307693,0.7576190476190476,0.1620615487345203,0.7241379310344828,0.6881313131313131,0.2135742680250895,0.6461538461538462,0.6779026652860324,0.0654061750843348,0.6829268292682927,0.7377777777777778,0.2298254839795181,0.6923076923076923,11.6,11.6,4.800000000000001,4,14.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,41,4,1.4146341463414633
ExtraTrees,0.7441035353535352,0.1249732371105036,0.7136094674556213,0.8192395345813189,0.0516183280389116,0.77261613966522,0.7052688172043011,0.1170275215377726,0.6837606837606838,0.7271212121212122,0.1127357026485762,0.6923076923076923,0.7882950967161493,0.0573712370409473,0.7692307692307693,0.6631313131313131,0.2158310302505607,0.6153846153846154,0.6979317490437035,0.1180502949219557,0.6837606837606838,0.7911111111111111,0.105736686696625,0.7692307692307693,10.4,10.4,5.122499389946279,4,10.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,28,4,1.8571428571428572
SVM_Linear,0.7420075757575757,0.1018204208257505,0.7056213017751479,0.8070067056662591,0.0715202164150275,0.7739224367757477,0.6477373403179854,0.0267217448091278,0.6410256410256411,0.6681565656565656,0.0593186279552005,0.6307692307692307,0.6752747252747252,0.1167165407108098,0.6619718309859155,0.7563131313131313,0.200775839331884,0.7230769230769231,0.6805347027443216,0.031321333556366,0.6911764705882353,0.5799999999999998,0.2029899954963419,0.5384615384615384,11.6,11.6,4.800000000000001,4,14.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,41,4,1.4146341463414633
LogisticRegression,0.741703142536476,0.1214033853621868,0.728698224852071,0.7907487464336849,0.077452431135494,0.7976988754380183,0.7172162485065711,0.128228843444922,0.7008547008547008,0.7278787878787879,0.132821931138222,0.7038461538461538,0.7655555555555555,0.0564811778983948,0.7586206896551724,0.7202020202020203,0.1838248552020706,0.676923076923077,0.7311650410022527,0.1047683775255315,0.7154471544715447,0.7355555555555555,0.1285051759537863,0.7307692307692307,10.4,10.4,5.122499389946279,4,10.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,28,4,1.8571428571428572
LogisticRegression,0.7345089786756454,0.098293177002272,0.6961538461538462,0.7854528995826665,0.0591155044152816,0.7718172279440287,0.6985323040161748,0.0396608202271143,0.6923076923076923,0.7280934343434342,0.0600354026085507,0.6961538461538461,0.7609523809523809,0.12880578288732,0.7543859649122807,0.7006313131313131,0.1878448432461482,0.6615384615384615,0.6970698582463288,0.0547745239771855,0.7049180327868853,0.7555555555555554,0.1377060745318192,0.7307692307692307,11.6,11.6,4.800000000000001,4,14.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,41,4,1.4146341463414633
LightGBM,0.7320735129068463,0.1130056133777166,0.724112426035503,0.8010811781969226,0.0558038906891726,0.7768702086567392,0.6950951199338296,0.1062554711935692,0.6837606837606838,0.7155176767676767,0.1049119071624513,0.6903846153846154,0.7462745098039215,0.0437979703507311,0.7592592592592593,0.6799242424242424,0.2150634689669862,0.6307692307692307,0.6893460925039872,0.1118752829989563,0.6890756302521008,0.7511111111111111,0.0474536811201391,0.75,10.4,10.4,5.122499389946279,4,10.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,28,4,1.8571428571428572
RandomForest,0.7254208754208754,0.1396078448108575,0.695414201183432,0.813848371118627,0.0756547513674919,0.7658881871075478,0.6978871427258524,0.1063172509739226,0.6923076923076923,0.7073989898989899,0.1126627086928374,0.6923076923076923,0.7212573099415205,0.0661565845817826,0.7377049180327869,0.7214646464646465,0.2119521933649593,0.6923076923076923,0.7038956365272154,0.1125161953640875,0.7142857142857143,0.6933333333333334,0.0882197032945742,0.6923076923076923,10.4,10.4,5.122499389946279,4,10.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,28,4,1.8571428571428572
KNN,0.7191231762065096,0.1513716016527046,0.6784023668639053,0.808054083876122,0.0596571247606354,0.7615583495554434,0.5996719051557762,0.0543839195750035,0.6068376068376068,0.6253787878787879,0.055234032877562,0.6,0.6402272727272726,0.1261631830619796,0.6417910447761194,0.7063131313131313,0.1960669548667894,0.6615384615384615,0.6359002080364309,0.0572094329486658,0.6515151515151515,0.5444444444444445,0.166888740937943,0.5384615384615384,10.4,10.4,5.122499389946279,4,10.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch/Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,28,4,1.8571428571428572
