Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LogisticRegression,0.8016528925619835,0.7272727272727273,0.7272727272727273,0.7932427421063786,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.7759506172839505,0.4545454545454546
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_RBF,0.8016528925619835,0.8181818181818182,0.8181818181818181,0.7646172009808375,0.7333333333333333,1.0,0.8461538461538461,0.6363636363636364,0.7512592592592593,0.6363636363636364
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_Linear,0.8099173553719008,0.7727272727272727,0.7727272727272727,0.7968141706778071,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.7944691358024691,0.5454545454545454
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",RandomForest,0.8099173553719008,0.7727272727272727,0.7727272727272727,0.8044233544233543,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.7336666666666667,0.5454545454545454
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",GradientBoosting,0.8760330578512396,0.7727272727272727,0.7727272727272727,0.8639249639249638,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.7266153846153846,0.5454545454545454
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",ExtraTrees,0.7933884297520661,0.7727272727272727,0.7727272727272727,0.7278499278499279,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.7343076923076923,0.5454545454545454
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",KNN,0.7851239669421488,0.7272727272727273,0.7272727272727273,0.7443985307621672,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.6957037037037037,0.4545454545454546
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",NaiveBayes,0.7520661157024794,0.5,0.5,0.7267843267843269,0.5,0.9090909090909091,0.6451612903225806,0.09090909090909091,0.7018765432098766,0.0
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",XGBoost,0.6942148760330579,0.7727272727272727,0.7727272727272727,0.6861562679744498,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.7650769230769231,0.5454545454545454
1,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LightGBM,0.6859504132231404,0.6818181818181818,0.6818181818181819,0.6004600197782015,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.6363636363636364,0.7535384615384616,0.36363636363636365
2,91,23,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",LogisticRegression,0.8166666666666667,0.7391304347826086,0.6833333333333333,0.8944369519369519,0.7647058823529411,0.8666666666666667,0.8125,0.5,0.6747878787878787,0.38938053097345127
2,91,23,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",SVM_RBF,0.8,0.782608695652174,0.7458333333333333,0.8547164385322281,0.8125,0.8666666666666667,0.8387096774193549,0.625,0.5555238095238095,0.5064377682403434
