Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5981746031746031,0.6209523809523809,0.022777777777777786,0.1623724182771913,0.1435129128693368,-0.0188595054078545,0.6015873015873016,0.6038095238095237,0.0022222222222221255,0.7408849936604992,0.7421839250064168,0.001298931345917631,0.6808016817466169,0.690538329926029,0.00973664817941211,0.5963888888888889,0.5736111111111111,-0.022777777777777786,0.6215873015873016,0.6015873015873016,-0.020000000000000018,0.6195238095238096,0.5994830659536542,-0.020040743570155395,0.6386554621848739,0.628099173553719,-0.010556288631154875,0.5835714285714285,0.5469047619047619,-0.036666666666666625,0.64,0.6,-0.040000000000000036,6.8,6.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6595238095238096,0.6526190476190477,-0.006904761904761969,0.1084587041292018,0.0947688838460549,-0.0136898202831469,0.679047619047619,0.6417460317460317,-0.03730158730158728,0.7720065240397834,0.7027395601678512,-0.06926696387193221,0.7753436791575545,0.6923986118417351,-0.08294506731581941,0.5935714285714286,0.616388888888889,0.022817460317460347,0.5992063492063492,0.6453968253968254,0.046190476190476226,0.6629671095188338,0.657411553963278,-0.005555555555555758,0.6666666666666666,0.6721311475409836,0.005464480874316946,0.4847619047619047,0.5859523809523809,0.10119047619047616,0.5,0.64,0.14,6.8,6.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6519246031746031,0.6260714285714286,-0.02585317460317449,0.1806338091368152,0.1998968145257597,0.019263005388944487,0.6514285714285714,0.6493650793650794,-0.0020634920634919895,0.7275558810711655,0.7283076008099229,0.0007517197387573171,0.7177179756529001,0.7318291868439306,0.014111211191030537,0.5921031746031746,0.5523015873015873,-0.03980158730158734,0.6092063492063492,0.5757142857142856,-0.03349206349206357,0.6629090909090909,0.5661928886387091,-0.0967162022703818,0.6717557251908397,0.6,-0.07175572519083973,0.485,0.540952380952381,0.055952380952380976,0.52,0.58,0.05999999999999994,6.8,6.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6286111111111111,0.5791468253968255,-0.04946428571428563,0.0969119116481537,0.1218494431053519,0.024937531457198195,0.6176190476190477,0.5973015873015874,-0.02031746031746029,0.7088435434790349,0.7073222140608723,-0.0015213294181626313,0.6949030351292081,0.6781157760471839,-0.016787259082024275,0.6191666666666666,0.5533333333333333,-0.0658333333333333,0.6295238095238096,0.5719047619047619,-0.05761904761904768,0.6400715512557618,0.5573289139702802,-0.08274263728548159,0.65,0.5739130434782609,-0.07608695652173914,0.6026190476190476,0.5561904761904761,-0.046428571428571486,0.64,0.62,-0.020000000000000018,6.8,6.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.626825396825397,0.640436507936508,0.013611111111111018,0.1399520758056049,0.1452580652417023,0.005305989436097391,0.653968253968254,0.6615873015873015,0.007619047619047525,0.7201759100644981,0.7264127756268466,0.0062368655623484814,0.738720527004578,0.7433064927753021,0.004585965770724121,0.5792460317460317,0.5887698412698412,0.00952380952380949,0.6015873015873016,0.6115873015873016,0.010000000000000009,0.6160594996619337,0.6228640973630831,0.006804597701149384,0.628099173553719,0.6333333333333333,0.005234159779614278,0.5445238095238095,0.5611904761904762,0.01666666666666672,0.6,0.62,0.020000000000000018,6.8,6.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5884920634920634,0.5926587301587302,0.004166666666666763,0.1020802770764363,0.104972431563049,0.0028921544866127025,0.587936507936508,0.6015873015873016,0.01365079365079358,0.7030347046980975,0.704423035257806,0.0013883305597085505,0.6903018756643482,0.6984380849130489,0.008136209248700732,0.5798015873015873,0.5769444444444444,-0.0028571428571428914,0.6174603174603175,0.6195238095238096,0.0020634920634921006,0.6325536062378168,0.6182678919521025,-0.014285714285714235,0.6504065040650406,0.6446280991735537,-0.005778404891486955,0.5430952380952381,0.5573809523809523,0.014285714285714235,0.6,0.62,0.020000000000000018,6.8,6.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.668968253968254,0.6448015873015873,-0.02416666666666667,0.1222011938207929,0.1480977900050638,0.025896596184270884,0.6555555555555556,0.6323809523809524,-0.02317460317460318,0.7763918097890977,0.7558126754970751,-0.020579134292022627,0.7565212720083148,0.7037563663367328,-0.052764905671581985,0.6415873015873016,0.5963888888888889,-0.04519841269841274,0.6474603174603175,0.6215873015873016,-0.025873015873015937,0.6603524907586692,0.6228342781712966,-0.037518212587372646,0.6666666666666666,0.6386554621848739,-0.02801120448179273,0.6252380952380951,0.5811904761904761,-0.044047619047619,0.66,0.64,-0.020000000000000018,6.8,6.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6161111111111112,0.6449206349206349,0.02880952380952373,0.1310239342753286,0.132118997798345,0.0010950635230163874,0.6133333333333333,0.6623809523809524,0.04904761904761912,0.7147634729716021,0.7271122280068751,0.012348755035272996,0.6616353813019689,0.7326265510505072,0.07099116974853836,0.554047619047619,0.5748015873015873,0.020753968253968247,0.5709523809523809,0.5995238095238096,0.028571428571428692,0.6591450216450216,0.6103276407337128,-0.04881738091130883,0.676056338028169,0.6341463414634146,-0.04190999656475436,0.3399999999999999,0.5302380952380952,0.19023809523809526,0.38,0.58,0.19999999999999996,6.8,6.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5179761904761906,0.5538492063492063,0.03587301587301572,0.1962277151692754,0.1819629259623842,-0.014264789206891199,0.5771428571428572,0.6,0.022857142857142798,0.6685141404952001,0.6586338812600199,-0.009880259235180211,0.6625083077040594,0.6809344360722296,0.018426128368170147,0.5215873015873016,0.5772619047619048,0.055674603174603154,0.5477777777777778,0.5892063492063492,0.04142857142857137,0.4789915966386554,0.626557734204793,0.14756613756613757,0.5785123966942148,0.6616541353383458,0.08314173864413099,0.5242857142857142,0.4478571428571428,-0.07642857142857146,0.54,0.48,-0.06000000000000005,6.8,6.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5794444444444444,0.5542857142857144,-0.025158730158730047,0.1393634522810612,0.1705849686944006,0.031221516413339395,0.5650793650793651,0.5587301587301586,-0.006349206349206438,0.695795632329596,0.6880320463016238,-0.007763586027972114,0.6207874214951341,0.6132126128902724,-0.007574808604861705,0.561984126984127,0.5457936507936509,-0.01619047619047609,0.5633333333333334,0.5557142857142857,-0.007619047619047636,0.633029341029341,0.5771851851851852,-0.05584415584415581,0.6363636363636364,0.5901639344262295,-0.046199701937406856,0.4323809523809523,0.5133333333333333,0.080952380952381,0.46,0.54,0.08000000000000002,6.8,6.8,0.0,30,30,0
elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,ExtraTrees,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7487698412698413,0.7397619047619047,-0.00900793650793652,0.0484056070788728,0.0592152850825052,0.010809678003632396,0.7196825396825396,0.7133333333333334,-0.006349206349206216,0.7932105658905011,0.7898500726154275,-0.003360493275073595,0.7801248917472132,0.776870751527952,-0.0032541402192611812,0.6490476190476191,0.6646031746031745,0.015555555555555434,0.6415873015873016,0.6553968253968254,0.013809523809523827,0.6525940455002239,0.6829928460999242,0.030398800599700238,0.6495726495726496,0.6776859504132231,0.028113300840573507,0.6719047619047618,0.6552380952380952,-0.016666666666666607,0.68,0.66,-0.020000000000000018,7.6,7.6,0.0,26,26,0
elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,GradientBoosting,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7226587301587302,0.7619047619047619,0.039246031746031695,0.0804409615762997,0.0304486896422854,-0.049992271934014294,0.7120634920634921,0.7561904761904761,0.044126984126984015,0.7562761927096662,0.773116689022151,0.016840496312484854,0.7392917376979806,0.770972963245401,0.031681225547420366,0.678968253968254,0.7098412698412699,0.03087301587301594,0.6850793650793651,0.7092063492063492,0.024126984126984108,0.7241278597288199,0.7250227517820037,0.0008948920531838267,0.7244094488188977,0.7272727272727273,0.0028632784538296097,0.6109523809523809,0.7028571428571428,0.09190476190476193,0.64,0.72,0.07999999999999996,7.6,7.6,0.0,26,26,0
