Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LogisticRegression,0.8016528925619835,0.7272727272727273,0.7272727272727273,0.8184245047881411,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.7324615384615384,0.4545454545454546
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_RBF,0.8347107438016529,0.7727272727272727,0.7727272727272727,0.8494147563666281,0.75,0.8181818181818182,0.782608695652174,0.7272727272727273,0.7532592592592592,0.5454545454545454
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_Linear,0.8099173553719008,0.6818181818181818,0.6818181818181819,0.8216712580348944,0.6111111111111112,1.0,0.7586206896551724,0.36363636363636365,0.7409135802469136,0.36363636363636365
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",RandomForest,0.8181818181818181,0.6818181818181818,0.6818181818181818,0.8398341854224207,0.625,0.9090909090909091,0.7407407407407407,0.45454545454545453,0.6670769230769231,0.36363636363636365
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",GradientBoosting,0.7479338842975206,0.7272727272727273,0.7272727272727273,0.7242424242424244,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.6815,0.4545454545454546
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",ExtraTrees,0.7768595041322315,0.7272727272727273,0.7272727272727273,0.7850911714548079,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.5454545454545454,0.7170769230769231,0.4545454545454546
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",KNN,0.8099173553719009,0.7727272727272727,0.7727272727272727,0.7625541125541127,0.7142857142857143,0.9090909090909091,0.8,0.6363636363636364,0.7038765432098765,0.5454545454545454
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",NaiveBayes,0.71900826446281,0.5,0.5,0.7476623057962771,0.5,1.0,0.6666666666666666,0.0,0.7470864197530864,0.0
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",XGBoost,0.7768595041322314,0.5909090909090909,0.5909090909090909,0.835859580891948,0.5714285714285714,0.7272727272727273,0.64,0.45454545454545453,0.7016923076923077,0.18181818181818177
1,92,22,6,6,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",LightGBM,0.7892561983471075,0.6818181818181818,0.6818181818181818,0.7504803574322291,0.625,0.9090909090909091,0.7407407407407407,0.45454545454545453,0.6497692307692307,0.36363636363636365
