Feature,Outlier_Count,Outlier_Rate
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,5,0.04310344827586207
GLCM_SumEntropy,5,0.04310344827586207
Morph_Asphericity,5,0.04310344827586207
IB_IntensityBasedCoefficientOfVariation,5,0.04310344827586207
Morph_SphericalDisproportion,5,0.04310344827586207
GLSZM_LowGrayLevelZoneEmphasis,5,0.04310344827586207
Morph_Compactness1,5,0.04310344827586207
Morph_Sphericity,5,0.04310344827586207
Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,4,0.034482758620689655
GLSZM_SmallZoneLowGreyLevelEmphasis,4,0.034482758620689655
GLSZM_SmallZoneHighGreyLevelEmphasis,4,0.034482758620689655
Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,4,0.034482758620689655
IH_IntensityHistogramEntropyLog10_Intensity,3,0.02586206896551724
GLCM_JointEntropyLog10,3,0.02586206896551724
IH_IntensityHistogramEntropyLog2_Intensity,3,0.02586206896551724
GLCM_JointEntropyLog2,3,0.02586206896551724
IH_IntensityHistogramCoefficientOfVariation_Intensity,3,0.02586206896551724
GLCM_DifferenceVariance,3,0.02586206896551724
IH_IntensityHistogramSkewness_Intensity,3,0.02586206896551724
GLCM_Contrast,3,0.02586206896551724
GLCM_InverseDifferenceMoment,3,0.02586206896551724
NGTDM_Contrast,3,0.02586206896551724
IB_IntensitySkewness,3,0.02586206896551724
GLCM_InverseDifference,2,0.017241379310344827
IH_RootMeanSquare_Intensity,2,0.017241379310344827
NGTDM_Strength,2,0.017241379310344827
GLSZM_ZoneSizeEntropy,2,0.017241379310344827
IB_IntensityBasedQuartileCoefficientOfDispersion,2,0.017241379310344827
Morph_Compactness2,2,0.017241379310344827
GLRLM_HighGreyLevelRunEmphasis,1,0.008620689655172414
GLCM_Correlation,1,0.008620689655172414
IH_IntensityHistogramVariance_Intensity,1,0.008620689655172414
GLSZM_SmallZoneEmphasis,1,0.008620689655172414
GLSZM_HighGrayLevelZoneEmphasis,1,0.008620689655172414
GLRLM_LongRunHighGreyLevelEmphasis,1,0.008620689655172414
GLRLM_RunEntropy,1,0.008620689655172414
GLCM_Autocorrelation,1,0.008620689655172414
GLRLM_ShortRunHighGreyLevelEmphasis,1,0.008620689655172414
IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity,1,0.008620689655172414
Morph_SurfaceToVolumeRatio_cm,1,0.008620689655172414
NGTDM_Coarseness,0,0.0
IB_StandardDeviation,0,0.0
IB_90thIntensityPercentile,0,0.0
IB_IntensityInterquartileRange,0,0.0
IB_75thIntensityPercentile,0,0.0
GLRLM_GreyLevelVariance,0,0.0
IB_50thIntensityPercentile,0,0.0
IB_MaximumIntensity,0,0.0
IH_IntensityHistogramRobustMeanAbsoluteDeviation_Intensity,0,0.0
IB_25thIntensityPercentile,0,0.0
IB_10thIntensityPercentile,0,0.0
IB_IntensityRange,0,0.0
IB_MedianIntensity,0,0.0
IB_IntensityVariance,0,0.0
IB_MeanIntensity,0,0.0
Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,0,0.0
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0,0.0
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0,0.0
Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,0,0.0
Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0,0.0
Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0,0.0
GLSZM_NormalisedZoneSizeNonUniformity,0,0.0
GLSZM_ZonePercentage,0,0.0
GLSZM_GreyLevelVariance,0,0.0
IB_MinimumIntensity,0,0.0
IB_IntensityBasedMedianAbsoluteDeviation,0,0.0
IB_IntensityBasedMeanAbsoluteDeviation,0,0.0
IH_IntensityHistogram10thPercentile,0,0.0
IH_IntensityHistogramRange_Intensity,0,0.0
IH_IntensityHistogramInterquartileRange_Intensity,0,0.0
IH_IntensityHistogramMode_Intensity,0,0.0
IH_AreaUnderCurveCIVH_Intensity,0,0.0
IH_IntensityHistogramMaximumGreyLevel_Intensity,0,0.0
IH_IntensityHistogramStd_Intensity,0,0.0
IH_IntensityHistogram90thPercentile,0,0.0
IH_MaximumHistogramGradientGreyLevel_Intensity,0,0.0
IH_IntensityHistogram75thPercentile,0,0.0
IH_MinimumHistogramGradientGreyLevel_Intensity,0,0.0
IH_IntensityHistogram50thPercentile,0,0.0
GLCM_JointAverage,0,0.0
GLCM_JointVariance,0,0.0
IH_IntensityHistogram25thPercentile,0,0.0
GLCM_DifferenceAverage,0,0.0
IB_IntensityBasedRobustMeanAbsoluteDeviation,0,0.0
IH_IntensityHistogramMinimumGreyLevel_Intensity,0,0.0
GLCM_DifferenceEntropy,0,0.0
GLCM_SumAverage,0,0.0
GLCM_SumVariance,0,0.0
IH_IntensityHistogramMedian_Intensity,0,0.0
IH_IntensityHistogramMean_Intensity,0,0.0
GLCM_Dissimilarity,0,0.0
IB_RootMeanSquareIntensity,0,0.0
GLCM_NormalisedInverseDifference,0,0.0
IB_AreaUnderCurveCIVH,0,0.0
GLCM_NormalisedInverseDifferenceMoment,0,0.0
GLCM_InverseVariance,0,0.0
GLCM_ClusterTendency,0,0.0
IH_IntensityHistogramMedianAbsoluteDeviation_Intensity,0,0.0
IH_IntensityHistogramMeanAbsoluteDeviation_Intensity,0,0.0
