Metric,Value
ROC-AUC,0.7019066403681788
PR-AUC,0.760755346324088
Balanced Acc.,0.6673076923076924
Sensitivity,0.6615384615384615
Specificity,0.6730769230769231
PPV,0.7166666666666667
NPV,0.6140350877192983
Kappa,0.3314285714285714
