Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
SVM_Linear,NaiveBayes,0.6725,0.5778125,0.09468750000000004,1.5807340917256028,0.11393884989488433,✗,✗,1.0,✗
RandomForest,NaiveBayes,0.6728124999999999,0.5778125,0.09499999999999997,1.4773986287140968,0.13956881353667025,✗,✗,1.0,✗
LightGBM,NaiveBayes,0.676875,0.5778125,0.09906250000000005,1.4329271799245147,0.1518786488704714,✗,✗,1.0,✗
RandomForest,GradientBoosting,0.6728124999999999,0.6253125,0.047499999999999876,1.4032153366523181,0.16055263557394395,✗,✗,1.0,✗
SVM_Linear,LogisticRegression,0.6725,0.6496875000000001,0.022812499999999902,1.340126102803707,0.1802043510961927,✗,✗,1.0,✗
SVM_Linear,GradientBoosting,0.6725,0.6253125,0.04718749999999994,1.3138636283081049,0.18889210052582772,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6618749999999999,0.5778125,0.08406249999999993,1.31169239057825,0.18962394527835746,✗,✗,1.0,✗
LogisticRegression,NaiveBayes,0.6496875000000001,0.5778125,0.07187500000000013,1.3023912271648508,0.19278268001051524,✗,✗,1.0,✗
XGBoost,NaiveBayes,0.665625,0.5778125,0.08781250000000007,1.2122262303374702,0.22542579332866297,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.654375,0.5778125,0.07656250000000009,1.1615266286248405,0.24542780055518787,✗,✗,1.0,✗
LightGBM,GradientBoosting,0.676875,0.6253125,0.051562499999999956,1.138549777787364,0.25489098579284863,✗,✗,1.0,✗
SVM_RBF,GradientBoosting,0.6618749999999999,0.6253125,0.03656249999999983,1.0190833401153867,0.30816340268229026,✗,✗,1.0,✗
KNN,NaiveBayes,0.6437499999999999,0.5778125,0.06593749999999998,0.9829902410634525,0.3256122417123051,✗,✗,1.0,✗
XGBoost,GradientBoosting,0.665625,0.6253125,0.04031249999999997,0.9356434031382516,0.34945681965221453,✗,✗,1.0,✗
GradientBoosting,NaiveBayes,0.6253125,0.5778125,0.0475000000000001,0.7776419559022849,0.4367801195706299,✗,✗,1.0,✗
RandomForest,KNN,0.6728124999999999,0.6437499999999999,0.02906249999999999,0.7444422186095798,0.4566089855642259,✗,✗,1.0,✗
SVM_Linear,KNN,0.6725,0.6437499999999999,0.028750000000000053,0.7388539699844274,0.4599956755772998,✗,✗,1.0,✗
GradientBoosting,ExtraTrees,0.6253125,0.654375,-0.02906249999999999,-0.7367320124243604,0.46128533523581483,✗,✗,1.0,✗
LightGBM,KNN,0.676875,0.6437499999999999,0.03312500000000007,0.7299282294901616,0.4654340558210849,✗,✗,1.0,✗
GradientBoosting,LogisticRegression,0.6253125,0.6496875000000001,-0.024375000000000036,-0.6880800672362247,0.491402361977361,✗,✗,1.0,✗
RandomForest,ExtraTrees,0.6728124999999999,0.654375,0.018437499999999885,0.6041621357906262,0.5457358520652328,✗,✗,1.0,✗
RandomForest,LogisticRegression,0.6728124999999999,0.6496875000000001,0.02312499999999984,0.6040714207449089,0.5457961593758631,✗,✗,1.0,✗
SVM_RBF,KNN,0.6618749999999999,0.6437499999999999,0.018124999999999947,0.5945436619288241,0.5521485484701798,✗,✗,1.0,✗
LightGBM,LogisticRegression,0.676875,0.6496875000000001,0.02718749999999992,0.5476293450628199,0.5839464356395663,✗,✗,1.0,✗
XGBoost,KNN,0.665625,0.6437499999999999,0.02187500000000009,0.5441391329428542,0.5863457331813069,✗,✗,1.0,✗
LightGBM,ExtraTrees,0.676875,0.654375,0.022499999999999964,0.506246304766572,0.6126837523306174,✗,✗,1.0,✗
SVM_RBF,LogisticRegression,0.6618749999999999,0.6496875000000001,0.012187499999999796,0.47811534334197064,0.6325681120723066,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.6725,0.654375,0.018124999999999947,0.44044771400049704,0.6596128735552982,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.6618749999999999,0.6725,-0.010625000000000107,-0.42979400241443866,0.6673454960737781,✗,✗,1.0,✗
GradientBoosting,KNN,0.6253125,0.6437499999999999,-0.018437499999999885,-0.4185811527428506,0.6755222661268532,✗,✗,1.0,✗
XGBoost,LogisticRegression,0.665625,0.6496875000000001,0.015937499999999938,0.3502352373717844,0.7261621638117846,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6618749999999999,0.676875,-0.015000000000000124,-0.32478730739965234,0.7453420514521789,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.6618749999999999,0.6728124999999999,-0.010937500000000044,-0.31673814777432585,0.751442300229265,✗,✗,1.0,✗
XGBoost,LightGBM,0.665625,0.676875,-0.011249999999999982,-0.3046427243475674,0.7606382764246683,✗,✗,1.0,✗
XGBoost,ExtraTrees,0.665625,0.654375,0.011249999999999982,0.30446499124039644,0.7607736604195321,✗,✗,1.0,✗
ExtraTrees,KNN,0.654375,0.6437499999999999,0.010625000000000107,0.28584714738217215,0.7749951956084411,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.6618749999999999,0.654375,0.00749999999999984,0.24477500625111484,0.8066306474305913,✗,✗,1.0,✗
XGBoost,RandomForest,0.665625,0.6728124999999999,-0.007187499999999902,-0.19373018231529515,0.8463871574724038,✗,✗,1.0,✗
LogisticRegression,KNN,0.6496875000000001,0.6437499999999999,0.005937500000000151,0.15129462022502307,0.8797433128726398,✗,✗,1.0,✗
XGBoost,SVM_Linear,0.665625,0.6725,-0.0068749999999999645,-0.14778136442068357,0.882515316877599,✗,✗,1.0,✗
ExtraTrees,LogisticRegression,0.654375,0.6496875000000001,0.004687499999999956,0.12318791432179757,0.9019582956478827,✗,✗,1.0,✗
LightGBM,RandomForest,0.676875,0.6728124999999999,0.00406250000000008,0.11731933489267692,0.9066070038047515,✗,✗,1.0,✗
XGBoost,SVM_RBF,0.665625,0.6618749999999999,0.003750000000000142,0.08850678419338472,0.929473892495266,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.6725,0.676875,-0.004375000000000018,-0.08497193580956974,0.9322837019764962,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.6725,0.6728124999999999,-0.00031249999999993783,-0.007770085044821694,0.9938004314890282,✗,✗,1.0,✗
