Experiment_ID,FS_METHOD,Best_Model_No_SMOTE,Best_Model_SMOTE,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE,Dataset
corr_mrmr_auto_k,corr_mrmr,LogisticRegression,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.7088888888888889,0.7050396825396825,-0.00384920634920638,0.0805114039611808,0.0754159958919986,-0.005095408069182197,0.7028571428571428,0.7003174603174603,-0.0025396825396825085,0.7593533958069931,0.757038996030261,-0.00231439977673209,0.7176178919088438,0.7274361470563435,0.009818255147499677,0.6579365079365079,0.6554365079365079,-0.0025000000000000577,0.6312698412698412,0.6292063492063492,-0.0020634920634919895,0.6809516379496097,0.6827951103813172,0.0018434724317075712,0.6771653543307087,0.6821705426356589,0.0050051883049502255,0.6033333333333333,0.5783333333333334,-0.02499999999999991,0.58,0.56,-0.019999999999999907,9.6,9.6,0.0,38,38,0,ADC_Post1_Post2_Pre
elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_RBF,SVM_RBF,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.8125,0.8057539682539682,-0.006746031746031833,0.0353375188268145,0.0443603938804142,0.0090228750535997,0.765079365079365,0.7806349206349207,0.015555555555555656,0.848908421123077,0.8331315471256149,-0.015776873997462082,0.823823126081703,0.8077187212172838,-0.01610440486441922,0.6997222222222222,0.7300396825396825,0.0303174603174603,0.6847619047619048,0.7309523809523809,0.046190476190476115,0.7505298142717497,0.7594125159642401,0.008882701692490391,0.75,0.7619047619047619,0.011904761904761862,0.555952380952381,0.6788095238095238,0.12285714285714278,0.56,0.7,0.1399999999999999,7.6,7.6,0.0,21,21,0,ADC_Post1_Post2_Pre
mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,NaiveBayes,LogisticRegression,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7723809523809524,0.7751984126984126,0.0028174603174602186,0.072223356000171,0.0505294467978938,-0.021693909202277206,0.6704761904761904,0.7536507936507937,0.08317460317460323,0.772094769625662,0.8275829254247583,0.05548815579909627,0.6893426755286183,0.8057047435726976,0.11636206804407934,0.6396428571428572,0.6666269841269842,0.026984126984127,0.6292063492063492,0.655079365079365,0.025873015873015826,0.6765491288817861,0.7061067197909303,0.029557590909144227,0.6821705426356589,0.7076923076923077,0.025521765056648826,0.5645238095238095,0.574047619047619,0.00952380952380949,0.56,0.58,0.019999999999999907,10.0,10.0,0.0,41,41,0,ADC_Post1_Post2_Pre
