Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.726875,0.727243054590417,0.6251147959183674,0.8194545665465661,0.7321997111906413,0.7441894199514301,0.6239150046544846,0.8563913465153025,0.6842105263157895,0.6815625000000001,0.703125,0.66,0.7258064516129032,0.6346153846153846,0.7142857142857143,0.36154324828873674,0.22745881726266154,33,17,19,45,11.2,4.8166378315169185
KNN,0.69609375,0.6946485759034865,0.598897174254317,0.7868409777134302,0.7087397989119739,0.7189934877407288,0.598914568844805,0.8357520890910124,0.6754385964912281,0.665,0.75,0.58,0.6956521739130435,0.6444444444444445,0.7218045112781954,0.33364928909952607,0.22083576998050683,29,21,16,48,11.2,4.8166378315169185
RandomForest,0.68875,0.6891212413996015,0.5930952236821213,0.7881362002820855,0.7176783271426116,0.7237332744075688,0.6023102901325754,0.8311250941026831,0.6578947368421053,0.65375,0.6875,0.62,0.6984126984126984,0.6078431372549019,0.6929133858267716,0.3068288119738073,0.22472527680425258,31,19,20,44,11.2,4.8166378315169185
ExtraTrees,0.67671875,0.6769640911278013,0.5750027440406359,0.7727425308067891,0.689001824103221,0.7015615144762947,0.5800278589458938,0.8230617976425886,0.6578947368421053,0.6625,0.625,0.7,0.7272727272727273,0.5932203389830508,0.6722689075630253,0.3187250996015937,0.23688492422892607,35,15,24,40,11.2,4.8166378315169185
GradientBoosting,0.66296875,0.6637978970344154,0.5607717290442313,0.7632810059558913,0.6865666377275534,0.6958435544368766,0.574224779673288,0.8117381784875927,0.6842105263157895,0.6728125,0.765625,0.58,0.7,0.6590909090909091,0.7313432835820896,0.35022165927802407,0.22947133910192874,29,21,15,49,11.2,4.8166378315169185
LightGBM,0.6512499999999999,0.6521856300329952,0.5431564132759443,0.7623821836426877,0.6270114942275035,0.6418293111901375,0.5226281628110184,0.7681168913872686,0.6228070175438597,0.6246875000000001,0.609375,0.64,0.6842105263157895,0.5614035087719298,0.6446280991735537,0.24561403508771928,0.25150328903059405,32,18,25,39,11.2,4.8166378315169185
SVM_RBF,0.6414062500000001,0.642717222988935,0.5334371876392581,0.7469406917235305,0.6361161843726936,0.6499302828717132,0.5263286483183379,0.777726689479008,0.6666666666666666,0.6396875,0.859375,0.42,0.6547619047619048,0.7,0.7432432432432432,0.2921568627450981,0.23520075014064568,21,29,9,55,11.2,4.8166378315169185
XGBoost,0.6328125,0.6339433960464465,0.5302997648902821,0.7311153154443593,0.662407610296772,0.6700849522932489,0.5518918701819204,0.791504095020987,0.6578947368421053,0.645,0.75,0.54,0.676056338028169,0.627906976744186,0.7111111111111111,0.2945096794668359,0.26315739582550063,27,23,16,48,11.2,4.8166378315169185
NaiveBayes,0.595,0.5947698494793062,0.4844481866828535,0.6972135680620528,0.6455001273615897,0.6549435264710447,0.5292458920331553,0.7733693471643497,0.5877192982456141,0.5409375,0.921875,0.16,0.5841584158415841,0.6153846153846154,0.7151515151515152,0.08908534512070732,0.37877716791140753,8,42,5,59,11.2,4.8166378315169185
SVM_Linear,0.53421875,0.535371213870221,0.42702809421182264,0.6351335897563345,0.6376204156667766,0.6429495272551892,0.5231872903937533,0.7545604190665803,0.5877192982456141,0.5540625,0.828125,0.28,0.5955056179775281,0.56,0.6928104575163399,0.11438016528925621,0.24309662810523738,14,36,11,53,11.2,4.8166378315169185
