metric,mean,std,min,max,pooled
AUC,0.648874205716311,0.11329127778108779,0.44999999999999996,0.7833333333333333,0.6518749999999999
PR_AUC,0.6883592380472455,0.10759967031456152,0.5415784832451499,0.8728284136427364,0.6482913960354642
Accuracy,0.6108036890645586,0.10156163037280783,0.4782608695652174,0.7272727272727273,0.6052631578947368
Bal_Accuracy,0.6143419153945471,0.10717868557783884,0.425,0.7166666666666667,0.6046875
F1_Score,0.6410114942528735,0.05866810793458957,0.5517241379310345,0.72,0.6341463414634146
Precision,0.6752380952380953,0.08521814078747773,0.5833333333333334,0.8,0.6610169491525424
Recall,0.6434024455077088,0.14269656151519614,0.42105263157894735,0.8181818181818182,0.609375
