Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
LogisticRegression,0.7862304521634664,0.10515109985261094,0.6166666666666667,0.9008264462809917,0.868784960686148,0.057464506250625914,0.7991558441558442,0.928677652123554,0.6885013537187451,0.09291162196764272,0.5652173913043478,0.7727272727272727,0.7224694311536417,0.0686515813880722,0.6083333333333334,0.7777777777777777,0.7817460317460317,0.12889191880088663,0.6666666666666666,1.0,0.6676661350345561,0.2178496657684293,0.4666666666666667,0.9090909090909091,0.6909523809523809,0.08861494066888814,0.5833333333333334,0.8,0.7772727272727272,0.14627295013511724,0.6363636363636364,1.0,12.8,4.604345773288535,8.0,18.0
SVM_Linear,0.7638031488270722,0.10778249119242303,0.5833333333333333,0.8703703703703703,0.8543502174898183,0.05567002619142037,0.8032196969696969,0.928677652123554,0.6170973953582648,0.0946790119548683,0.4782608695652174,0.7272727272727273,0.6297820308346623,0.14986974704481953,0.36666666666666664,0.7272727272727273,0.6776942355889723,0.1846201096734143,0.5714285714285714,1.0,0.7504731525784157,0.1972200993904166,0.42105263157894735,0.9090909090909091,0.6742402051864966,0.06508494122871163,0.5925925925925926,0.7692307692307693,0.509090909090909,0.3541372941960446,0.0,1.0,12.8,4.604345773288535,8.0,18.0
SVM_RBF,0.7459837035195888,0.10503213398806446,0.6083333333333333,0.884297520661157,0.8329968298690537,0.08574529158359535,0.6948354341736694,0.9189145065460855,0.6427514514471037,0.09939628758895373,0.5769230769230769,0.8181818181818182,0.6862971823498139,0.08242330259436538,0.6083333333333334,0.8181818181818181,0.72,0.19663841605003501,0.5333333333333333,1.0,0.7286549707602339,0.24349686226219527,0.42105263157894735,1.0,0.6770826210826211,0.09821198722717153,0.5925925925925926,0.8461538461538461,0.6439393939393938,0.24565788434986305,0.4166666666666667,1.0,12.8,4.604345773288535,8.0,18.0
KNN,0.7319574130459298,0.10987007774304473,0.6166666666666667,0.8657407407407407,0.7896112080884468,0.11312821849595583,0.6155447820153703,0.9064105562028,0.634093442789095,0.0622932193728641,0.5769230769230769,0.7272727272727273,0.6572820308346624,0.07587605985681616,0.5541666666666667,0.7272727272727273,0.6928113553113553,0.18278010343711115,0.5384615384615384,1.0,0.7304731525784156,0.19600873764321475,0.42105263157894735,0.9090909090909091,0.6751697214530314,0.07364709240639356,0.5925925925925926,0.7692307692307693,0.5840909090909091,0.2410055553010146,0.375,1.0,12.8,4.604345773288535,8.0,18.0
LightGBM,0.7186584459311731,0.20362085239264527,0.4458333333333333,0.884297520661157,0.7849189866489159,0.16927018491693815,0.5362273755656108,0.952722380818356,0.6256555039163735,0.18969030221265423,0.4090909090909091,0.8636363636363636,0.6423179160021265,0.21109352981152632,0.4083333333333333,0.8636363636363636,0.6927272727272727,0.24070984709123355,0.36363636363636365,1.0,0.6543328017012228,0.23462171264236156,0.4,0.9090909090909091,0.651055900621118,0.18416271848408938,0.38095238095238093,0.8695652173913043,0.6303030303030303,0.3014827910150709,0.25,1.0,12.8,4.604345773288535,8.0,18.0
ExtraTrees,0.7152429627788479,0.1633980183271772,0.49999999999999994,0.884297520661157,0.8139345909107487,0.12920139534080832,0.5908291708291709,0.9127037408527621,0.6005270092226614,0.15697790998611064,0.4090909090909091,0.8181818181818182,0.6413264221158957,0.1477981395922501,0.4083333333333333,0.8181818181818181,0.696060606060606,0.2386341991243827,0.36363636363636365,1.0,0.6053801169590642,0.28137176372740447,0.3157894736842105,1.0,0.6027545787545787,0.17956898487115666,0.38095238095238093,0.8461538461538461,0.6772727272727272,0.21671169271502702,0.4166666666666667,1.0,12.8,4.604345773288535,8.0,18.0
RandomForest,0.7112371666079801,0.2049592273270227,0.49166666666666664,0.9256198347107438,0.793967385626571,0.1819668534812775,0.49776469144890195,0.9368131868131868,0.6272292924466838,0.1620277922109736,0.45454545454545453,0.8636363636363636,0.6584582668793195,0.15859096691919766,0.45833333333333337,0.8636363636363636,0.702014652014652,0.21495543570169948,0.4166666666666667,1.0,0.6714619883040935,0.2653071428202842,0.3684210526315789,1.0,0.6486273726273726,0.16549620992640435,0.45454545454545453,0.88,0.6454545454545454,0.22899599204130747,0.4166666666666667,1.0,12.8,4.604345773288535,8.0,18.0
XGBoost,0.7075408677801022,0.18221808588525912,0.44166666666666665,0.8425925925925926,0.754571386854531,0.19184976966072737,0.4283967473015461,0.9296804803383749,0.5899998552172465,0.11816444575927727,0.45454545454545453,0.7727272727272727,0.6236097820308346,0.1219569111613516,0.45833333333333337,0.7727272727272727,0.6659615384615385,0.21936151259602382,0.4166666666666667,1.0,0.6714619883040935,0.2653071428202842,0.3684210526315789,1.0,0.6234691234691234,0.13658018895699103,0.45454545454545453,0.8148148148148148,0.5757575757575757,0.24354617281331073,0.4166666666666667,1.0,12.8,4.604345773288535,8.0,18.0
NaiveBayes,0.6922925771729599,0.09121043750045649,0.5916666666666666,0.8099173553719008,0.7845517165341287,0.09467067387159313,0.6750228937728937,0.901855097946429,0.5844054496228409,0.07391313875501292,0.5,0.6923076923076923,0.5875620870357712,0.06164367649551866,0.5083333333333333,0.6666666666666666,0.6164022424084343,0.1550155901490196,0.46153846153846156,0.7894736842105263,0.7712280701754387,0.2382660250151411,0.4666666666666667,1.0,0.654870768057267,0.10419425681676471,0.5217391304347826,0.7894736842105263,0.4038961038961039,0.23637884883573707,0.09090909090909091,0.75,12.8,4.604345773288535,8.0,18.0
GradientBoosting,0.6911695791360862,0.17339022939732676,0.5,0.8518518518518517,0.7448333685471111,0.16062029286136648,0.5194428284134167,0.927932550765368,0.6058173710347623,0.10377514583788577,0.45454545454545453,0.7272727272727273,0.6243559656717552,0.11525596304950654,0.45833333333333337,0.7272727272727273,0.6473105326046502,0.17993640416744017,0.4166666666666667,0.9090909090909091,0.7030409356725146,0.2268253628251296,0.5,1.0,0.6490871447393186,0.12148003882436281,0.45454545454545453,0.7857142857142857,0.5456709956709956,0.17757560455140403,0.4166666666666667,0.8571428571428571,12.8,4.604345773288535,8.0,18.0
