Model,Mean_AUC,Std_AUC,Median_AUC,IQR_AUC,Min_AUC,Max_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Decision_Threshold,Std_Decision_Threshold,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,AUC_ACC_Composite
ExtraTrees,0.5622282262263879,0.1249571136075699,0.5416666666666667,0.1954586161387632,0.2598039215686274,0.8482142857142858,0.5435621301775149,0.6531150593475742,0.097501412979294,0.5945252356613189,0.540745875782027,0.0849290344781245,0.541025641025641,0.5399125323206205,0.0835984843056842,0.5398076923076923,0.6068575852534192,0.1085574182014144,0.593698175787728,0.5518259803921568,0.2172684971629091,0.5507692307692308,0.5521600230699345,0.1291068984664227,0.5714285714285714,0.5279990842490843,0.241620917081936,0.5288461538461539,0.5093277075976922,0.0382185863558831,6.9,6.9,1.786057109949175,4,8.0,8,0.5508095156688056
LogisticRegression,0.5468388581394097,0.1035904634853634,0.5357142857142857,0.155308661926309,0.2895927601809954,0.7647058823529411,0.540455621301775,0.6330716508761702,0.0863047558982218,0.5789541328438301,0.5137423047948632,0.1059228211617092,0.5145299145299145,0.5115182948179271,0.1044250513936858,0.5125,0.5643994686728819,0.1145787296897528,0.5674342105263158,0.5289889705882354,0.174070294222691,0.5307692307692308,0.5365141555062661,0.1290302637598705,0.548489666136725,0.4940476190476189,0.1738703300345727,0.4942307692307692,0.4963226457086284,0.0162751331104665,6.9,6.9,1.786057109949175,4,8.0,8,0.5335336151059044
XGBoost,0.542582473694606,0.0916682051894988,0.5,0.0975446428571429,0.3854166666666667,0.7716346153846154,0.563698224852071,0.6065197997358945,0.0755458129099777,0.6095621766656263,0.563032381658633,0.0821642178968081,0.5632478632478632,0.5473848914565826,0.0901424418243388,0.5482692307692307,0.6106981269807504,0.0912789985378676,0.5927903871829105,0.6825674019607844,0.2617086301854604,0.683076923076923,0.6130948668074542,0.1235742716581178,0.6347390993566834,0.412202380952381,0.3308488542147179,0.4134615384615384,0.5400266880244017,0.0378436279768684,6.9,6.9,1.786057109949175,4,8.0,8,0.5508335936730984
SVM_Linear,0.5407982968828557,0.1344949763005491,0.5072115384615384,0.2136152858579329,0.2171945701357466,0.7589285714285714,0.5270961538461538,0.6226078761380802,0.099430983356864,0.5751950142421298,0.5168798518047684,0.0882785239172442,0.5170940170940171,0.5242057544171514,0.0739001448346565,0.5244230769230769,0.4944916015164627,0.2668812732166375,0.5831702544031311,0.4575919117647059,0.3454620323359651,0.4584615384615385,0.4294849418846736,0.2752905349807367,0.5133505598621878,0.5908195970695971,0.3200354822998004,0.5903846153846154,0.5578852768072389,0.0176035688801822,6.9,6.9,1.786057109949175,4,8.0,8,0.5311515930206614
