fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7933884297520661,0.7852314352314353,0.7727272727272727,0.7727272727272727,0.8,0.7142857142857143,0.9090909090909091,8
2,0.6083333333333334,0.6805204816969522,0.7391304347826086,0.6833333333333333,0.8125,0.7647058823529411,0.8666666666666667,4
3,0.7222222222222221,0.6404502417660312,0.7142857142857143,0.7361111111111112,0.7272727272727273,0.6153846153846154,0.8888888888888888,12
4,0.7669172932330827,0.9059760748139505,0.5384615384615384,0.5939849624060151,0.6,0.8181818181818182,0.47368421052631576,18
5,0.775,0.6622606478488832,0.6363636363636364,0.6166666666666667,0.5,0.6666666666666666,0.4,6
