Feature,Outlier_Count,Outlier_Rate
ADC_GLSZM_SmallZoneHighGreyLevelEmphasis,44,0.3893805309734513
ADC_GLRLM_ShortRunHighGreyLevelEmphasis,41,0.36283185840707965
T2_GLCM_ClusterShade,40,0.35398230088495575
Pre_GLSZM_LargeZoneLowGreyLevelEmphasis,32,0.2831858407079646
ADC_GLRLM_LongRunsEmphasis,31,0.2743362831858407
Post1_GLSZM_LargeZoneLowGreyLevelEmphasis,31,0.2743362831858407
Post1_GLSZM_ZoneSizeVariance,31,0.2743362831858407
T2_GLSZM_LargeZoneLowGreyLevelEmphasis,30,0.26548672566371684
ADC_GLSZM_SmallZoneEmphasis,30,0.26548672566371684
T2_GLCM_ClusterProminence,30,0.26548672566371684
ADC_GLCM_ClusterShade,29,0.25663716814159293
ADC_IH_MaximumHistogramGradientGreyLevel_Intensity,29,0.25663716814159293
Post1_GLSZM_LargeZoneEmphasis,29,0.25663716814159293
T2_IB_IntensityBasedEnergy,28,0.24778761061946902
ADC_NGTDM_Contrast,28,0.24778761061946902
ADC_GLSZM_GreyLevelVariance,28,0.24778761061946902
T2_IB_TotalLesionGlycolysis,26,0.23008849557522124
T2_Morph_IntegratedIntensity_Intensity,26,0.23008849557522124
ADC_GLRLM_HighGreyLevelRunEmphasis,26,0.23008849557522124
Pre_GLSZM_ZoneSizeVariance,26,0.23008849557522124
Post1_GLSZM_LargeZoneHighGreyLevelEmphasis,26,0.23008849557522124
Pre_GLCM_ClusterShade,25,0.22123893805309736
ADC_GLCM_ClusterTendency,25,0.22123893805309736
T2_GLSZM_LargeZoneEmphasis,25,0.22123893805309736
Pre_GLSZM_LargeZoneEmphasis,25,0.22123893805309736
ADC_GLSZM_LargeZoneLowGreyLevelEmphasis,24,0.21238938053097345
Post1_IH_MaximumHistogramGradient_Intensity,24,0.21238938053097345
T2_GLSZM_LargeZoneHighGreyLevelEmphasis,24,0.21238938053097345
Pre_GLCM_ClusterProminence,23,0.20353982300884957
Pre_NGTDM_Busyness,23,0.20353982300884957
ADC_GLSZM_HighGrayLevelZoneEmphasis,22,0.19469026548672566
Pre_GLRLM_GreyLevelNonUniformity,22,0.19469026548672566
ADC_GLSZM_NormalisedGreyLevelNonUniformity,22,0.19469026548672566
Pre_IH_MaximumHistogramGradient_Intensity,22,0.19469026548672566
Pre_IH_MinimumHistogramGradient_Intensity,22,0.19469026548672566
Pre_GLSZM_LargeZoneHighGreyLevelEmphasis,22,0.19469026548672566
T2_GLSZM_ZoneSizeVariance,22,0.19469026548672566
T2_GLRLM_RunLengthNonUniformity,21,0.18584070796460178
Post1_IB_TotalLesionGlycolysis,21,0.18584070796460178
