Threshold,Sensitivity,Specificity,PPV,NPV,Accuracy,Balanced_Accuracy,Youden_Index,TP,FP,TN,FN
0.67,0.4603174603174603,0.86,0.8055555555555556,0.5584415584415584,0.6371681415929203,0.6601587301587302,0.32031746031746033,29,7,43,34
0.68,0.4603174603174603,0.86,0.8055555555555556,0.5584415584415584,0.6371681415929203,0.6601587301587302,0.32031746031746033,29,7,43,34
0.6900000000000001,0.4444444444444444,0.86,0.8,0.5512820512820513,0.6283185840707964,0.6522222222222223,0.3044444444444445,28,7,43,35
0.7000000000000001,0.4126984126984127,0.86,0.7878787878787878,0.5375,0.6106194690265486,0.6363492063492063,0.27269841269841266,26,7,43,37
0.7100000000000001,0.38095238095238093,0.86,0.7741935483870968,0.524390243902439,0.5929203539823009,0.6204761904761904,0.2409523809523808,24,7,43,39
0.72,0.3492063492063492,0.86,0.7586206896551724,0.5119047619047619,0.5752212389380531,0.6046031746031746,0.20920634920634917,22,7,43,41
0.73,0.3333333333333333,0.86,0.75,0.5058823529411764,0.5663716814159292,0.5966666666666667,0.19333333333333336,21,7,43,42
0.74,0.31746031746031744,0.86,0.7407407407407407,0.5,0.5575221238938053,0.5887301587301588,0.17746031746031754,20,7,43,43
0.75,0.30158730158730157,0.88,0.76,0.5,0.5575221238938053,0.5907936507936508,0.18158730158730152,19,6,44,44
0.76,0.2857142857142857,0.9,0.782608695652174,0.5,0.5575221238938053,0.5928571428571429,0.18571428571428572,18,5,45,45
0.77,0.25396825396825395,0.9,0.7619047619047619,0.4891304347826087,0.5398230088495575,0.5769841269841269,0.15396825396825387,16,5,45,47
0.78,0.2222222222222222,0.9,0.7368421052631579,0.4787234042553192,0.5221238938053098,0.5611111111111111,0.12222222222222223,14,5,45,49
0.79,0.2222222222222222,0.92,0.7777777777777778,0.4842105263157895,0.5309734513274337,0.5711111111111111,0.14222222222222225,14,4,46,49
0.8,0.2222222222222222,0.94,0.8235294117647058,0.4895833333333333,0.5398230088495575,0.5811111111111111,0.16222222222222227,14,3,47,49
0.81,0.19047619047619047,0.96,0.8571428571428571,0.48484848484848486,0.5309734513274337,0.5752380952380952,0.15047619047619043,12,2,48,51
0.8200000000000001,0.1746031746031746,0.96,0.8461538461538461,0.48,0.5221238938053098,0.5673015873015873,0.1346031746031746,11,2,48,52
0.8300000000000001,0.1746031746031746,0.96,0.8461538461538461,0.48,0.5221238938053098,0.5673015873015873,0.1346031746031746,11,2,48,52
0.8400000000000001,0.1746031746031746,0.96,0.8461538461538461,0.48,0.5221238938053098,0.5673015873015873,0.1346031746031746,11,2,48,52
0.85,0.15873015873015872,0.96,0.8333333333333334,0.4752475247524752,0.5132743362831859,0.5593650793650793,0.11873015873015857,10,2,48,53
0.86,0.15873015873015872,1.0,1.0,0.4854368932038835,0.5309734513274337,0.5793650793650793,0.1587301587301586,10,0,50,53
0.87,0.15873015873015872,1.0,1.0,0.4854368932038835,0.5309734513274337,0.5793650793650793,0.1587301587301586,10,0,50,53
0.88,0.15873015873015872,1.0,1.0,0.4854368932038835,0.5309734513274337,0.5793650793650793,0.1587301587301586,10,0,50,53
0.89,0.15873015873015872,1.0,1.0,0.4854368932038835,0.5309734513274337,0.5793650793650793,0.1587301587301586,10,0,50,53
0.9,0.14285714285714285,1.0,1.0,0.4807692307692308,0.5221238938053098,0.5714285714285714,0.1428571428571428,9,0,50,54
0.91,0.12698412698412698,1.0,1.0,0.47619047619047616,0.5132743362831859,0.5634920634920635,0.12698412698412698,8,0,50,55
0.92,0.09523809523809523,1.0,1.0,0.4672897196261682,0.49557522123893805,0.5476190476190477,0.09523809523809534,6,0,50,57
0.93,0.06349206349206349,1.0,1.0,0.45871559633027525,0.4778761061946903,0.5317460317460317,0.06349206349206349,4,0,50,59
0.9400000000000001,0.047619047619047616,1.0,1.0,0.45454545454545453,0.4690265486725664,0.5238095238095238,0.04761904761904767,3,0,50,60
0.9500000000000001,0.047619047619047616,1.0,1.0,0.45454545454545453,0.4690265486725664,0.5238095238095238,0.04761904761904767,3,0,50,60
0.9600000000000001,0.047619047619047616,1.0,1.0,0.45454545454545453,0.4690265486725664,0.5238095238095238,0.04761904761904767,3,0,50,60
0.97,0.047619047619047616,1.0,1.0,0.45454545454545453,0.4690265486725664,0.5238095238095238,0.04761904761904767,3,0,50,60
0.98,0.015873015873015872,1.0,1.0,0.44642857142857145,0.45132743362831856,0.5079365079365079,0.015873015873015817,1,0,50,62
0.99,0.015873015873015872,1.0,1.0,0.44642857142857145,0.45132743362831856,0.5079365079365079,0.015873015873015817,1,0,50,62
