Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.7215625,0.7219680414638847,0.6283781950280112,0.8080093910323987,0.776875828736354,0.7798742651173601,0.6616956493340735,0.873120911092939,0.6754385964912281,0.6825,0.625,0.74,0.7547169811320755,0.6065573770491803,0.6837606837606838,0.3564235581324382,0.21823440466301647,37,13,24,40,14.4,5.366563145999495
SVM_RBF,0.70375,0.7042378183589104,0.608762961326577,0.7957811213299537,0.7324738065265057,0.743167437333942,0.6105008594654059,0.856157240747088,0.6140350877192983,0.6168750000000001,0.59375,0.64,0.6785714285714286,0.5517241379310345,0.6333333333333333,0.22972972972972983,0.2238988116981974,32,18,26,38,14.4,5.366563145999495
SVM_Linear,0.6853125,0.6854076931198035,0.587341724537037,0.7761674718196457,0.7435894429766716,0.7468582139359553,0.6235185733868822,0.8509415347666393,0.5877192982456141,0.586875,0.59375,0.58,0.6440677966101694,0.5272727272727272,0.6178861788617886,0.1718701700154559,0.2311205287993172,29,21,26,38,14.4,5.366563145999495
KNN,0.6818749999999999,0.6825507189613601,0.5839419492544492,0.7781287317026193,0.7638211583669821,0.7656498760685169,0.6498429841098182,0.8542661921213517,0.6491228070175439,0.6546875,0.609375,0.7,0.7222222222222222,0.5833333333333334,0.6610169491525424,0.3027522935779816,0.24615351150689624,35,15,25,39,14.4,5.366563145999495
XGBoost,0.6540625000000001,0.6553659597617755,0.5519187319259238,0.7568918115857451,0.6750411449725554,0.6837190918387962,0.5492160827999994,0.8044877790638603,0.6052631578947368,0.6025,0.625,0.58,0.6557377049180327,0.5471698113207547,0.64,0.2036634585532443,0.2731692285896557,29,21,24,40,14.4,5.366563145999495
RandomForest,0.6321875,0.6338736460985807,0.5291539818548388,0.735851574301709,0.643916693990188,0.6531687605124241,0.5225191091617013,0.776053058900572,0.6052631578947368,0.6046875,0.609375,0.6,0.6610169491525424,0.5454545454545454,0.6341463414634146,0.20710973724884085,0.24588697423324746,30,20,25,39,14.4,5.366563145999495
GradientBoosting,0.6320312499999999,0.6327641581429223,0.5303739794902429,0.7292267736486486,0.699856109594797,0.710013830071639,0.5790173990266061,0.8217401659147721,0.5789473684210527,0.576875,0.59375,0.56,0.6333333333333333,0.5185185185185185,0.6129032258064516,0.15241635687732336,0.24293875227103556,28,22,26,38,14.4,5.366563145999495
LightGBM,0.61578125,0.6168944323349361,0.5146800440415601,0.7184390054624429,0.7006247737487679,0.7052277987964877,0.5846237195774585,0.8147311007881013,0.5789473684210527,0.5790625,0.578125,0.58,0.6379310344827587,0.5178571428571429,0.6065573770491803,0.15607649599012952,0.2855258955750839,29,21,27,37,14.4,5.366563145999495
ExtraTrees,0.6078125000000001,0.6083109315128401,0.5039491904195976,0.7123446661061218,0.6523960408850848,0.6592703692756274,0.5274304467338184,0.7817764340303577,0.6052631578947368,0.606875,0.59375,0.62,0.6666666666666666,0.543859649122807,0.628099173553719,0.21052631578947367,0.24229276049261272,31,19,26,38,14.4,5.366563145999495
NaiveBayes,0.5340625,0.5340586860484352,0.4277117153679654,0.6379318326947636,0.6338083639653869,0.6384608403211289,0.5121270815495235,0.7486589616411568,0.5526315789473685,0.538125,0.65625,0.42,0.5915492957746479,0.4883720930232558,0.6222222222222222,0.07743573468740084,0.3954560664983004,21,29,22,42,14.4,5.366563145999495
