Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,90,27,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",LogisticRegression,0.5802469135802468,0.5185185185185185,0.5555555555555556,0.7733357383357384,0.7272727272727273,0.4444444444444444,0.5517241379310345,0.6666666666666666,0.6955384615384615
1,90,27,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",SVM_RBF,0.5833333333333334,0.5185185185185185,0.5277777777777778,0.7271378599422975,0.6923076923076923,0.5,0.5806451612903226,0.5555555555555556,0.4750714285714286
1,90,27,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",SVM_Linear,0.6358024691358024,0.5555555555555556,0.5833333333333333,0.8048661193372236,0.75,0.5,0.6,0.6666666666666666,0.6993846153846154
1,90,27,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",RandomForest,0.611111111111111,0.5925925925925926,0.5833333333333334,0.7774870840660315,0.7333333333333333,0.6111111111111112,0.6666666666666666,0.5555555555555556,0.6455384615384615
1,90,27,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",GradientBoosting,0.5679012345679013,0.5185185185185185,0.5,0.76341584690841,0.6666666666666666,0.5555555555555556,0.6060606060606061,0.4444444444444444,0.757076923076923
1,90,27,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",ExtraTrees,0.5925925925925926,0.5925925925925926,0.6111111111111112,0.7552788910245052,0.7692307692307693,0.5555555555555556,0.6451612903225806,0.6666666666666666,0.734
1,90,27,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",KNN,0.6790123456790123,0.5925925925925926,0.5555555555555556,0.8193795708885223,0.7058823529411765,0.6666666666666666,0.6857142857142857,0.4444444444444444,0.6897692307692307
1,90,27,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",NaiveBayes,0.6049382716049383,0.6296296296296297,0.5833333333333333,0.7570873978962214,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.4444444444444444,0.6878461538461538
1,90,27,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",XGBoost,0.6111111111111112,0.5925925925925926,0.5833333333333334,0.7999091286346189,0.7333333333333333,0.6111111111111112,0.6666666666666666,0.5555555555555556,0.6686153846153846
1,90,27,16,16,auto,auto,mrmr_then_elasticnet_no_corr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",LightGBM,0.5987654320987654,0.5555555555555556,0.5555555555555556,0.7549262289806666,0.7142857142857143,0.5555555555555556,0.625,0.5555555555555556,0.6978157894736842
2,97,20,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",LogisticRegression,0.4747474747474748,0.4,0.40404040404040403,0.6315653976539144,0.4444444444444444,0.36363636363636365,0.4,0.4444444444444444,0.7639298245614035
2,97,20,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",SVM_RBF,0.505050505050505,0.5,0.4949494949494949,0.651669150110608,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.4444444444444444,0.6553986928104575
2,97,20,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",SVM_Linear,0.505050505050505,0.45,0.4494949494949495,0.651669150110608,0.5,0.45454545454545453,0.47619047619047616,0.4444444444444444,0.7814736842105263
2,97,20,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",RandomForest,0.4444444444444444,0.5,0.5050505050505051,0.611904000399638,0.5555555555555556,0.45454545454545453,0.5,0.5555555555555556,0.792
2,97,20,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",GradientBoosting,0.48484848484848486,0.45,0.43939393939393934,0.6484325787731361,0.5,0.5454545454545454,0.5217391304347826,0.3333333333333333,0.7978823529411765
2,97,20,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",ExtraTrees,0.46464646464646464,0.5,0.4949494949494949,0.6329046770223241,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.4444444444444444,0.8516491228070177
2,97,20,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",KNN,0.3181818181818182,0.35,0.33838383838383834,0.5093301435406699,0.4166666666666667,0.45454545454545453,0.43478260869565216,0.2222222222222222,0.7595438596491229
2,97,20,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",NaiveBayes,0.5151515151515151,0.55,0.5606060606060606,0.6940335667397306,0.625,0.45454545454545453,0.5263157894736842,0.6666666666666666,0.7902456140350876
2,97,20,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",XGBoost,0.42424242424242425,0.55,0.5505050505050505,0.5692408554637657,0.6,0.5454545454545454,0.5714285714285714,0.5555555555555556,0.8243529411764706
2,97,20,8,8,auto,auto,mrmr_then_elasticnet_no_corr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",LightGBM,0.4292929292929293,0.4,0.41414141414141414,0.5833002566748697,0.42857142857142855,0.2727272727272727,0.3333333333333333,0.5555555555555556,0.7387320261437909
3,86,31,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P47', 'P50', 'P6']",LogisticRegression,0.5,0.4838709677419355,0.5,0.5161290322580645,0.0,0.0,0.0,1.0,0.486
3,86,31,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P47', 'P50', 'P6']",SVM_RBF,0.5,0.5161290322580645,0.5,0.5161290322580645,0.5161290322580645,1.0,0.6808510638297872,0.0,0.534
3,86,31,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P47', 'P50', 'P6']",SVM_Linear,0.8250000000000001,0.5161290322580645,0.5,0.8750405536610779,0.5161290322580645,1.0,0.6808510638297872,0.0,0.53
3,86,31,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P47', 'P50', 'P6']",RandomForest,0.7208333333333334,0.6451612903225806,0.6395833333333334,0.7925857963173515,0.6190476190476191,0.8125,0.7027027027027027,0.4666666666666667,0.5971111111111111
3,86,31,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P47', 'P50', 'P6']",GradientBoosting,0.6,0.5806451612903226,0.5770833333333334,0.6967829246067196,0.5789473684210527,0.6875,0.6285714285714286,0.4666666666666667,0.6193333333333333
3,86,31,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P47', 'P50', 'P6']",ExtraTrees,0.8,0.6774193548387096,0.6708333333333334,0.8372423877908935,0.6363636363636364,0.875,0.7368421052631579,0.4666666666666667,0.6193333333333333
3,86,31,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P47', 'P50', 'P6']",KNN,0.6854166666666667,0.6451612903225806,0.6354166666666666,0.6629872311827957,0.6,0.9375,0.7317073170731707,0.3333333333333333,0.5943333333333334
3,86,31,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P47', 'P50', 'P6']",NaiveBayes,0.6583333333333333,0.5161290322580645,0.5041666666666667,0.7021165199644894,0.5185185185185185,0.875,0.6511627906976745,0.13333333333333333,0.406
3,86,31,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P47', 'P50', 'P6']",XGBoost,0.65,0.5483870967741935,0.5416666666666666,0.7479226390271191,0.5454545454545454,0.75,0.631578947368421,0.3333333333333333,0.5807712418300653
3,86,31,14,14,auto,auto,mrmr_then_elasticnet_no_corr,"['P15', 'P18', 'P27', 'P41', 'P43', 'P46', 'P47', 'P50', 'P6']",LightGBM,0.6791666666666667,0.5161290322580645,0.5104166666666666,0.7813176581479678,0.5238095238095238,0.6875,0.5945945945945946,0.3333333333333333,0.3943333333333333
4,91,26,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P34', 'P35', 'P39']",LogisticRegression,0.50625,0.5,0.5375,0.6785867325609174,0.6666666666666666,0.375,0.48,0.7,0.664470588235294
4,91,26,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P34', 'P35', 'P39']",SVM_RBF,0.54375,0.5,0.5,0.6531528141943197,0.6153846153846154,0.5,0.5517241379310345,0.5,0.5664313725490195
4,91,26,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P34', 'P35', 'P39']",SVM_Linear,0.6124999999999999,0.5384615384615384,0.55,0.7224668372086851,0.6666666666666666,0.5,0.5714285714285714,0.6,0.6677385620915033
4,91,26,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P34', 'P35', 'P39']",RandomForest,0.4875,0.5384615384615384,0.55,0.705238241666744,0.6666666666666666,0.5,0.5714285714285714,0.6,0.7592418300653594
4,91,26,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P34', 'P35', 'P39']",GradientBoosting,0.61875,0.6153846153846154,0.6125,0.7786007781992689,0.7142857142857143,0.625,0.6666666666666666,0.6,0.6938823529411765
4,91,26,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P34', 'P35', 'P39']",ExtraTrees,0.42500000000000004,0.46153846153846156,0.43125,0.6549408878767431,0.5625,0.5625,0.5625,0.3,0.8011868131868132
4,91,26,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P34', 'P35', 'P39']",KNN,0.375,0.5384615384615384,0.475,0.5439535705840053,0.6,0.75,0.6666666666666666,0.2,0.7257450980392157
4,91,26,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P34', 'P35', 'P39']",NaiveBayes,0.6,0.6153846153846154,0.59375,0.733479790207437,0.6875,0.6875,0.6875,0.5,0.5402875816993464
4,91,26,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P34', 'P35', 'P39']",XGBoost,0.59375,0.6538461538461539,0.68125,0.7151852487789988,0.8181818181818182,0.5625,0.6666666666666666,0.8,0.7792087912087913
4,91,26,12,12,auto,auto,mrmr_then_elasticnet_no_corr,"['P11', 'P12', 'P17', 'P19', 'P21', 'P34', 'P35', 'P39']",LightGBM,0.61875,0.6153846153846154,0.6125,0.7814751836169171,0.7142857142857143,0.625,0.6666666666666666,0.6,0.7412679738562091
5,104,13,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P2', 'P23', 'P28', 'P32', 'P37', 'P42', 'P44', 'P45', 'P9']",LogisticRegression,0.5555555555555556,0.5384615384615384,0.5277777777777778,0.3988095238095238,0.3333333333333333,0.5,0.4,0.5555555555555556,0.7316666666666667
5,104,13,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P2', 'P23', 'P28', 'P32', 'P37', 'P42', 'P44', 'P45', 'P9']",SVM_RBF,0.6388888888888888,0.38461538461538464,0.5555555555555556,0.4492424242424242,0.3333333333333333,1.0,0.5,0.1111111111111111,0.6733333333333333
5,104,13,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P2', 'P23', 'P28', 'P32', 'P37', 'P42', 'P44', 'P45', 'P9']",SVM_Linear,0.4444444444444444,0.38461538461538464,0.5555555555555556,0.32916666666666666,0.3333333333333333,1.0,0.5,0.1111111111111111,0.74
5,104,13,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P2', 'P23', 'P28', 'P32', 'P37', 'P42', 'P44', 'P45', 'P9']",RandomForest,0.6388888888888888,0.5384615384615384,0.5972222222222222,0.44325396825396823,0.375,0.75,0.5,0.4444444444444444,0.8166129032258064
5,104,13,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P2', 'P23', 'P28', 'P32', 'P37', 'P42', 'P44', 'P45', 'P9']",GradientBoosting,0.5555555555555556,0.3076923076923077,0.5,0.5166666666666666,0.3076923076923077,1.0,0.47058823529411764,0.0,0.79625
5,104,13,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P2', 'P23', 'P28', 'P32', 'P37', 'P42', 'P44', 'P45', 'P9']",ExtraTrees,0.7777777777777778,0.6153846153846154,0.6527777777777778,0.5902777777777778,0.42857142857142855,0.75,0.5454545454545454,0.5555555555555556,0.8191666666666667
5,104,13,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P2', 'P23', 'P28', 'P32', 'P37', 'P42', 'P44', 'P45', 'P9']",KNN,0.6111111111111112,0.46153846153846156,0.6111111111111112,0.4083333333333333,0.36363636363636365,1.0,0.5333333333333333,0.2222222222222222,0.7461403508771931
5,104,13,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P2', 'P23', 'P28', 'P32', 'P37', 'P42', 'P44', 'P45', 'P9']",NaiveBayes,0.5555555555555556,0.46153846153846156,0.5416666666666666,0.42424242424242425,0.3333333333333333,0.75,0.46153846153846156,0.3333333333333333,0.7066666666666666
5,104,13,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P2', 'P23', 'P28', 'P32', 'P37', 'P42', 'P44', 'P45', 'P9']",XGBoost,0.5555555555555556,0.46153846153846156,0.5416666666666666,0.39166666666666666,0.3333333333333333,0.75,0.46153846153846156,0.3333333333333333,0.8125806451612902
5,104,13,10,10,auto,auto,mrmr_then_elasticnet_no_corr,"['P2', 'P23', 'P28', 'P32', 'P37', 'P42', 'P44', 'P45', 'P9']",LightGBM,0.6388888888888888,0.5384615384615384,0.5972222222222222,0.48541666666666666,0.375,0.75,0.5,0.4444444444444444,0.702280701754386
