fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.8703703703703705,0.9379585856130479,0.7037037037037037,0.6666666666666667,0.7777777777777778,0.7777777777777778,0.7777777777777778,16
2,0.5656565656565656,0.7425727866904338,0.55,0.5606060606060606,0.5263157894736842,0.625,0.45454545454545453,18
3,0.8041666666666667,0.8621604942146152,0.6451612903225806,0.64375,0.6666666666666666,0.6470588235294118,0.6875,8
4,0.5812499999999999,0.7608777620326533,0.5769230769230769,0.5625,0.6451612903225806,0.6666666666666666,0.625,16
5,0.7222222222222222,0.6575757575757576,0.6923076923076923,0.7083333333333333,0.6,0.5,0.75,8
