Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
XGBoost,GradientBoosting,0.7180473372781064,0.6241124260355031,0.09393491124260334,2.6540690975279713,0.007952753994911499,✓,✓,0.35787392977101745,✗
ExtraTrees,GradientBoosting,0.7103550295857988,0.6241124260355031,0.08624260355029567,2.604449967062665,0.009202185551473865,✓,✓,0.41409834981632393,✗
ExtraTrees,SVM_Linear,0.7103550295857988,0.6576923076923078,0.05266272189349097,2.2494843566551745,0.024481696984642805,✓,✗,1.0,✗
SVM_RBF,SVM_Linear,0.6988165680473373,0.6576923076923078,0.041124260355029474,2.120380609190899,0.03397396062649605,✓,✗,1.0,✗
XGBoost,SVM_Linear,0.7180473372781064,0.6576923076923078,0.060355029585798636,2.0692874025296333,0.03851912507345491,✓,✗,1.0,✗
RandomForest,GradientBoosting,0.691715976331361,0.6241124260355031,0.06760355029585785,2.0598746057328006,0.039410529952454976,✓,✗,1.0,✗
XGBoost,KNN,0.7180473372781064,0.6442307692307692,0.07381656804733727,1.9866956828717521,0.0469561305286956,✓,✗,1.0,✗
SVM_RBF,GradientBoosting,0.6988165680473373,0.6241124260355031,0.07470414201183417,1.9859250057668618,0.047041651687242586,✓,✗,1.0,✗
ExtraTrees,KNN,0.7103550295857988,0.6442307692307692,0.06612426035502961,1.9380308610640475,0.052619457526526796,✗,✗,1.0,✗
XGBoost,LightGBM,0.7180473372781064,0.6542899408284024,0.06375739644970402,1.844846685134354,0.06505984406842584,✗,✗,1.0,✗
SVM_RBF,KNN,0.6988165680473373,0.6442307692307692,0.05458579881656811,1.8174014311162137,0.06915566878018935,✗,✗,1.0,✗
XGBoost,NaiveBayes,0.7180473372781064,0.627810650887574,0.0902366863905324,1.8001352741913992,0.07183928098854696,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6988165680473373,0.627810650887574,0.07100591715976323,1.7956337223008991,0.07255278900951481,✗,✗,1.0,✗
