Fold,Feature_Rank_in_Fold,Feature_Name
1,1,Post1_IH_MinimumHistogramGradientGreyLevel_Intensity
1,2,ADC_GLSZM_GreyLevelVariance
1,3,ADC_IH_IntensityHistogramMedian_Intensity
1,4,Post1_Morph_Sphericity
1,5,Pre_NGTDM_Complexity
1,6,Post1_GLCM_InverseDifferenceMoment
1,7,Post1_Morph_Compactness2
1,8,ADC_IB_MedianIntensity
1,9,Post2_GLSZM_HighGrayLevelZoneEmphasis
1,10,Post1_Morph_Compactness1
1,11,Pre_GLCM_ClusterProminence
1,12,Post1_GLSZM_ZoneSizeVariance
1,13,Pre_Morph_Compactness2
1,14,Post2_GLCM_Autocorrelation
2,1,Post1_IH_IntensityHistogramMode_Intensity
2,2,ADC_IB_AreaUnderCurveCIVH
2,3,ADC_IB_IntensityRange
2,4,ADC_IH_IntensityHistogramMedian_Intensity
3,1,Post2_IH_IntensityHistogramMode_Intensity
3,2,Post1_Morph_Compactness1
3,3,ADC_IB_IntensityBasedEnergy
3,4,ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
3,5,Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
3,6,Pre_GLCM_ClusterProminence
3,7,T2_GLCM_ClusterShade
3,8,Pre_Morph_Compactness1
3,9,ADC_IH_IntensityHistogramVariance_Intensity
3,10,ADC_IH_IntensityHistogramMedian_Intensity
3,11,Post2_GLCM_Autocorrelation
3,12,Post1_Morph_Compactness2
3,13,T2_GLCM_ClusterProminence
3,14,ADC_IH_IntensityHistogramMean_Intensity
3,15,Pre_GLSZM_HighGrayLevelZoneEmphasis
3,16,Pre_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
3,17,ADC_IB_RootMeanSquareIntensity
3,18,ADC_IB_MedianIntensity
4,1,Pre_GLSZM_GreyLevelVariance
4,2,Post1_IH_MinimumHistogramGradientGreyLevel_Intensity
4,3,ADC_IB_IntensityVariance
4,4,Post1_Morph_Sphericity
4,5,T2_GLCM_ClusterShade
4,6,Post1_IH_IntensityHistogramMode_Intensity
4,7,ADC_IB_MedianIntensity
4,8,ADC_IB_RootMeanSquareIntensity
4,9,Post2_IH_IntensityHistogramMode_Intensity
4,10,ADC_IH_IntensityHistogramMedian_Intensity
5,1,Post2_IH_IntensityHistogramMode_Intensity
5,2,ADC_IH_IntensityHistogramMedian_Intensity
5,3,T2_IB_IntensityBasedEnergy
5,4,ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist
5,5,T2_GLCM_SumVariance
5,6,Post1_Morph_Compactness2
5,7,Post2_GLCM_Autocorrelation
5,8,T2_GLSZM_NormalisedZoneSizeNonUniformity
5,9,ADC_IB_AreaUnderCurveCIVH
5,10,ADC_IB_MeanIntensity
5,11,Pre_GLSZM_HighGrayLevelZoneEmphasis
5,12,T2_GLSZM_GreyLevelVariance
5,13,Post1_Morph_Sphericity
5,14,ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
5,15,Post2_GLRLM_HighGreyLevelRunEmphasis
5,16,ADC_IB_MedianIntensity
