Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,89,24,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",LogisticRegression,0.7986111111111112,0.6666666666666666,0.6666666666666667,0.8216043488102311,0.625,0.8333333333333334,0.7142857142857143,0.5,0.7303609022556391,0.33333333333333337
1,89,24,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",SVM_RBF,0.8472222222222222,0.625,0.625,0.8379722129722129,0.5714285714285714,1.0,0.7272727272727273,0.25,0.8651208791208791,0.25
1,89,24,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",SVM_Linear,0.8055555555555556,0.7083333333333334,0.7083333333333333,0.8276649548708372,0.6470588235294118,0.9166666666666666,0.7586206896551724,0.5,0.7867518796992482,0.41666666666666663
1,89,24,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",RandomForest,0.7986111111111112,0.6666666666666666,0.6666666666666666,0.8279304029304029,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8065128205128204,0.33333333333333337
1,89,24,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",GradientBoosting,0.75,0.7083333333333334,0.7083333333333334,0.7747608872608874,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.5833333333333334,0.6728131868131868,0.41666666666666663
1,89,24,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",ExtraTrees,0.8125,0.7083333333333334,0.7083333333333333,0.835611589133261,0.6923076923076923,0.75,0.72,0.6666666666666666,0.8065128205128205,0.41666666666666663
1,89,24,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",KNN,0.7256944444444445,0.5833333333333334,0.5833333333333334,0.6703318611213349,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.8816043956043956,0.16666666666666663
1,89,24,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",NaiveBayes,0.7291666666666666,0.5833333333333334,0.5833333333333334,0.7856490602620634,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.8124462809917355,0.16666666666666663
1,89,24,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",XGBoost,0.7430555555555555,0.7083333333333334,0.7083333333333333,0.7765038474597297,0.6923076923076923,0.75,0.72,0.6666666666666666,0.7380661157024794,0.41666666666666663
1,89,24,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",LightGBM,0.7013888888888888,0.6666666666666666,0.6666666666666667,0.7455383668618962,0.6428571428571429,0.75,0.6923076923076923,0.5833333333333334,0.7628595041322315,0.33333333333333337
2,89,24,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",LogisticRegression,0.592857142857143,0.5,0.5,0.5543193152400313,0.4166666666666667,0.5,0.45454545454545453,0.5,0.7652307692307692,0.0
2,89,24,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",SVM_RBF,0.5571428571428572,0.4583333333333333,0.5214285714285715,0.5404119981325863,0.42857142857142855,0.9,0.5806451612903226,0.14285714285714285,0.7854736842105263,0.03703703703703709
2,89,24,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",SVM_Linear,0.5142857142857143,0.4166666666666667,0.45714285714285713,0.4776012949039265,0.3888888888888889,0.7,0.5,0.21428571428571427,0.7773765182186234,-0.07692307692307687
2,89,24,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",RandomForest,0.6428571428571429,0.5416666666666666,0.5928571428571429,0.5048995448995449,0.47368421052631576,0.9,0.6206896551724138,0.2857142857142857,0.7485252525252525,0.16455696202531656
2,89,24,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",GradientBoosting,0.575,0.5416666666666666,0.6071428571428571,0.4918498168498168,0.47619047619047616,1.0,0.6451612903225806,0.21428571428571427,0.738914979757085,0.18518518518518523
2,89,24,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",ExtraTrees,0.6357142857142857,0.5833333333333334,0.6142857142857143,0.5102639751552795,0.5,0.8,0.6153846153846154,0.42857142857142855,0.7652307692307692,0.21052631578947378
2,89,24,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",KNN,0.5714285714285714,0.5,0.5714285714285714,0.4632954545454545,0.45454545454545453,1.0,0.625,0.14285714285714285,0.7512083333333334,0.12195121951219523
2,89,24,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",NaiveBayes,0.7000000000000001,0.4166666666666667,0.4857142857142857,0.6235431959345004,0.4090909090909091,0.9,0.5625,0.07142857142857142,0.6828686868686868,-0.024390243902439046
2,89,24,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",XGBoost,0.5785714285714286,0.5833333333333334,0.6142857142857143,0.4720845820845821,0.5,0.8,0.6153846153846154,0.42857142857142855,0.6980202020202021,0.21052631578947378
2,89,24,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",LightGBM,0.6107142857142858,0.4166666666666667,0.4714285714285714,0.5186513486513487,0.4,0.8,0.5333333333333333,0.14285714285714285,0.7166477732793524,-0.050000000000000044
3,96,17,18,18,auto,auto,elasticnet_then_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",LogisticRegression,0.7777777777777778,0.8235294117647058,0.8194444444444444,0.7316578483245151,0.8,0.8888888888888888,0.8421052631578947,0.75,0.7439047619047618,0.6433566433566433
3,96,17,18,18,auto,auto,elasticnet_then_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",SVM_RBF,0.8888888888888888,0.7647058823529411,0.7569444444444444,0.9390432098765433,0.7272727272727273,0.8888888888888888,0.8,0.625,0.7617619047619046,0.5211267605633803
3,96,17,18,18,auto,auto,elasticnet_then_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",SVM_Linear,0.7638888888888888,0.7647058823529411,0.7569444444444444,0.7197530864197531,0.7272727272727273,0.8888888888888888,0.8,0.625,0.7736666666666667,0.5211267605633803
3,96,17,18,18,auto,auto,elasticnet_then_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",RandomForest,0.8472222222222222,0.8235294117647058,0.8194444444444444,0.8850529100529101,0.8,0.8888888888888888,0.8421052631578947,0.75,0.732,0.6433566433566433
3,96,17,18,18,auto,auto,elasticnet_then_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",GradientBoosting,0.7916666666666666,0.6470588235294118,0.6319444444444444,0.7364197530864198,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.375,0.7617619047619048,0.27142857142857135
3,96,17,18,18,auto,auto,elasticnet_then_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",ExtraTrees,0.861111111111111,0.8235294117647058,0.8194444444444444,0.921477850399419,0.8,0.8888888888888888,0.8421052631578947,0.75,0.7558095238095238,0.6433566433566433
3,96,17,18,18,auto,auto,elasticnet_then_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",KNN,0.8819444444444444,0.7647058823529411,0.7569444444444444,0.9013888888888888,0.7272727272727273,0.8888888888888888,0.8,0.625,0.8242619047619048,0.5211267605633803
3,96,17,18,18,auto,auto,elasticnet_then_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",NaiveBayes,0.7083333333333333,0.6470588235294118,0.625,0.6593184593184593,0.6,1.0,0.75,0.25,0.6784285714285715,0.26086956521739124
3,96,17,18,18,auto,auto,elasticnet_then_mrmr,"['P15', 'P18', 'P20', 'P24', 'P32', 'P45', 'P47', 'P49', 'P7']",XGBoost,0.8611111111111112,0.7647058823529411,0.75,0.8990130240130241,0.6923076923076923,1.0,0.8181818181818182,0.5,0.7597777777777778,0.5142857142857142
