Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
SVM_RBF,0.7469047619047618,0.1306515303140143,0.5571428571428572,0.8888888888888888,0.8096604593213396,0.15513562042415635,0.5404119981325863,0.9390432098765433,0.6310364145658263,0.11517073997847653,0.4583333333333333,0.7647058823529411,0.6252777777777777,0.08519019670427148,0.5214285714285715,0.7569444444444444,0.6493006993006993,0.14610671377185164,0.42857142857142855,0.7692307692307693,0.8403174603174601,0.1679227047467475,0.5555555555555556,1.0,0.7106158357771262,0.09673828534912564,0.5806451612903226,0.8,0.4102380952380952,0.24143725916556186,0.14285714285714285,0.7,12.4,5.549774770204643,4.0,18.0
RandomForest,0.7412301587301589,0.08386855710124261,0.6428571428571429,0.8472222222222222,0.7838129472716306,0.15726413958954383,0.5048995448995449,0.8850529100529101,0.6749439775910364,0.10193914355406655,0.5416666666666666,0.8235294117647058,0.6703968253968255,0.09212060352249354,0.5928571428571429,0.8194444444444444,0.7047368421052631,0.14361018164490888,0.47368421052631576,0.8333333333333334,0.7736507936507937,0.15429355261296224,0.5555555555555556,0.9,0.7192256503327285,0.0959923573552677,0.6206896551724138,0.8421052631578947,0.5671428571428572,0.24053747451071097,0.2857142857142857,0.8,12.4,5.549774770204643,4.0,18.0
KNN,0.7403373015873016,0.11150585350819517,0.5714285714285714,0.8819444444444444,0.7508592611706277,0.18413013287964866,0.4632954545454545,0.9013888888888888,0.6510364145658263,0.1269185248583983,0.5,0.8,0.6551984126984127,0.0807040327648498,0.5714285714285714,0.7569444444444444,0.6736111111111112,0.16201640189565994,0.45454545454545453,0.8181818181818182,0.8301587301587302,0.19429051244204823,0.5,1.0,0.7158045977011495,0.11130486640650944,0.6206896551724138,0.8666666666666667,0.48023809523809524,0.25446076995621947,0.14285714285714285,0.8,12.4,5.549774770204643,4.0,18.0
ExtraTrees,0.7375793650793652,0.09505765810721097,0.6357142857142857,0.861111111111111,0.7884854468346718,0.1601715415492714,0.5102639751552795,0.921477850399419,0.6673249299719888,0.10323805301911522,0.5714285714285714,0.8235294117647058,0.6742857142857143,0.0908970128431873,0.6071428571428572,0.8194444444444444,0.7123076923076923,0.12658463034291825,0.5,0.8,0.7195238095238097,0.16717194760338136,0.4444444444444444,0.8888888888888888,0.6979318381423644,0.10714791512721944,0.5714285714285714,0.8421052631578947,0.6290476190476191,0.15977592018574582,0.42857142857142855,0.8,12.4,5.549774770204643,4.0,18.0
LogisticRegression,0.7155952380952381,0.09598701076618472,0.592857142857143,0.7986111111111112,0.768300333856289,0.13250150583174497,0.5543193152400313,0.8867999335259399,0.6537535014005602,0.1184653084155598,0.5,0.8235294117647058,0.6430952380952382,0.1325342171670419,0.5,0.8194444444444444,0.6804212454212455,0.1699640903262491,0.4166666666666667,0.8461538461538461,0.7095238095238096,0.15898788600454913,0.5,0.8888888888888888,0.6869799131259233,0.1415062208006286,0.45454545454545453,0.8421052631578947,0.5766666666666667,0.1942220950927629,0.3333333333333333,0.8,12.4,5.549774770204643,4.0,18.0
SVM_Linear,0.7035714285714286,0.11532062832253583,0.5142857142857143,0.8055555555555556,0.754368657839504,0.16697652966048537,0.4776012949039265,0.8757851878465914,0.6465126050420167,0.13554968872961992,0.4166666666666667,0.7647058823529411,0.6301984126984126,0.1154879855428118,0.45714285714285713,0.7569444444444444,0.6526440879382056,0.15339799643390933,0.3888888888888889,0.75,0.8058730158730159,0.11443662875366394,0.6666666666666666,0.9166666666666666,0.7129006085192697,0.12513878178939508,0.5,0.8,0.4545238095238096,0.17656090403729563,0.21428571428571427,0.625,12.4,5.549774770204643,4.0,18.0
XGBoost,0.7011507936507937,0.1165069836365169,0.5785714285714286,0.8611111111111112,0.7626799227425318,0.16864275139578816,0.4720845820845821,0.8990130240130241,0.6669887955182074,0.07562719803979905,0.5833333333333334,0.7647058823529411,0.6648412698412699,0.09427405598384558,0.5238095238095238,0.75,0.7015984015984016,0.14493848579141536,0.5,0.9090909090909091,0.763968253968254,0.16055263279122992,0.5555555555555556,1.0,0.7115014640531883,0.07276053905788718,0.6153846153846154,0.8181818181818182,0.5657142857142857,0.22308393019062817,0.3333333333333333,0.9,12.4,5.549774770204643,4.0,18.0
GradientBoosting,0.6911904761904762,0.08800107580253567,0.575,0.7916666666666666,0.733446561143303,0.14154742290627484,0.4918498168498168,0.8493134675590817,0.6522689075630252,0.06938020748292839,0.5416666666666666,0.7142857142857143,0.6531349206349206,0.05264902543317146,0.6071428571428571,0.711111111111111,0.6679945054945055,0.13293698543684546,0.47619047619047616,0.8125,0.8317460317460318,0.11975977466627896,0.7142857142857143,1.0,0.7237242762859462,0.0459438418854978,0.6451612903225806,0.7647058823529411,0.4745238095238095,0.18772114698387954,0.21428571428571427,0.7,12.4,5.549774770204643,4.0,18.0
NaiveBayes,0.6692460317460318,0.11589611641878868,0.4642857142857143,0.7444444444444445,0.7323120407282715,0.09328490081768542,0.6235431959345004,0.8537881100381102,0.5722689075630252,0.11760057271535387,0.4166666666666667,0.7142857142857143,0.5435714285714286,0.12396281718866944,0.35714285714285715,0.6666666666666667,0.587929292929293,0.12330660950226548,0.4090909090909091,0.75,0.8561904761904762,0.10462111752075924,0.7142857142857143,1.0,0.6870614035087719,0.08774533604786797,0.5625,0.7894736842105263,0.23095238095238094,0.20125738532384915,0.0,0.5,12.4,5.549774770204643,4.0,18.0
LightGBM,0.6622619047619048,0.11929953504828172,0.48809523809523814,0.8055555555555556,0.7234460583961189,0.13543569136656688,0.5186513486513487,0.8542648709315377,0.6192717086834734,0.11985476090895947,0.4166666666666667,0.7058823529411765,0.6295238095238095,0.09026255758669377,0.4714285714285714,0.6944444444444444,0.6768253968253968,0.18351911153422662,0.4,0.8888888888888888,0.7338095238095239,0.1696460827689252,0.4444444444444444,0.8888888888888888,0.6731705331705331,0.10834359396339484,0.5333333333333333,0.7857142857142857,0.5252380952380953,0.269866011937578,0.14285714285714285,0.9,12.4,5.549774770204643,4.0,18.0
