fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.5686274509803921,0.7395258997967977,0.6538461538461539,0.5784313725490196,0.7567567567567568,0.7,0.8235294117647058,10
2,0.44999999999999996,0.6905205415499532,0.5,0.5,0.5263157894736842,0.5555555555555556,0.5,18
3,0.73109243697479,0.8222056454352721,0.5806451612903226,0.5357142857142857,0.723404255319149,0.5666666666666667,1.0,6
4,0.5686274509803921,0.6616076080954714,0.6206896551724138,0.5661764705882353,0.7317073170731707,0.625,0.8823529411764706,6
5,0.7777777777777779,0.5,0.6666666666666666,0.6666666666666666,0.5,0.4,0.6666666666666666,12
