metric,mean,std,min,max,pooled
AUC,0.7158660130718955,0.10990148462889937,0.5875,0.8888888888888888,0.7103365384615384
PR_AUC,0.7804572595542549,0.04086969555220345,0.7205467935095072,0.8278169825683483,0.7465253472768124
Accuracy,0.6706915566203664,0.055056482058286775,0.6153846153846154,0.75,0.6551724137931034
Bal_Accuracy,0.6800186741363211,0.09700438694411741,0.5751633986928104,0.8333333333333333,0.6514423076923077
F1_Score,0.6821288515406162,0.014615730069799764,0.6666666666666666,0.7058823529411765,0.6875
Precision,0.7078431372549019,0.16244953080163121,0.5,1.0,0.6875
Recall,0.723529411764706,0.15958423489706514,0.5,1.0,0.6875
