fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.673202614379085,0.8042305531552758,0.6923076923076923,0.6601307189542484,0.7647058823529411,0.7647058823529411,0.7647058823529411,16
2,0.6375,0.7693650793650793,0.6666666666666666,0.6875,0.625,0.8333333333333334,0.5,10
3,0.5420168067226891,0.6657430741666545,0.6129032258064516,0.5966386554621849,0.6842105263157895,0.6190476190476191,0.7647058823529411,18
4,0.5,0.6750511830629234,0.4482758620689655,0.43137254901960786,0.5294117647058824,0.5294117647058824,0.5294117647058824,18
5,0.7777777777777778,0.5317460317460317,0.5833333333333334,0.6111111111111112,0.4444444444444444,0.3333333333333333,0.6666666666666666,12
