Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
KNN,0.6986177884615385,0.6986800563072497,0.60315619557368,0.7868633362726379,0.7406255386208674,0.7462084077830918,0.6235832647067724,0.8519339545930987,0.6206896551724138,0.6129807692307692,0.6875,0.5384615384615384,0.6470588235294118,0.5833333333333334,0.6666666666666666,0.2276029055690073,0.21936488524221026,28,24,20,44,6.8,1.7888543819998317
LogisticRegression,0.6811899038461539,0.6807295400588715,0.5823589779785432,0.7788716344512715,0.7105727842123996,0.7231861270632106,0.59435386725911,0.8457665541675524,0.646551724137931,0.6490384615384616,0.625,0.6730769230769231,0.7017543859649122,0.5932203389830508,0.6611570247933884,0.2943620178041543,0.2346970441426376,35,17,24,40,6.8,1.7888543819998317
ExtraTrees,0.6514423076923077,0.6507563026537215,0.5477892019051482,0.7460764251921339,0.7012145472967694,0.7071802161304547,0.5869715697046015,0.8184018755476418,0.6293103448275862,0.6316105769230769,0.609375,0.6538461538461539,0.6842105263157895,0.576271186440678,0.6446280991735537,0.25994065281899104,0.24120797058351984,34,18,25,39,6.8,1.7888543819998317
RandomForest,0.6392728365384616,0.6390092236265928,0.536804820943323,0.7386140089418777,0.6892959900507347,0.6986568101013113,0.5690495652069817,0.8161801840335869,0.603448275862069,0.5973557692307692,0.65625,0.5384615384615384,0.6363636363636364,0.56,0.6461538461538462,0.19541616405307594,0.2397868835341758,28,24,22,42,6.8,1.7888543819998317
SVM_RBF,0.635516826923077,0.6355925629189805,0.535149610895852,0.730921447117176,0.6940633577739102,0.7009512951144884,0.576250047991607,0.8163167222887484,0.5689655172413793,0.5715144230769231,0.546875,0.5961538461538461,0.625,0.5166666666666667,0.5833333333333334,0.1409952606635072,0.225505373642066,31,21,29,35,6.8,1.7888543819998317
NaiveBayes,0.6251502403846154,0.625776585818472,0.5218563162970107,0.7274659993063952,0.6677410899151395,0.6764813857756603,0.5489177357200415,0.796368614043563,0.5689655172413793,0.5336538461538461,0.875,0.19230769230769232,0.5714285714285714,0.5555555555555556,0.691358024691358,0.0717029449423815,0.3854389859235838,10,42,8,56,6.8,1.7888543819998317
LightGBM,0.6228966346153846,0.6216197123641491,0.5185538363764951,0.7204272174305925,0.6772919196088973,0.6873370303115339,0.557776140494528,0.8024403790584628,0.5775862068965517,0.5739182692307692,0.609375,0.5384615384615384,0.6190476190476191,0.5283018867924528,0.6141732283464567,0.14757048590281951,0.2474294320511447,28,24,25,39,6.8,1.7888543819998317
GradientBoosting,0.6197415865384616,0.6188754979155294,0.5173228717636439,0.7182004448284688,0.6888846734928193,0.6957713291258033,0.5707102176020177,0.8057850921099186,0.5689655172413793,0.5643028846153846,0.609375,0.5192307692307693,0.609375,0.5192307692307693,0.609375,0.12860576923076927,0.24039281305538474,27,25,25,39,6.8,1.7888543819998317
SVM_Linear,0.6105769230769231,0.6123996511144526,0.5108516988526179,0.71042800834276,0.6436529338816601,0.6561964306659882,0.5310377811955074,0.7762957699860782,0.5948275862068966,0.5625,0.875,0.25,0.5894736842105263,0.6190476190476191,0.7044025157232704,0.13239974538510502,0.25153209955009065,13,39,8,56,6.8,1.7888543819998317
XGBoost,0.606670673076923,0.6050483368691416,0.49951020880137437,0.707599831221943,0.6551956547599719,0.6648670287619739,0.5370289465558898,0.7871061841939966,0.5775862068965517,0.5757211538461539,0.59375,0.5576923076923077,0.6229508196721312,0.5272727272727272,0.608,0.15062761506276157,0.29893435828564696,29,23,26,38,6.8,1.7888543819998317
