Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
KNN vs ExtraTrees,KNN,ExtraTrees,0.6542915499533147,0.6493611889200125,0.004930361033302177,5.0,0.625,0.703125
KNN vs GradientBoosting,KNN,GradientBoosting,0.6542915499533147,0.6234146436352319,0.030876906318082774,3.0,0.3125,0.5625
KNN vs LightGBM,KNN,LightGBM,0.6542915499533147,0.5510480859010272,0.1032434640522876,1.0,0.125,0.375
KNN vs LogisticRegression,KNN,LogisticRegression,0.6542915499533147,0.7112986305633365,-0.0570070806100218,2.0,0.1875,0.421875
KNN vs NaiveBayes,KNN,NaiveBayes,0.6542915499533147,0.5963001867413633,0.05799136321195146,1.0,0.125,0.375
KNN vs RandomForest,KNN,RandomForest,0.6542915499533147,0.6232232337379398,0.031068316215375,4.0,0.4375,0.65625
KNN vs SVM_Linear,KNN,SVM_Linear,0.6542915499533147,0.6456742141300965,0.008617335823218154,7.0,1.0,1.0
KNN vs SVM_RBF,KNN,SVM_RBF,0.6542915499533147,0.5881676003734827,0.06612394957983195,5.0,0.625,0.703125
KNN vs XGBoost,KNN,XGBoost,0.6542915499533147,0.5743604108309991,0.07993113912231556,1.0,0.125,0.375
