Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
LogisticRegression,KNN,0.7337740384615385,0.6515925480769231,0.08218149038461542,2.5498579331518574,0.010776682383446836,✓,✗,0.48495070725510764,✗
LogisticRegression,LightGBM,0.7337740384615385,0.6403245192307692,0.09344951923076938,2.45908492474197,0.013929166374314118,✓,✗,0.6268124868441353,✗
SVM_RBF,LightGBM,0.7170973557692308,0.6403245192307692,0.07677283653846168,2.032371110172351,0.042116100493934196,✓,✗,1.0,✗
LogisticRegression,ExtraTrees,0.7337740384615385,0.6926081730769231,0.04116586538461542,1.9585522200805716,0.050165249808205824,✗,✗,1.0,✗
SVM_RBF,KNN,0.7170973557692308,0.6515925480769231,0.06550480769230771,1.9175955575269419,0.055162313880782084,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.7109375,0.6403245192307692,0.07061298076923084,1.7814949361450176,0.07483163141072384,✗,✗,1.0,✗
GradientBoosting,LightGBM,0.7119891826923077,0.6403245192307692,0.07166466346153855,1.7331448681089023,0.08306992322860432,✗,✗,1.0,✗
SVM_Linear,KNN,0.7109375,0.6515925480769231,0.05934495192307687,1.6675209921275158,0.09541085381327978,✗,✗,1.0,✗
XGBoost,LightGBM,0.7043269230769231,0.6403245192307692,0.06400240384615397,1.6251312497259447,0.10413459557564861,✗,✗,1.0,✗
RandomForest,KNN,0.6995192307692308,0.6515925480769231,0.04792668269230771,1.6229879371776401,0.10459198355929564,✗,✗,1.0,✗
RandomForest,LightGBM,0.6995192307692308,0.6403245192307692,0.059194711538461675,1.5938212352247654,0.11097607991090314,✗,✗,1.0,✗
NaiveBayes,KNN,0.7028245192307692,0.6515925480769231,0.051231971153846034,1.5289587677602259,0.12627466589768496,✗,✗,1.0,✗
GradientBoosting,KNN,0.7119891826923077,0.6515925480769231,0.06039663461538458,1.5146269226696,0.12986691022383082,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.7028245192307692,0.6403245192307692,0.0625,1.4823131522684179,0.13825699033264358,✗,✗,1.0,✗
LogisticRegression,NaiveBayes,0.7337740384615385,0.7028245192307692,0.030949519230769384,1.4547225204764975,0.14574609533690033,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.6926081730769231,0.6403245192307692,0.052283653846153966,1.4507836257608764,0.14684012057624427,✗,✗,1.0,✗
LogisticRegression,SVM_Linear,0.7337740384615385,0.7109375,0.022836538461538547,1.4153415085481018,0.15696839027379883,✗,✗,1.0,✗
ExtraTrees,KNN,0.6926081730769231,0.6515925480769231,0.041015625,1.343680075714941,0.17905186293226993,✗,✗,1.0,✗
XGBoost,KNN,0.7043269230769231,0.6515925480769231,0.052734375,1.3036684315939855,0.19234665733269507,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.7337740384615385,0.6995192307692308,0.03425480769230771,1.2176977651194674,0.2233388466633074,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.7170973557692308,0.6926081730769231,0.02448918269230771,1.1254664419255904,0.2603914298302177,✗,✗,1.0,✗
LogisticRegression,SVM_RBF,0.7337740384615385,0.7170973557692308,0.01667668269230771,1.024975919889982,0.3053745498960023,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.7109375,0.6926081730769231,0.018329326923076872,0.8983376822100608,0.3690055488510079,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.7337740384615385,0.7043269230769231,0.02944711538461542,0.8386134574143059,0.401686256439429,✗,✗,1.0,✗
