Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful
GradientBoosting,0.7067654839713664,0.10590837467119114,0.6591045673076922,0.6591045673076923,0.6507134363852557,0.7535442841087124,0.10772069427401065,0.7630434023927035,0.5382542806347034,0.1287668260080575,0.5775862068965517,0.5714379084967319,0.08310190856703772,0.5649038461538461,0.5790552584670232,0.1749683080651563,0.6027397260273972,0.7317647058823529,0.16694279317709892,0.6875,0.6074880174805444,0.1117564369090504,0.6423357664233577,0.4111111111111111,0.2190044816047447,0.4423076923076923,0.13009603408057047,0.1700432238281831,0.13194868662186932,0.22646905161469857,7.6,7.6,4.454211490264017,4,6.0,16,0.5230697226482475,0.7825904452690166,0.6049770322456387,0.8751423464253896,0.47540577828274627,0.6754385964912281,0.46606214168714166,0.6569942269711854,0.42183537137681165,0.7536231884057971,0.5555180180180181,0.8166666666666667,0.5,0.746839255757206,0.29545454545454547,0.5769230769230769,-0.0683634205560568,0.31324979270749725,0.19715536434734246,0.25493259648723665,2000,2000
LightGBM,0.6761858076563959,0.09013103912042177,0.6771334134615384,0.6771334134615384,0.6626040428061831,0.7540490604646812,0.12541963465341652,0.7753709086083878,0.5792799216603444,0.12522714265529364,0.6120689655172413,0.5883543417366947,0.12820299731697182,0.6159855769230769,0.636890756302521,0.24914887955461568,0.6727272727272727,0.5231372549019608,0.1414072188322437,0.578125,0.5539165521603525,0.18841140858894256,0.6218487394957983,0.6535714285714286,0.1795370716334177,0.6538461538461539,0.1861964662154853,0.21093214014801226,0.22826729745712593,0.23473340768575282,7.6,7.6,4.454211490264017,4,6.0,16,0.5093137390130623,0.817118708628583,0.6174613983689882,0.8895670147849882,0.48412058371735794,0.7244184786534711,0.49164754401145283,0.7268810074106684,0.4594483828090386,0.8387096774193549,0.38634740259740263,0.7361293859649122,0.4425963380881414,0.7476676147907354,0.5081729626989784,0.7954661410018552,-0.016381236038719438,0.4455225269586073,0.1986885045402947,0.2811461089199798,2000,2000
RandomForest,0.674502801120448,0.0892667786564103,0.6853966346153847,0.6853966346153846,0.6820749108204518,0.7652165636788386,0.12558918548399492,0.7659935667571693,0.5594801441297548,0.11513594184743368,0.5862068965517241,0.5577287581699346,0.11288810670670242,0.5853365384615384,0.6047862079441028,0.2370649284620513,0.6333333333333333,0.5349019607843137,0.17029905622333166,0.59375,0.5428571428571429,0.18643328462083283,0.6129032258064516,0.5805555555555556,0.20077012221769613,0.5769230769230769,0.1313618979332683,0.1820916560802516,0.16945107398568027,0.22401138498331655,7.6,7.6,4.454211490264017,4,6.0,16,0.5373081559231512,0.8195256923272357,0.6086832022907629,0.8801682231566956,0.4758044942060758,0.6861391191389336,0.47945231897588464,0.6858402481428795,0.43747159090909093,0.8,0.43329545454545465,0.75,0.4583035714285715,0.7299397016820056,0.4428512880562061,0.7174052396878483,-0.039218256109783224,0.3650435177556668,0.18084493961193782,0.27763846782689305,2000,2000
SVM_RBF,0.6732687519452225,0.10777605786355259,0.6822415865384616,0.6822415865384615,0.6864595719381689,0.7592320782571153,0.12178864441867113,0.7590027753209373,0.606671705503741,0.1139488054741339,0.6379310344827587,0.6378734827264239,0.055091788041249444,0.625,0.6183333333333333,0.1709978882260766,0.6486486486486487,0.7705882352941177,0.18452220166303673,0.75,0.650425455303504,0.12708422770055028,0.6956521739130435,0.5051587301587301,0.16277388880373675,0.5,0.25634989549989695,0.12654599527549573,0.2545899632802937,0.21985475371777155,7.6,7.6,4.454211490264017,4,6.0,16,0.5324315254417713,0.8150836763276739,0.5530605088536275,0.8864109315297185,0.5106274424663482,0.75,0.513769026478516,0.7332533497402242,0.45157258064516137,0.8048859676908457,0.5660377358490566,0.8979678312002767,0.5225029377203291,0.808749309265058,0.3555376344086022,0.6521960958296361,0.0275642479500879,0.4686200294550807,0.18515925807783412,0.2590294840661369,2000,2000
ExtraTrees,0.6669817927170868,0.11207724738831097,0.6950120192307694,0.6950120192307694,0.6928507728894174,0.7565086783230386,0.1252702519650984,0.7787100976723178,0.6163828755597388,0.07792503428972955,0.6293103448275862,0.6566666666666665,0.046732528906295034,0.6280048076923077,0.6935064935064934,0.2158806358664697,0.6721311475409836,0.6799999999999999,0.23094809854478837,0.640625,0.6204121795890428,0.10171704830755993,0.656,0.6333333333333333,0.22110831935702668,0.6153846153846154,0.27742525889075276,0.1008424559284492,0.25463239689181116,0.23367879813801207,7.6,7.6,4.454211490264017,4,6.0,16,0.5281240646638642,0.8402447619394955,0.5866275389196987,0.9046139785725102,0.508764495985727,0.7441860465116279,0.5099149580388262,0.7405277517203329,0.45454545454545453,0.84,0.4506866197183099,0.8000581395348835,0.47619047619047616,0.7857435597189694,0.47296683046683047,0.7647058823529411,0.01956209150326809,0.478365008627691,0.21747575661576732,0.25244696418477836,2000,2000
KNN,0.6646206816059756,0.15357658042419073,0.7049278846153846,0.7049278846153846,0.7117642687277052,0.7428972181980258,0.1430757367868588,0.7572411524517221,0.6387581643421465,0.07145875743657908,0.6551724137931034,0.6260877684407097,0.09577268173186071,0.6496394230769231,0.6730769230769231,0.2668465862470719,0.6818181818181818,0.6172549019607844,0.22291073653572385,0.703125,0.6085774690425854,0.19101645205103202,0.6923076923076923,0.6349206349206348,0.22958329818113707,0.5961538461538461,0.24875889230113887,0.17661512134579227,0.30036188178528345,0.21895809084431905,7.6,7.6,4.454211490264017,4,6.0,16,0.5414683726792963,0.8384943399662602,0.5621858429338903,0.8897909263920794,0.5118064457059146,0.7826189499589827,0.5124267097398031,0.77466563600459,0.4686691810344829,0.845097508125677,0.49178889847569746,0.8772019334049408,0.5102040816326531,0.8201605189836569,0.4222222222222222,0.7692307692307693,0.02448716583763131,0.5381888934056108,0.17124046054204806,0.2739591710081156,2000,2000
SVM_Linear,0.6592094615624028,0.11633952068082556,0.6730769230769231,0.6730769230769231,0.6643504756242569,0.7137210701366699,0.17335614711637154,0.7415987569945897,0.5989793978114333,0.177994927830803,0.6379310344827587,0.6395891690009337,0.0842513260279544,0.6231971153846154,0.6696078431372549,0.24260694855648565,0.6447368421052632,0.7823529411764707,0.17803230529907713,0.765625,0.6595149279223885,0.13695628892699793,0.7,0.49682539682539684,0.31879086249227157,0.4807692307692308,0.2772199169163116,0.16299483045378507,0.25184275184275184,0.23259358217525045,7.6,7.6,4.454211490264017,4,6.0,16,0.5187055626598466,0.8107283820571773,0.5530092453732485,0.8912399544921843,0.5050505050505051,0.7541095380029805,0.5072695642669777,0.7342475763807285,0.4406729217110573,0.8095238095238095,0.5945848021934979,0.8983050847457628,0.5389934533551555,0.8165806754221387,0.3333333333333333,0.6521739130434783,0.014019067301670178,0.4667966942771857,0.19100181637615224,0.2808773284107306,2000,2000
LogisticRegression,0.6486196700902583,0.12295821729254867,0.7037259615384616,0.7037259615384615,0.7023632580261593,0.7138704696353078,0.17938331226417414,0.7411727656940855,0.6595452687221319,0.07608960656696392,0.6637931034482759,0.659640522875817,0.06793063608360786,0.6592548076923077,0.6871572871572871,0.21599307184700978,0.6923076923076923,0.6803921568627451,0.15284059035219666,0.703125,0.6521974083264406,0.12964011043235937,0.6976744186046512,0.638888888888889,0.18257418583505536,0.6153846153846154,0.3060115236183546,0.14158295950655997,0.31908488862131246,0.22494373005354756,7.6,7.6,4.454211490264017,4,6.0,16,0.5612148268398272,0.8339208247892458,0.566466463276647,0.8849139176044261,0.5555555555555556,0.7664294403892943,0.5558869422815474,0.7625730708953912,0.5,0.843760146103896,0.5409725299069562,0.8648648648648649,0.5438553909044456,0.8082264645875837,0.4909090909090909,0.7619047619047619,0.10826880842025433,0.5126999515703754,0.17652279375040675,0.2831710313765311,2000,2000
XGBoost,0.5918806411453471,0.11153366840821809,0.6153846153846153,0.6153846153846154,0.621730083234245,0.7110551193821184,0.12011182744275241,0.6921065567435437,0.5633500660753163,0.08652321448298646,0.5862068965517241,0.5440849673202613,0.08995007657468315,0.5763221153846154,0.5611764705882353,0.20017063078838304,0.6142857142857143,0.5937254901960785,0.19146895675137982,0.671875,0.5627190658150412,0.18871684321583623,0.6417910447761194,0.49444444444444446,0.13877773329774218,0.4807692307692308,0.09982525869872387,0.16295490283924352,0.15431348724179828,0.2803986711552431,7.6,7.6,4.454211490264017,4,6.0,16,0.4801717464355254,0.7471888008211212,0.48891928168803045,0.8487276144076956,0.46665048543689325,0.6990330728550004,0.4678308080808081,0.686154071773637,0.41376573617952933,0.7750070224719101,0.4852941176470588,0.8333333333333334,0.47267379679144395,0.7580671515918195,0.35382352941176476,0.6153846153846154,-0.06393618103518048,0.3703479689366787,0.21660027831906298,0.34422910218405167,2000,2000
NaiveBayes,0.5860410830999067,0.0792732483499611,0.5841346153846153,0.5841346153846153,0.5779577883472058,0.6670186221029926,0.15663331052599308,0.6420771983622114,0.5528692849604974,0.08567216761967075,0.5603448275862069,0.5098856209150326,0.0978614946911848,0.5366586538461539,0.555324478178368,0.21755229764630918,0.5764705882352941,0.6725490196078432,0.25742342638864796,0.765625,0.581139122315593,0.1895521338263604,0.6577181208053692,0.3472222222222222,0.32678758155228316,0.3076923076923077,0.024199597194249557,0.17773977262959997,0.07620237351655224,0.35124782654629405,7.6,7.6,4.454211490264017,4,6.0,16,0.41267248283752866,0.7459186602967364,0.4239313041134561,0.8311258170905864,0.42341476091476093,0.6842312474098632,0.43089306505060154,0.6453526344213049,0.39060937500000004,0.7425939717865591,0.5945602382043061,0.9189459459459458,0.495566793088917,0.7770877565463552,0.15384615384615385,0.5,-0.14238409243866143,0.297315603781121,0.24626519778320774,0.4694762300785743,2000,2000
