model_name,n_folds,n_total_samples,pooled_auc,pooled_accuracy,pooled_bal_accuracy,pooled_precision,pooled_recall,pooled_f1,pooled_specificity,mean_fold_auc,mean_fold_accuracy,mean_fold_bal_accuracy,mean_fold_precision,mean_fold_recall,mean_fold_f1,mean_fold_specificity,std_fold_auc,std_fold_accuracy,std_fold_bal_accuracy,std_fold_precision,std_fold_recall,std_fold_f1,std_fold_specificity
XGBoost,5,117,0.7428994082840238,0.6752136752136753,0.6711538461538462,0.7076923076923077,0.7076923076923077,0.7076923076923077,0.6346153846153846,0.7710086980920313,0.7004438930245381,0.6990530303030302,0.72,0.742550505050505,0.720557804768331,0.6555555555555557,0.07446261644531593,0.13564087418736706,0.13283263953756885,0.07483314773547886,0.19600108250837456,0.12812236202695038,0.1429840705968481
