Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,92,22,14,14,auto,auto,elasticnet_then_mrmr,"['P1', 'P13', 'P21', 'P26', 'P3', 'P31', 'P37', 'P40', 'P49', 'P6', 'P9']",SVM_Linear,0.9090909090909092,0.7272727272727273,0.7272727272727273,0.9277434983317336,0.6470588235294118,1.0,0.7857142857142857,0.4545454545454545,0.8026666666666666
2,91,23,4,4,auto,auto,elasticnet_then_mrmr,"['P14', 'P16', 'P23', 'P27', 'P28', 'P33', 'P36', 'P4', 'P41', 'P48', 'P5']",SVM_Linear,0.825,0.8260869565217391,0.75,0.9077100952023552,0.7894736842105263,1.0,0.8823529411764706,0.5,0.7050909090909091
3,93,21,16,16,auto,auto,elasticnet_then_mrmr,"['P15', 'P18', 'P20', 'P24', 'P34', 'P42', 'P45', 'P47', 'P7']",SVM_Linear,0.8333333333333334,0.7619047619047619,0.7777777777777777,0.8456790123456792,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.6666666666666666,0.7296140350877193
4,88,26,10,10,auto,auto,elasticnet_then_mrmr,"['P10', 'P11', 'P12', 'P17', 'P19', 'P30', 'P35', 'P50']",SVM_Linear,0.8345864661654135,0.5769230769230769,0.6654135338345865,0.9336502787130128,0.9,0.4736842105263157,0.6206896551724138,0.8571428571428571,0.9097530864197532
5,92,22,8,8,auto,auto,elasticnet_then_mrmr,"['P2', 'P22', 'P25', 'P29', 'P32', 'P39', 'P43', 'P44', 'P46']",SVM_Linear,0.7666666666666666,0.7727272727272727,0.775,0.7154988965283082,0.7272727272727273,0.8,0.7619047619047619,0.75,0.8718076923076923
