Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
SVM_RBF,0.7878968253968254,0.055725364068387136,0.7023809523809524,0.8472222222222222,0.8247229692924074,0.09617467157183081,0.677697155785391,0.9116013071895426,0.7173249299719887,0.11251287042532386,0.5714285714285714,0.8333333333333334,0.7097222222222221,0.12156611802078106,0.5595238095238095,0.8333333333333333,0.7660822510822511,0.08845665198699368,0.6363636363636364,0.875,0.7249206349206349,0.1750315812125592,0.4444444444444444,0.9166666666666666,0.7332798371337924,0.11419373136242497,0.5714285714285714,0.8461538461538461,0.6945238095238095,0.21072706444975212,0.3333333333333333,0.875,8.0,4.0,4.0,12.0
LogisticRegression,0.7863095238095238,0.06530159501817208,0.7142857142857143,0.875,0.829885233136044,0.11597160388209798,0.6331733544233544,0.9251543209876543,0.6823249299719888,0.11646444209621931,0.5714285714285714,0.8235294117647058,0.6728571428571428,0.12718195156241704,0.5238095238095238,0.8194444444444444,0.7278144078144079,0.10246093421576627,0.5555555555555556,0.8,0.6761904761904762,0.19756963747704068,0.4444444444444444,0.8888888888888888,0.690827067669173,0.13845043449114333,0.5263157894736842,0.8421052631578947,0.6695238095238095,0.19039730509344946,0.3333333333333333,0.8,8.0,4.0,4.0,12.0
SVM_Linear,0.7828968253968254,0.06471849959611457,0.7023809523809524,0.8611111111111112,0.837421274059045,0.09206344940212584,0.681277883623085,0.9152777777777779,0.6960364145658263,0.0982770674178014,0.6071428571428571,0.8333333333333334,0.6996031746031746,0.09672939555129459,0.6071428571428572,0.8333333333333333,0.7534132534132534,0.12598378126294835,0.5454545454545454,0.8888888888888888,0.6906349206349207,0.17893296734453684,0.4444444444444444,0.9166666666666666,0.7057387057387057,0.11934449831351387,0.5714285714285714,0.8461538461538461,0.7085714285714285,0.14823794991809072,0.5,0.9,8.0,4.0,4.0,12.0
KNN,0.7384126984126984,0.09644914536543783,0.6035714285714285,0.875,0.7601666702614517,0.13724733728087704,0.565,0.9044753086419753,0.6534173669467787,0.13363948680095997,0.5,0.8,0.639920634920635,0.10138931599947312,0.4857142857142857,0.7638888888888888,0.7025396825396826,0.17801712912393242,0.4,0.8571428571428571,0.6188888888888889,0.27441295365890156,0.3333333333333333,1.0,0.6338282828282829,0.1982614994934974,0.4,0.875,0.660952380952381,0.21699739279706942,0.3333333333333333,0.9,8.0,4.0,4.0,12.0
NaiveBayes,0.7350793650793651,0.09198375035873427,0.5833333333333334,0.8333333333333334,0.8025770281488317,0.0672794334500891,0.6980494015788133,0.8671075837742506,0.6354201680672269,0.11837069035199664,0.5416666666666666,0.8235294117647058,0.5909523809523809,0.15463298456130278,0.39285714285714285,0.8194444444444444,0.6301736694677871,0.12233894503422399,0.5,0.8,0.8871428571428572,0.06043847509539673,0.7857142857142857,0.9444444444444444,0.7304008332910294,0.08406692321761033,0.6428571428571429,0.8421052631578947,0.2947619047619047,0.2843439359699842,0.0,0.75,8.0,4.0,4.0,12.0
RandomForest,0.729484126984127,0.10966350792777628,0.6190476190476191,0.8611111111111112,0.7759260951865272,0.14447534642273174,0.5325777490483372,0.9152777777777779,0.6844677871148459,0.08574938407371868,0.6071428571428571,0.8235294117647058,0.6721428571428573,0.08925678543693834,0.5952380952380952,0.8194444444444444,0.7274603174603176,0.13089897901042344,0.5555555555555556,0.8888888888888888,0.6880952380952381,0.20461727388710532,0.4444444444444444,0.8888888888888888,0.6906642675063728,0.13371598077733193,0.5263157894736842,0.8421052631578947,0.6561904761904762,0.21281639111339762,0.3333333333333333,0.9,8.0,4.0,4.0,12.0
ExtraTrees,0.7217063492063491,0.12115330221642356,0.5642857142857143,0.861111111111111,0.7727129446184068,0.16389378230495108,0.4920629370629371,0.921477850399419,0.6589915966386554,0.13074945705871835,0.5,0.8235294117647058,0.6611507936507937,0.1280621711907863,0.5,0.8263888888888888,0.7221794871794872,0.17729638245628182,0.4166666666666667,0.875,0.6373015873015874,0.15362832709945512,0.4444444444444444,0.7777777777777778,0.6680488356958945,0.15090848646969315,0.45454545454545453,0.8235294117647058,0.6849999999999999,0.1746424919657298,0.5,0.875,8.0,4.0,4.0,12.0
LightGBM,0.7101587301587303,0.1316556392906012,0.5214285714285714,0.8611111111111112,0.7698792243979478,0.1646908217012496,0.4920118310482087,0.9185185185185185,0.608795518207283,0.1042186991953153,0.4583333333333333,0.7083333333333334,0.5967063492063491,0.1121010324279102,0.45,0.7083333333333334,0.6611399711399711,0.16907354243158482,0.36363636363636365,0.7777777777777778,0.5950793650793651,0.153966617566169,0.4,0.7777777777777778,0.6197493734335839,0.1434077241316072,0.38095238095238093,0.7368421052631579,0.5983333333333334,0.19115874729309842,0.3333333333333333,0.8333333333333334,8.0,4.0,4.0,12.0
GradientBoosting,0.7090873015873016,0.1240865147867706,0.55,0.8611111111111112,0.7736430373141636,0.15728930190339607,0.5074121355081107,0.9210858585858586,0.6455602240896359,0.08599356517448391,0.5714285714285714,0.7647058823529411,0.6365476190476189,0.09592206447954839,0.5238095238095238,0.7569444444444444,0.6937662337662338,0.11346517718131847,0.5,0.8,0.6428571428571429,0.1774657124999833,0.4444444444444444,0.8888888888888888,0.6562732919254659,0.11957578399707003,0.5,0.8,0.6302380952380953,0.1813154252861902,0.3333333333333333,0.8,8.0,4.0,4.0,12.0
XGBoost,0.6836904761904763,0.06582435092811081,0.6214285714285714,0.7916666666666667,0.7554349613876004,0.14328857279129062,0.5212162347456465,0.8856481481481482,0.618795518207283,0.06478583843971687,0.5416666666666666,0.7058823529411765,0.611626984126984,0.06095269097143377,0.55,0.7013888888888888,0.6662470862470863,0.12877141305367062,0.46153846153846156,0.8,0.6382539682539683,0.14426816384434019,0.4444444444444444,0.7857142857142857,0.6394652297911195,0.10382132217137802,0.5217391304347826,0.7586206896551724,0.5850000000000001,0.17681597464281584,0.3333333333333333,0.8,8.0,4.0,4.0,12.0
