Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
ExtraTrees,KNN,0.7107936507936509,0.6566666666666666,0.054126984126984246,2.504119331377854,0.012275662343907824,✓,✗,0.552404805475852,✗
SVM_RBF,NaiveBayes,0.719047619047619,0.6226984126984126,0.0963492063492064,2.4238042685517596,0.015358881003882132,✓,✗,0.6911496451746959,✗
SVM_RBF,KNN,0.719047619047619,0.6566666666666666,0.062380952380952426,2.387933624164143,0.016943401581066383,✓,✗,0.7624530711479872,✗
ExtraTrees,NaiveBayes,0.7107936507936509,0.6226984126984126,0.08809523809523823,2.1020579026208654,0.03554820393994215,✓,✗,1.0,✗
LogisticRegression,NaiveBayes,0.6977777777777777,0.6226984126984126,0.07507936507936508,2.0355364564204357,0.04179692417042881,✓,✗,1.0,✗
SVM_RBF,XGBoost,0.719047619047619,0.6304761904761905,0.08857142857142852,2.0122817756160507,0.04419024241831966,✓,✗,1.0,✗
ExtraTrees,XGBoost,0.7107936507936509,0.6304761904761905,0.08031746031746034,1.9721788565641334,0.0485891924466378,✓,✗,1.0,✗
SVM_Linear,NaiveBayes,0.6936507936507937,0.6226984126984126,0.0709523809523811,1.9370258746501874,0.05274218055030674,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.6842857142857143,0.6304761904761905,0.05380952380952375,1.8855206145816203,0.05935958394178493,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.719047619047619,0.6936507936507937,0.025396825396825307,1.526979979008604,0.12676598993160187,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.6936507936507937,0.6304761904761905,0.06317460317460322,1.4626170690755997,0.14357218996348034,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.6977777777777777,0.6304761904761905,0.0673015873015872,1.4493389615671777,0.14724294550483513,✗,✗,1.0,✗
RandomForest,XGBoost,0.6742857142857143,0.6304761904761905,0.04380952380952374,1.4155398407490334,0.1569102757329954,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.719047619047619,0.6476190476190476,0.0714285714285714,1.3764717014761358,0.1686756426411825,✗,✗,1.0,✗
