fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7933884297520661,0.7948142766324584,0.5,0.5,0.6666666666666666,0.5,1.0,8
2,0.925,0.9598552754435106,0.6956521739130435,0.5625,0.8108108108108109,0.6818181818181818,1.0,8
3,0.6851851851851851,0.6482383357383359,0.6666666666666666,0.6805555555555556,0.6666666666666666,0.5833333333333334,0.7777777777777778,8
4,0.6616541353383458,0.8767666824527915,0.6923076923076923,0.518796992481203,0.8095238095238095,0.7391304347826086,0.8947368421052632,8
5,0.55,0.6403601953601953,0.4090909090909091,0.4416666666666667,0.5517241379310345,0.42105263157894735,0.8,8
