Feature_Original,Feature_Sanitized,MeanAbsSHAP,Selection_Count
Morph_Compactness2,Morph_Compactness2,0.007061544767615935,5
Morph_Compactness1,Morph_Compactness1,0.006224561640711684,5
IB_IntensitySkewness,IB_IntensitySkewness,0.005978772468636326,5
IH_IntensityHistogramSkewness_Intensity,IH_IntensityHistogramSkewness_Intensity,0.005918039685989219,5
Morph_Sphericity,Morph_Sphericity,0.005901232425913279,5
Morph_Asphericity,Morph_Asphericity,0.004404256414722041,5
Morph_SphericalDisproportion,Morph_SphericalDisproportion,0.0043936512802530735,5
IH_IntensityHistogramMode_Intensity,IH_IntensityHistogramMode_Intensity,0.00413094900412043,5
Morph_Compacity,Morph_Compacity,0.003993968866187641,5
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,0.003854706889843789,5
Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,0.003487212928715343,5
GLRLM_ShortRunLowGreyLevelEmphasis,GLRLM_ShortRunLowGreyLevelEmphasis,0.0034562761153060124,5
GLCM_ClusterProminence,GLCM_ClusterProminence,0.003378622631764389,5
Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,0.0032939470875121366,5
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,0.0031180288733573514,5
IH_MinimumHistogramGradientGreyLevel_Intensity,IH_MinimumHistogramGradientGreyLevel_Intensity,0.003099664955360895,5
NGTDM_Complexity,NGTDM_Complexity,0.0028713128376950353,5
GLSZM_HighGrayLevelZoneEmphasis,GLSZM_HighGrayLevelZoneEmphasis,0.002821040076570195,5
GLRLM_LowGreyLevelRunEmphasis,GLRLM_LowGreyLevelRunEmphasis,0.0027549465627578593,5
IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity,IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity,0.0026530868761695885,5
GLSZM_LowGrayLevelZoneEmphasis,GLSZM_LowGrayLevelZoneEmphasis,0.0023824243469180604,5
IB_IntensityBasedQuartileCoefficientOfDispersion,IB_IntensityBasedQuartileCoefficientOfDispersion,0.002342567353573662,5
IH_MaximumHistogramGradientGreyLevel_Intensity,IH_MaximumHistogramGradientGreyLevel_Intensity,0.002322846905231953,5
IH_IntensityHistogramVariance_Intensity,IH_IntensityHistogramVariance_Intensity,0.0022804669209033294,5
IB_IntensityVariance,IB_IntensityVariance,0.002278864461432949,5
IB_MinimumIntensity,IB_MinimumIntensity,0.0021764065200402328,5
Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0.0021408118618045915,5
GLRLM_GreyLevelVariance,GLRLM_GreyLevelVariance,0.0021383047344304125,5
GLCM_SumVariance,GLCM_SumVariance,0.002087859990863317,5
GLCM_ClusterTendency,GLCM_ClusterTendency,0.0020848648771357925,5
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.0020545574866707027,5
IH_IntensityHistogramMinimumGreyLevel_Intensity,IH_IntensityHistogramMinimumGreyLevel_Intensity,0.002007490020590049,5
GLSZM_NormalisedZoneSizeNonUniformity,GLSZM_NormalisedZoneSizeNonUniformity,0.0019791261149814813,5
GLRLM_ShortRunHighGreyLevelEmphasis,GLRLM_ShortRunHighGreyLevelEmphasis,0.0019732667643594702,5
GLRLM_HighGreyLevelRunEmphasis,GLRLM_HighGreyLevelRunEmphasis,0.001965379426569942,5
GLCM_JointVariance,GLCM_JointVariance,0.001957469341315266,5
Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,0.0019030523593932607,5
GLCM_DifferenceVariance,GLCM_DifferenceVariance,0.0018809803787726573,5
IH_RootMeanSquare_Intensity,IH_RootMeanSquare_Intensity,0.0018797937575319229,5
GLSZM_GreyLevelVariance,GLSZM_GreyLevelVariance,0.0018625216896101524,5
GLRLM_LongRunHighGreyLevelEmphasis,GLRLM_LongRunHighGreyLevelEmphasis,0.0018175747149220746,5
IB_MaximumIntensity,IB_MaximumIntensity,0.0016737619293203361,5
GLSZM_SmallZoneHighGreyLevelEmphasis,GLSZM_SmallZoneHighGreyLevelEmphasis,0.0016560906271822658,5
IH_IntensityHistogramMaximumGreyLevel_Intensity,IH_IntensityHistogramMaximumGreyLevel_Intensity,0.001629962992705352,5
GLCM_Autocorrelation,GLCM_Autocorrelation,0.0016235760140712544,5
GLCM_Correlation,GLCM_Correlation,0.0016043623416549205,5
IH_IntensityHistogramRobustMeanAbsoluteDeviation_Intensity,IH_IntensityHistogramRobustMeanAbsoluteDeviation_Intensity,0.001536321655538752,5
Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,0.0015016567042118664,5
GLCM_NormalisedInverseDifferenceMoment,GLCM_NormalisedInverseDifferenceMoment,0.0014842140045534821,5
IB_90thIntensityPercentile,IB_90thIntensityPercentile,0.0014793640604010049,5
NGTDM_Contrast,NGTDM_Contrast,0.001447226640283082,5
GLSZM_SmallZoneEmphasis,GLSZM_SmallZoneEmphasis,0.001428735947377101,5
GLCM_DifferenceEntropy,GLCM_DifferenceEntropy,0.0014275941557924765,5
IB_IntensityBasedRobustMeanAbsoluteDeviation,IB_IntensityBasedRobustMeanAbsoluteDeviation,0.0014140105723397115,5
GLCM_Contrast,GLCM_Contrast,0.0014047944111386153,5
Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,0.0013980527863355749,5
GLSZM_NormalisedGreyLevelNonUniformity,GLSZM_NormalisedGreyLevelNonUniformity,0.0013757783015088082,5
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0.0013577188991257972,5
IH_IntensityHistogram90thPercentile,IH_IntensityHistogram90thPercentile,0.001347637211997932,5
