k,mean_score,std_score,fold_scores,metric,tuning_model
18,0.4926587301587302,0.22016104043145307,"[0.4513888888888889, 0.7805555555555556, 0.24603174603174602]",auc,LogisticRegression
12,0.470436507936508,0.205033260682404,"[0.42361111111111116, 0.7416666666666667, 0.24603174603174602]",auc,LogisticRegression
14,0.46329365079365087,0.21557853932605592,"[0.4097222222222222, 0.75, 0.23015873015873015]",auc,LogisticRegression
16,0.45965608465608465,0.1953489203816327,"[0.4027777777777778, 0.7222222222222222, 0.25396825396825395]",auc,LogisticRegression
8,0.4435846560846561,0.15821148171319985,"[0.4513888888888889, 0.6333333333333333, 0.246031746031746]",auc,LogisticRegression
6,0.4240079365079365,0.1698747216475768,"[0.46527777777777773, 0.6083333333333334, 0.19841269841269837]",auc,LogisticRegression
10,0.4233465608465609,0.17068877067513932,"[0.3819444444444444, 0.65, 0.23809523809523808]",auc,LogisticRegression
4,0.2663359788359788,0.12235982399387788,"[0.4375, 0.20277777777777778, 0.15873015873015872]",auc,LogisticRegression
