fold,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda
1,300,7,0.03136736990792015,0.6701641814969347,0.6864160231449616,1.125114097015166e-08,1.8699809444863598e-06
2,300,8,0.2027848972867164,0.7438031375747609,0.7994294729378736,1.5601289828756666e-05,1.152688441528122e-05
3,300,7,0.03136736990792015,0.6701641814969347,0.6864160231449616,1.125114097015166e-08,1.8699809444863598e-06
4,100,8,0.1581082135400477,0.6687764050930377,0.90811237436292,2.9286247167445077e-06,7.679583254810248e-05
5,300,8,0.2027848972867164,0.7438031375747609,0.7994294729378736,1.5601289828756666e-05,1.152688441528122e-05
