Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,90,27,4,4,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",LogisticRegression,0.6851851851851851,0.7407407407407407,0.6666666666666666,0.8040134126756935,0.7619047619047619,0.8888888888888888,0.8205128205128205,0.4444444444444444,0.7102857142857144,0.36363636363636365
1,90,27,4,4,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",SVM_RBF,0.6851851851851851,0.7037037037037037,0.6388888888888888,0.8036323879461136,0.75,0.8333333333333334,0.7894736842105263,0.4444444444444444,0.7370714285714286,0.2941176470588236
1,90,27,4,4,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",SVM_Linear,0.6790123456790123,0.7037037037037037,0.6388888888888888,0.8000711343848599,0.75,0.8333333333333334,0.7894736842105263,0.4444444444444444,0.746,0.2941176470588236
1,90,27,4,4,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",RandomForest,0.7469135802469136,0.7037037037037037,0.6666666666666667,0.8256492420643606,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.7163947368421052,0.33333333333333337
1,90,27,4,4,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",GradientBoosting,0.7438271604938271,0.7037037037037037,0.6666666666666667,0.7978371755747581,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.7542236842105263,0.33333333333333337
1,90,27,4,4,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",ExtraTrees,0.7345679012345678,0.7407407407407407,0.6944444444444444,0.8509892479190725,0.7894736842105263,0.8333333333333334,0.8108108108108109,0.5555555555555556,0.7498461538461538,0.4
1,90,27,4,4,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",KNN,0.6944444444444444,0.7037037037037037,0.6944444444444444,0.7856591710758377,0.8125,0.7222222222222222,0.7647058823529411,0.6666666666666666,0.6844615384615385,0.36842105263157887
1,90,27,4,4,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",NaiveBayes,0.7037037037037037,0.7777777777777778,0.75,0.8041097881784157,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.7344615384615385,0.5
1,90,27,4,4,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",XGBoost,0.7469135802469136,0.7037037037037037,0.6666666666666667,0.8446781207746121,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.7102857142857143,0.33333333333333337
1,90,27,4,4,auto,auto,elasticnet_then_mrmr,"['P1', 'P10', 'P16', 'P20', 'P22', 'P25', 'P3', 'P31', 'P4', 'P49', 'P7']",LightGBM,0.728395061728395,0.7777777777777778,0.7222222222222222,0.7944360108511295,0.8,0.8888888888888888,0.8421052631578947,0.5555555555555556,0.6709999999999999,0.47058823529411764
2,97,20,12,12,auto,auto,elasticnet_then_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",LogisticRegression,0.6363636363636364,0.6,0.6161616161616161,0.7872949419002051,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.7777777777777778,0.7862456140350877,0.22330097087378642
2,97,20,12,12,auto,auto,elasticnet_then_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",SVM_RBF,0.606060606060606,0.55,0.5606060606060606,0.7455808080808082,0.625,0.45454545454545453,0.5263157894736842,0.6666666666666666,0.8301052631578946,0.11764705882352933
2,97,20,12,12,auto,auto,elasticnet_then_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",SVM_Linear,0.6363636363636362,0.6,0.6161616161616161,0.7595906544435957,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.7777777777777778,0.8213333333333332,0.22330097087378642
2,97,20,12,12,auto,auto,elasticnet_then_mrmr,"['P13', 'P14', 'P24', 'P26', 'P29', 'P30', 'P33', 'P36', 'P40', 'P48', 'P5']",RandomForest,0.5454545454545454,0.55,0.5606060606060606,0.725689669807317,0.625,0.45454545454545453,0.5263157894736842,0.6666666666666666,0.8301052631578948,0.11764705882352933
