Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful
RandomForest,0.6975435729847493,0.10008392524906023,0.6454326923076923,0.6454326923076923,0.6478894173602855,0.7734905817836933,0.06398304953079754,0.7219987987612714,0.6653304241179658,0.08332841236780346,0.6551724137931034,0.6858426704014938,0.1112591452801175,0.6532451923076923,0.7084615384615385,0.1512768360682989,0.6935483870967742,0.7117647058823529,0.19721240722635539,0.671875,0.6729146141215107,0.05780741709932881,0.6825396825396826,0.6599206349206349,0.22941038713267503,0.6346153846153846,0.3284469827215438,0.1775144114367343,0.3053892215568862,0.23427886806286546,8.8,8.8,4.833218389437829,4,8.0,18,0.4836638669301713,0.7917155468119451,0.541913142234686,0.8600985919918448,0.530755033557047,0.7657748474280731,0.5300350140056023,0.7621725247564478,0.5,0.8490630653915741,0.47058823529411764,0.8428641456582633,0.5116031667491342,0.803160151856018,0.46659420289855086,0.8030365126676601,0.057127381409588306,0.5219621405169275,0.20250659082275652,0.27169006356335906,2000,2000
LightGBM,0.6863811079987551,0.11821394523039307,0.6418269230769231,0.6418269230769231,0.6359244946492272,0.7474028273815595,0.0660186361783103,0.6700817363034188,0.6262822889630454,0.08669754661634084,0.6120689655172413,0.6563725490196077,0.10568700207105236,0.6177884615384616,0.6717460317460318,0.11125795285538095,0.6792452830188679,0.6294117647058823,0.20172268469979115,0.5625,0.6183294160576108,0.060657437432608284,0.6153846153846154,0.6833333333333333,0.11055415967851334,0.6730769230769231,0.2704964757433797,0.1589398755360348,0.23099587507365948,0.25078728437682674,8.8,8.8,4.833218389437829,4,8.0,18,0.5089411990665326,0.7825974102071787,0.5028397342242886,0.8162335214316749,0.5087719298245614,0.7087378640776699,0.5195161517192902,0.7120606184900689,0.4901860744297719,0.8214285714285714,0.41174456083803385,0.712377690802348,0.47221441947565546,0.7244151546274107,0.5517065446868403,0.7954661410018552,0.035937247977897005,0.417442252784329,0.21241354020651404,0.29793311136960576,2000,2000
GradientBoosting,0.6779824151882975,0.09469073545964982,0.6201923076923077,0.6201923076923077,0.6320600475624257,0.7138574660070376,0.06760701777032485,0.6755100832742916,0.587299278400502,0.06269717201526817,0.5948275862068966,0.599827264239029,0.08303825596324581,0.5769230769230769,0.6407268170426066,0.21206754736213634,0.6075949367088608,0.7623529411764707,0.22388825685393465,0.75,0.632063492063492,0.08804817847879713,0.6713286713286714,0.43730158730158736,0.2911562859826677,0.40384615384615385,0.17042148039831134,0.14682477935932345,0.1581222977146387,0.24220322730698093,8.8,8.8,4.833218389437829,4,8.0,18,0.4621012849584278,0.7707813968515037,0.48597561173649934,0.8318647851512355,0.4716981132075472,0.7128712871287128,0.4655573192391711,0.6869413081276052,0.43282573618394515,0.7608695652173914,0.5454545454545454,0.9259259259259259,0.5148478450786256,0.789816780687269,0.28123629385964916,0.5490196078431373,-0.0700287968854959,0.37596340881644263,0.20105683105973382,0.2891214732204557,2000,2000
XGBoost,0.6638764394646748,0.11035600785494545,0.6024639423076923,0.6024639423076923,0.6058263971462545,0.740613193255452,0.05601326074359166,0.6786440132139137,0.5388256657444643,0.12338502319522282,0.5517241379310345,0.5769841269841269,0.08777755381101295,0.5396634615384616,0.6248787878787878,0.23267234989546343,0.5833333333333334,0.7,0.18452220166303673,0.65625,0.5985930735930735,0.08823658847346606,0.6176470588235294,0.45396825396825397,0.308337163670515,0.4230769230769231,0.13749154887889514,0.1676557806171303,0.08048780487804874,0.2783315928407523,8.8,8.8,4.833218389437829,4,8.0,18,0.4867172592222535,0.7255672514619883,0.4813777654310245,0.8357205143962558,0.4354553600521343,0.6604033575991679,0.4388226654298083,0.6438552716940783,0.3835559360730594,0.75,0.5072761194029854,0.7971014492753623,0.45528455284552843,0.7305446798710271,0.2878246753246754,0.5918713248011067,-0.11865228475997573,0.2878559194632879,0.22222443350667243,0.33700065768574994,2000,2000
ExtraTrees,0.6532547463429816,0.09306046374329367,0.6012620192307692,0.6012620192307692,0.6066438763376932,0.7493984087427616,0.05075309870960134,0.6582792690533426,0.5857576794729187,0.06010797109675874,0.5775862068965517,0.6141573295985061,0.08737763942240394,0.5703125,0.6251831501831502,0.16241084529209085,0.6119402985074627,0.6882352941176471,0.213392437026083,0.640625,0.6101849325967855,0.06942711008782489,0.6259541984732825,0.540079365079365,0.22140012333612802,0.5,0.18954149358831157,0.13719255851170317,0.14138972809667671,0.24223900921016214,8.8,8.8,4.833218389437829,4,8.0,18,0.44891759315666574,0.7443592502914536,0.42119997273678966,0.838504104396658,0.45216764214046823,0.6985661764705879,0.45027704274202995,0.6864038932358948,0.40350169779286926,0.779852350917431,0.46265786452353624,0.8182190760059611,0.45761501210653754,0.7517170748714371,0.3392781476997579,0.660377358490566,-0.09594932161770078,0.37122337140271416,0.20709082009140684,0.2798694532557718,2000,2000
LogisticRegression,0.6438616557734205,0.11030538364689288,0.5958533653846153,0.5958533653846153,0.5933412604042807,0.6923735458961031,0.12464833432089846,0.664538725476793,0.5856573780934181,0.08015342951256396,0.5689655172413793,0.6055555555555555,0.11197925933745559,0.5588942307692308,0.6044826141600335,0.12843473420584647,0.6,0.7,0.2620124406037657,0.65625,0.6069634950754496,0.10300384411822533,0.6268656716417911,0.5111111111111111,0.2644584496758201,0.46153846153846156,0.17142552007051093,0.17158719331899952,0.1190765492102066,0.24640955088697683,8.8,8.8,4.833218389437829,4,8.0,18,0.46004104976917515,0.7396104964114831,0.5098396629731906,0.8104803306081201,0.4269478725363787,0.711738067855089,0.4276666994492526,0.7023935439560438,0.3968253968253968,0.7777777777777778,0.45159018627896413,0.861551724137931,0.4463789682539684,0.7721911669592533,0.2786885245901639,0.6571777003484318,-0.14416313025069255,0.3930951804692131,0.21161397503512053,0.2846916242147076,2000,2000
NaiveBayes,0.6081022408963586,0.09733223157473049,0.5874399038461537,0.5874399038461537,0.5858353151010702,0.6917598387388593,0.07151925162429514,0.646927033183434,0.5768836218780602,0.0369686912334468,0.5775862068965517,0.576671335200747,0.08282227039690984,0.5540865384615384,0.5754602961677056,0.11004540102735125,0.5882352941176471,0.7858823529411765,0.21977024807219983,0.78125,0.6313614404918753,0.09471331094484986,0.6711409395973155,0.36746031746031743,0.22099434011374114,0.3269230769230769,0.12249821698097565,0.11583139665769981,0.11242973141786394,0.3250732251631423,8.8,8.8,4.833218389437829,4,8.0,18,0.4349502981126116,0.7310270520150814,0.4406372475934567,0.8259077094622751,0.4324267063673844,0.6991371681415928,0.44105751102246854,0.6597373198886162,0.3855421686746988,0.7449195780006918,0.608101483836778,0.9102678571428571,0.49583666577801483,0.7888914373088685,0.17855158730158735,0.5002118644067785,-0.11695840145051613,0.31682940454063135,0.2341229738398141,0.4359942903929969,2000,2000
KNN,0.607416744475568,0.11100709604542844,0.5582932692307693,0.5582932692307692,0.5654354934601664,0.6672315809035136,0.030587614406552097,0.6221213376588771,0.5063883897588013,0.06400800731792596,0.5258620689655172,0.5324393090569561,0.05201880113986827,0.5108173076923077,0.5322689075630251,0.1280078823220914,0.56,0.6835294117647058,0.2602740105228204,0.65625,0.5550707114938614,0.12217873339545843,0.60431654676259,0.3813492063492063,0.192181519552599,0.36538461538461536,0.046600816815207245,0.07775880047088253,0.022072348252605734,0.2725659443631979,8.8,8.8,4.833218389437829,4,8.0,18,0.38219068877551027,0.7181720555562859,0.43207052161981546,0.7783648463278604,0.3883495145631068,0.6481837606837605,0.37884655893593333,0.6373180076628351,0.37312800404755886,0.7083465189873417,0.4589695550351289,0.8432452642073773,0.43075268817204304,0.7319696529693624,0.18181818181818182,0.5250568181818179,-0.23904914015717338,0.2708389802701968,0.21562118633102206,0.33828023085807185,2000,2000
SVM_Linear,0.5387223778400249,0.18807356053632376,0.5052584134615384,0.5052584134615385,0.5607164090368609,0.614155156069651,0.13380153948794457,0.5577755977264425,0.5561554623846059,0.12415800607573801,0.5862068965517241,0.5633169934640522,0.07261045211550793,0.5582932692307692,0.5771349618123811,0.17039453285930864,0.5888888888888889,0.8294117647058823,0.21404006351365,0.828125,0.6385670822467522,0.12965864030984575,0.6883116883116883,0.2972222222222222,0.3236558147473224,0.28846153846153844,0.11275069446564301,0.1424369436774726,0.12232030264817151,0.2520188730981257,8.8,8.8,4.833218389437829,4,8.0,18,0.3651298498122654,0.6537785364145657,0.40254064020770935,0.7288317998428198,0.4465976074895978,0.7111363636363636,0.442228835978836,0.668065044858523,0.4104744255003707,0.7404949519822702,0.6595623791102514,0.96,0.5277651515151516,0.8027588813303097,0.11627906976744186,0.46810172872340416,-0.11646830725844344,0.3428402013547206,0.2252111348438229,0.2856500058879466,2000,2000
SVM_RBF,0.5127458761282291,0.2006911410292009,0.5189302884615385,0.5189302884615385,0.5518356123662307,0.5972277204086044,0.12736225645711896,0.5874022196694436,0.5200811918275767,0.09438011031505841,0.5431034482758621,0.5327614379084966,0.027273880165458023,0.5102163461538461,0.5439642532106381,0.14320810375635368,0.5578947368421052,0.8294117647058823,0.21404006351365004,0.828125,0.6196514837819186,0.11399122168677232,0.6666666666666666,0.2361111111111111,0.253676667929575,0.19230769230769232,0.05398934468925056,0.048393598529762744,0.02164226607256514,0.24981219701632826,8.8,8.8,4.833218389437829,4,8.0,18,0.35345834853891284,0.6985313883617963,0.41348687834297265,0.7670212239353633,0.38052856868026164,0.6838332043343652,0.3909002317023306,0.6222231925478988,0.375,0.7165465755459812,0.6414716981132076,0.975609756097561,0.49460374352847475,0.78975,0.05354793233082711,0.36363636363636365,-0.21324143070044688,0.2556545385369107,0.21736500987969237,0.2867782469512748,2000,2000
