feature,nan_count,inf_count,variance,is_constant,is_near_zero_variance
Post2_Morph_Volume_cm3,0,0,231.82801399034798,False,False
Post2_Morph_ApproximateVolume_cm3,0,0,232.13521465320105,False,False
Post2_Morph_voxelsCounting_vx,0,0,232135214.65320098,False,False
Post2_Morph_SurfaceArea_cm2,0,0,547.9806750539902,False,False
Post2_Morph_SurfaceToVolumeRatio_cm,0,0,11.922391552107547,False,False
Post2_Morph_Compacity,0,0,10.471252028896666,False,False
Post2_Morph_Compactness1,0,0,2.485984558261132e-05,False,False
Post2_Morph_Compactness2,0,0,0.013126397794516086,False,False
Post2_Morph_SphericalDisproportion,0,0,0.026765141288009095,False,False
Post2_Morph_Sphericity,0,0,0.0055984914042468475,False,False
Post2_Morph_Asphericity,0,0,0.026765141288009095,False,False
Post2_Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,0,0,16.164562707012912,False,False
Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0,0,0.08312670568351829,False,False
Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0,0,0.033351626937729466,False,False
Post2_Morph_CentreOfMassShift_mm,0,0,0.18803730740150643,False,False
Post2_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,0,0,0.006636883220642259,False,False
Post2_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0,0,0.0028483375498314137,False,False
Post2_Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,0,0,0.42358083101196375,False,False
Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0,0,0.010568902030522749,False,False
Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0,0,0.005625789249099339,False,False
Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,0,0,1.711112292561211,False,False
Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0,0,0.0644709985342014,False,False
Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0,0,0.03554002135651521,False,False
Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,0,0,3.9178554900744196,False,False
Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0,0,0.08429995937929764,False,False
Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0,0,0.044342324246812156,False,False
Post2_Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,0,0,3.2011145761939717,False,False
Post2_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,0,0,0.09824688884901155,False,False
Post2_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,0,0,0.04591258334336166,False,False
Post2_Morph_Maximum3DDiameter_mm,0,0,128.99341882002946,False,False
Post2_Morph_SphereDiameter_mm,0,0,60.55518278717771,False,False
Post2_Morph_IntegratedIntensity_Intensity,0,0,39185888520374.78,False,False
Post2_IB_MeanIntensity,0,0,23194.691423085493,False,False
Post2_IB_IntensityVariance,0,0,544335434.1674062,False,False
Post2_IB_IntensitySkewness,0,0,0.6665971557853507,False,False
Post2_IB_IntensityKurtosis,0,0,5.052351047510933,False,False
Post2_IB_MedianIntensity,0,0,27811.09380724976,False,False
Post2_IB_MinimumIntensity,0,0,1396.3859273176654,False,False
Post2_IB_10thIntensityPercentile,0,0,8831.841321340142,False,False
Post2_IB_25thIntensityPercentile,0,0,15139.646530367181,False,False
Post2_IB_50thIntensityPercentile,0,0,27811.09380724976,False,False
Post2_IB_75thIntensityPercentile,0,0,43176.70868085772,False,False
Post2_IB_90thIntensityPercentile,0,0,51806.889863849545,False,False
Post2_IB_StandardDeviation,0,0,5146.2371715549625,False,False
Post2_IB_MaximumIntensity,0,0,65737.92609622588,False,False
Post2_IB_IntensityInterquartileRange,0,0,17419.38280677833,False,False
Post2_IB_IntensityRange,0,0,68615.00487348979,False,False
Post2_IB_IntensityBasedMeanAbsoluteDeviation,0,0,3997.463820750497,False,False
Post2_IB_IntensityBasedRobustMeanAbsoluteDeviation,0,0,2718.0931338430664,False,False
Post2_IB_IntensityBasedMedianAbsoluteDeviation,0,0,3981.0437026984587,False,False
Post2_IB_IntensityBasedCoefficientOfVariation,0,0,0.051892011911098615,False,False
Post2_IB_IntensityBasedQuartileCoefficientOfDispersion,0,0,0.023212499540527804,False,False
Post2_IB_AreaUnderCurveCIVH,0,0,10712378.257055739,False,False
Post2_IB_IntensityBasedEnergy,0,0,8.263320217635929e+18,False,False
Post2_IB_RootMeanSquareIntensity,0,0,26288.500264613987,False,False
Post2_IB_TotalLesionGlycolysis,0,0,39202982.197883494,False,False
Post2_IH_IntensityHistogramMean_Intensity,0,0,49.59272651732831,False,False
Post2_IH_IntensityHistogramVariance_Intensity,0,0,2484.5618451367172,False,False
Post2_IH_IntensityHistogramSkewness_Intensity,0,0,0.6733548856942069,False,False
Post2_IH_IntensityHistogramKurtosis_Intensity,0,0,4.903329546657041,False,False
Post2_IH_IntensityHistogramMedian_Intensity,0,0,59.92220683287165,False,False
Post2_IH_IntensityHistogramMinimumGreyLevel_Intensity,0,0,2.5075407817790087,False,False
Post2_IH_IntensityHistogram10thPercentile,0,0,18.46783625730994,False,False
Post2_IH_IntensityHistogram25thPercentile,0,0,32.04986149584487,False,False
Post2_IH_IntensityHistogram50thPercentile,0,0,59.92220683287165,False,False
Post2_IH_IntensityHistogram75thPercentile,0,0,93.95144659895351,False,False
Post2_IH_IntensityHistogram90thPercentile,0,0,110.08995075407817,False,False
Post2_IH_IntensityHistogramStd_Intensity,0,0,10.95816523825873,False,False
Post2_IH_IntensityHistogramMaximumGreyLevel_Intensity,0,0,141.4041243459526,False,False
Post2_IH_IntensityHistogramMode_Intensity,0,0,103.1724376731302,False,False
Post2_IH_IntensityHistogramInterquartileRange_Intensity,0,0,38.38911972914743,False,False
Post2_IH_IntensityHistogramRange_Intensity,0,0,146.08556478916586,False,False
Post2_IH_IntensityHistogramMeanAbsoluteDeviation_Intensity,0,0,8.524844103266693,False,False
Post2_IH_IntensityHistogramRobustMeanAbsoluteDeviation_Intensity,0,0,6.0455904496901445,False,False
Post2_IH_IntensityHistogramMedianAbsoluteDeviation_Intensity,0,0,8.529567423158301,False,False
Post2_IH_IntensityHistogramCoefficientOfVariation_Intensity,0,0,0.03388714742208048,False,False
Post2_IH_IntensityHistogramQuartileCoefficientOfDispersion_Intensity,0,0,0.019689597513347794,False,False
Post2_IH_IntensityHistogramEntropyLog10_Intensity,0,0,0.07688762847215665,False,False
Post2_IH_IntensityHistogramEntropyLog2_Intensity,0,0,0.848470839610174,False,False
Post2_IH_AreaUnderCurveCIVH_Intensity,0,0,23158.07189386696,False,False
Post2_IH_Uniformity_Intensity,0,0,0.009855496108997401,False,False
Post2_IH_RootMeanSquare_Intensity,0,0,0.00012637748092813906,False,False
Post2_IH_MaximumHistogramGradient_Intensity,0,0,106120.36857494613,False,False
Post2_IH_MaximumHistogramGradientGreyLevel_Intensity,0,0,81.20290858725764,False,False
Post2_IH_MinimumHistogramGradient_Intensity,0,0,84574.96762465376,False,False
Post2_IH_MinimumHistogramGradientGreyLevel_Intensity,0,0,125.51308094798401,False,False
Post2_GLCM_JointMaximum,0,0,0.011757697261129508,False,False
Post2_GLCM_JointAverage,0,0,59.476903398047774,False,False
Post2_GLCM_JointVariance,0,0,2247.0560443718477,False,False
Post2_GLCM_JointEntropyLog2,0,0,2.983156803889929,False,False
Post2_GLCM_JointEntropyLog10,0,0,0.2703308602887859,False,False
Post2_GLCM_DifferenceAverage,0,0,6.135584053089084,False,False
Post2_GLCM_DifferenceVariance,0,0,213.44673603130227,False,False
Post2_GLCM_DifferenceEntropy,0,0,4.688130099741056,False,False
Post2_GLCM_SumAverage,0,0,237.90761357301542,False,False
Post2_GLCM_SumVariance,0,0,21642.870076510328,False,False
Post2_GLCM_SumEntropy,0,0,3.360558773677028,False,False
Post2_GLCM_AngularSecondMoment,0,0,0.00505665356030976,False,False
Post2_GLCM_Contrast,0,0,2009.2780094387956,False,False
Post2_GLCM_Dissimilarity,0,0,6.135584053089084,False,False
Post2_GLCM_InverseDifference,0,0,0.01949758682917201,False,False
Post2_GLCM_NormalisedInverseDifference,0,0,0.0009613521087206136,False,False
Post2_GLCM_InverseDifferenceMoment,0,0,0.024537687945379826,False,False
Post2_GLCM_NormalisedInverseDifferenceMoment,0,0,0.00025712066452555796,False,False
Post2_GLCM_InverseVariance,0,0,0.008952341252705076,False,False
Post2_GLCM_Correlation,0,0,0.013408013567770539,False,False
Post2_GLCM_Autocorrelation,0,0,85004.85604880194,False,False
Post2_GLCM_ClusterTendency,0,0,21642.870076510328,False,False
Post2_GLCM_ClusterShade,0,0,3185885.124885644,False,False
Post2_GLCM_ClusterProminence,0,0,29554587733.417496,False,False
Post2_GLRLM_ShortRunsEmphasis,0,0,0.0057835814397280225,False,False
Post2_GLRLM_LongRunsEmphasis,0,0,1.429063982736395,False,False
Post2_GLRLM_LowGreyLevelRunEmphasis,0,0,0.013185531660266318,False,False
Post2_GLRLM_HighGreyLevelRunEmphasis,0,0,72964.39823141013,False,False
Post2_GLRLM_ShortRunLowGreyLevelEmphasis,0,0,0.0041796012636150905,False,False
Post2_GLRLM_ShortRunHighGreyLevelEmphasis,0,0,65088.70886033447,False,False
Post2_GLRLM_LongRunLowGreyLevelEmphasis,0,0,1.012252789910656,False,False
Post2_GLRLM_LongRunHighGreyLevelEmphasis,0,0,114502.4747804244,False,False
Post2_GLRLM_GreyLevelNonUniformity,0,0,428299.5947094792,False,False
Post2_GLRLM_RunLengthNonUniformity,0,0,93170635.77187848,False,False
Post2_GLRLM_RunPercentage,0,0,0.009297192645540076,False,False
Post2_GLRLM_GreyLevelVariance,0,0,2427.6920299560206,False,False
Post2_GLRLM_RunLengthVariance,0,0,0.25291382308968585,False,False
Post2_GLRLM_RunEntropy,0,0,0.37201974544387534,False,False
Post2_NGTDM_Coarseness,0,0,0.00038573890607519415,False,False
Post2_NGTDM_Contrast,0,0,0.11436160149612717,False,False
Post2_NGTDM_Busyness,0,0,90.40065954147578,False,False
Post2_NGTDM_Complexity,0,0,2617130.5667613354,False,False
Post2_NGTDM_Strength,0,0,87.3725029527157,False,False
Post2_GLSZM_SmallZoneEmphasis,0,0,0.0116212188075379,False,False
Post2_GLSZM_LargeZoneEmphasis,0,0,39428839.59620705,False,False
Post2_GLSZM_LowGrayLevelZoneEmphasis,0,0,0.0028887021812889044,False,False
Post2_GLSZM_HighGrayLevelZoneEmphasis,0,0,55993.50336541155,False,False
Post2_GLSZM_SmallZoneLowGreyLevelEmphasis,0,0,0.00010818179881837473,False,False
Post2_GLSZM_SmallZoneHighGreyLevelEmphasis,0,0,14701.854190262322,False,False
Post2_GLSZM_LargeZoneLowGreyLevelEmphasis,0,0,10914827.931851296,False,False
Post2_GLSZM_LargeZoneHighGreyLevelEmphasis,0,0,769725420563.7179,False,False
Post2_GLSZM_GreyLevelNonUniformity,0,0,5865.172808590966,False,False
Post2_GLSZM_NormalisedGreyLevelNonUniformity,0,0,0.006283310654956577,False,False
Post2_GLSZM_ZoneSizeNonUniformity,0,0,169316.604254652,False,False
Post2_GLSZM_NormalisedZoneSizeNonUniformity,0,0,0.004372158425481492,False,False
Post2_GLSZM_ZonePercentage,0,0,0.02228103969158908,False,False
Post2_GLSZM_GreyLevelVariance,0,0,2202.8761576846846,False,False
Post2_GLSZM_ZoneSizeVariance,0,0,34858175.479255654,False,False
Post2_GLSZM_ZoneSizeEntropy,0,0,0.8590774283948326,False,False
ADC_Morph_Volume_cm3,0,0,232.26670655378575,False,False
ADC_Morph_ApproximateVolume_cm3,0,0,232266706.5537857,False,False
ADC_Morph_voxelsCounting_vx,0,0,545.5082549771759,False,False
ADC_Morph_SurfaceArea_cm2,0,0,12.054112753712971,False,False
ADC_Morph_SurfaceToVolumeRatio_cm,0,0,9.236342470437004,False,False
ADC_Morph_Compacity,0,0,2.3439941326774e-05,False,False
ADC_Morph_Compactness1,0,0,0.012769604875587185,False,False
ADC_Morph_Compactness2,0,0,0.02383397260567497,False,False
ADC_Morph_SphericalDisproportion,0,0,0.0052180005089197574,False,False
ADC_Morph_Sphericity,0,0,0.023833972605674967,False,False
ADC_Morph_Asphericity,0,0,13.546061071654178,False,False
ADC_Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,0,0,0.08275960275697528,False,False
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0,0,0.030964555953092075,False,False
ADC_Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0,0,1.484850519075509,False,False
ADC_Morph_CentreOfMassShift_mm,0,0,0.028124947465735267,False,False
ADC_Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,0,0,0.01320319376732546,False,False
ADC_Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,0,0,0.3051690046919124,False,False
ADC_Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,0,0,0.0069503650719143105,False,False
ADC_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0,0,0.003567340288228815,False,False
