Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.733125,0.7332531015404895,0.6354924952384419,0.8224116633057631,0.7642335106591933,0.7693147136464034,0.6496215418572437,0.8720821174637198,0.6754385964912281,0.6803125,0.640625,0.72,0.7454545454545455,0.6101694915254238,0.6890756302521008,0.35366227398099914,0.21095353193013966,36,14,23,41,8.0,0.0
KNN,0.6978125,0.6971512299335657,0.60106640625,0.793112324118447,0.7262709555083908,0.7326444485713413,0.6166688947398205,0.8443745756894638,0.6842105263157895,0.6815625000000001,0.703125,0.66,0.7258064516129032,0.6346153846153846,0.7142857142857143,0.36154324828873674,0.2262785444961314,33,17,19,45,8.0,0.0
SVM_RBF,0.6906249999999999,0.6903162756358522,0.5900989626619878,0.7875539332827359,0.7158640336394587,0.723515223250832,0.5975510470899584,0.8356962539994547,0.6929824561403509,0.685,0.75,0.62,0.7164179104477612,0.6595744680851063,0.732824427480916,0.37244416483170806,0.2232333206532863,31,19,16,48,8.0,0.0
NaiveBayes,0.6896875000000001,0.6904025194012413,0.5913636363636363,0.7821265664286601,0.7277919442487558,0.7330150469696938,0.6093321164011135,0.8407181071538132,0.5964912280701754,0.553125,0.90625,0.2,0.5918367346938775,0.625,0.7160493827160493,0.11478730587440922,0.35035599928377076,10,40,6,58,8.0,0.0
SVM_Linear,0.6706249999999999,0.6699315434700363,0.566105527656867,0.7657941516970255,0.7067534279700154,0.7136207226819042,0.5854513197821402,0.8280489211678521,0.6842105263157895,0.6640625,0.828125,0.5,0.6794871794871795,0.6944444444444444,0.7464788732394366,0.33849129593810445,0.22982227617707418,25,25,11,53,8.0,0.0
RandomForest,0.641875,0.6428170777333975,0.5371394618453442,0.7441724206688749,0.6528434505115441,0.6671910245831973,0.542660048414822,0.7928523013258836,0.6403508771929824,0.6359375,0.671875,0.6,0.6825396825396826,0.5882352941176471,0.6771653543307087,0.27128157156220767,0.24197005993803922,30,20,21,43,8.0,0.0
ExtraTrees,0.641875,0.641044946198751,0.5353895824291323,0.7404450020749038,0.7030733908224944,0.7096594678985513,0.5838840325912962,0.8205082322926647,0.6842105263157895,0.6925,0.625,0.76,0.7692307692307693,0.6129032258064516,0.6896551724137931,0.3751522533495737,0.24763327995376821,38,12,24,40,8.0,0.0
LightGBM,0.62828125,0.6265500360053763,0.5228023882896764,0.7328159041394334,0.7080348132773204,0.7140438995328872,0.5917276416580117,0.8216962399212867,0.6403508771929824,0.6425000000000001,0.625,0.66,0.7017543859649122,0.5789473684210527,0.6611570247933884,0.2807017543859649,0.2690698133035712,33,17,24,40,8.0,0.0
XGBoost,0.5884375000000001,0.5884717828054754,0.48302290964695055,0.6917064093642824,0.6669857281193949,0.6735860609047288,0.5505328416395338,0.7903404261161809,0.5701754385964912,0.558125,0.65625,0.46,0.6086956521739131,0.5111111111111111,0.631578947368421,0.11753554502369667,0.2999461748099441,23,27,22,42,8.0,0.0
GradientBoosting,0.57109375,0.5717575886737108,0.46577227069805194,0.6745483104858103,0.6424895350288959,0.6505777368889762,0.5239128224567535,0.7705581141539661,0.5614035087719298,0.556875,0.59375,0.52,0.6129032258064516,0.5,0.6031746031746031,0.11325451151213439,0.25661362952951233,26,24,26,38,8.0,0.0
