Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
LogisticRegression,0.7706242189495779,0.03830279517835735,0.7096874999999999,0.8086317699889755,0.09465278386876097,0.7427108887159894,0.671102810233245,0.0754295667000877,0.6666666666666666,0.6867410951621478,0.0395731366645023,0.6725,0.7520087755381872,0.13105888526289905,0.7407407407407407,0.6462094630515682,0.21599610721239154,0.625,0.6601923076923077,0.12110133172008762,0.6779661016949152,0.7272727272727273,0.1727538522877482,0.72,14.4,14.4,3.6660605559646724,8,14.0,18
XGBoost,0.7409005525751937,0.05031713796200265,0.6875,0.80045558123478,0.07266076387379708,0.7431664372715189,0.6336981858720989,0.04194788880072677,0.631578947368421,0.6475093035619353,0.06101368719782213,0.6215625,0.6909005468215994,0.1608239759863263,0.6617647058823529,0.7389580010632641,0.1718410529454595,0.703125,0.677256796438382,0.05545820345040427,0.6818181818181818,0.556060606060606,0.2619766635945574,0.54,14.4,14.4,3.6660605559646724,8,14.0,18
SVM_Linear,0.7348957103502558,0.0543049431011267,0.6634375,0.7921611242788626,0.09982525745875948,0.7178062614708864,0.6433971825276172,0.08642416448898363,0.6403508771929824,0.6604963165489481,0.058357977661278,0.6315625,0.6834662069956188,0.13790490625334845,0.6716417910447762,0.7389580010632641,0.1718410529454595,0.703125,0.6825828157349897,0.09359496290835835,0.6870229007633588,0.582034632034632,0.15455879263868125,0.56,14.4,14.4,3.6660605559646724,8,14.0,18
ExtraTrees,0.730789508205776,0.042392005761565266,0.680625,0.7576246093844446,0.08772762586972885,0.7125201513142823,0.6706699098003446,0.07142840583869944,0.6666666666666666,0.6776501860712387,0.029540410545219827,0.6659375000000001,0.7428571428571429,0.14017320028128596,0.7166666666666667,0.6946943115364168,0.20813314539329342,0.671875,0.6801560758082497,0.0939624089849295,0.6935483870967742,0.6606060606060606,0.2530529839226882,0.66,14.4,14.4,3.6660605559646724,8,14.0,18
LightGBM,0.7262366602916842,0.08601417008512818,0.6901562499999999,0.759359750606125,0.09292048136775292,0.7156303536547574,0.6628400584922323,0.07405624446234543,0.6578947368421053,0.6777259436469963,0.049890190090529064,0.6581250000000001,0.7347940947940947,0.13831126641619657,0.711864406779661,0.6880276448697501,0.16958707146940522,0.65625,0.6793031529873634,0.0839703774868012,0.6829268292682927,0.6674242424242424,0.2087172770633038,0.66,14.4,14.4,3.6660605559646724,8,14.0,18
KNN,0.7107740425443775,0.100472447322945,0.6829687499999999,0.7086307005708543,0.1504745648091663,0.6772316954600176,0.6823915215219563,0.05940549193894063,0.6842105263157895,0.6850917065390749,0.0681387055092034,0.6793750000000001,0.7259398496240601,0.16355932737088175,0.71875,0.7194258373205742,0.13585979650984112,0.71875,0.7029915966386555,0.08290669669672332,0.71875,0.6507575757575758,0.23028807766451329,0.64,14.4,14.4,3.6660605559646724,8,14.0,18
GradientBoosting,0.7023191012425463,0.020944074591317904,0.64734375,0.745230830083996,0.07529080005371376,0.6668935016892816,0.6419985811290159,0.07097081669149799,0.6403508771929824,0.6542517278043594,0.05791933796827306,0.629375,0.7092731829573935,0.16655639218426468,0.6666666666666666,0.7486549707602339,0.23920642141914078,0.71875,0.6775018944775979,0.08594363972869731,0.6917293233082706,0.5598484848484848,0.32440168844154954,0.54,14.4,14.4,3.6660605559646724,8,14.0,18
NaiveBayes,0.6827323128758536,0.12043073143651443,0.595625,0.7558524332565495,0.11740888110234322,0.6723644493568521,0.5633728590250329,0.1061202460815473,0.5614035087719298,0.5595691881218198,0.07591064249512633,0.5328125,0.6020027341079973,0.13021450553699893,0.5833333333333334,0.799766081871345,0.21170482356586978,0.765625,0.6536851506679093,0.09673937471885881,0.6621621621621622,0.3193722943722944,0.2725151205352376,0.3,14.4,14.4,3.6660605559646724,8,14.0,18
RandomForest,0.6693044479886585,0.08109838753763662,0.6346875,0.7352306659368297,0.10410664947444971,0.673481741830931,0.616519712171886,0.06373975412127583,0.6140350877192983,0.6323219032429559,0.05380455528985036,0.6125,0.6987301587301586,0.16486677397828087,0.6666666666666666,0.6502498670919723,0.22439688567021931,0.625,0.6274754231275971,0.10459154035383977,0.6451612903225806,0.6143939393939395,0.2568662241646822,0.6,14.4,14.4,3.6660605559646724,8,14.0,18
SVM_RBF,0.6156405246357399,0.16280923151138418,0.61953125,0.6959189591425924,0.12210521945236848,0.6555601228907009,0.5828852307113176,0.13354359722877815,0.5789473684210527,0.6054963165489481,0.14347882876238027,0.576875,0.6501787101787102,0.13795270486704103,0.6333333333333333,0.6456246677299309,0.2013326625493577,0.59375,0.6198412698412699,0.10434018050504633,0.6129032258064516,0.5653679653679653,0.21071470260566152,0.56,14.4,14.4,3.6660605559646724,8,14.0,18
