Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
LogisticRegression vs ExtraTrees,LogisticRegression,ExtraTrees,0.7832142857142858,0.7320238095238095,0.05119047619047619,0.0,0.0625,0.1875
LogisticRegression vs GradientBoosting,LogisticRegression,GradientBoosting,0.7832142857142858,0.727936507936508,0.05527777777777772,0.0,0.0625,0.1875
LogisticRegression vs KNN,LogisticRegression,KNN,0.7832142857142858,0.7328769841269842,0.05033730158730161,4.0,0.4375,0.6428571428571429
LogisticRegression vs LightGBM,LogisticRegression,LightGBM,0.7832142857142858,0.7141269841269842,0.06908730158730156,0.0,0.125,0.28125
LogisticRegression vs NaiveBayes,LogisticRegression,NaiveBayes,0.7832142857142858,0.7584920634920636,0.024722222222222222,4.5,0.5,0.6428571428571429
LogisticRegression vs RandomForest,LogisticRegression,RandomForest,0.7832142857142858,0.7687301587301588,0.014484126984126978,4.0,0.4375,0.6428571428571429
LogisticRegression vs SVM_Linear,LogisticRegression,SVM_Linear,0.7832142857142858,0.7927380952380952,-0.009523809523809513,3.0,0.625,0.703125
LogisticRegression vs SVM_RBF,LogisticRegression,SVM_RBF,0.7832142857142858,0.7893650793650793,-0.006150793650793673,6.0,0.8125,0.8125
LogisticRegression vs XGBoost,LogisticRegression,XGBoost,0.7832142857142858,0.7376587301587302,0.04555555555555555,0.0,0.0625,0.1875
