fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.6078431372549019,0.7780753660185221,0.6153846153846154,0.49673202614379086,0.75,0.6521739130434783,0.8823529411764706,6
2,0.5625,0.7281517094017094,0.5,0.45,0.6666666666666666,0.5294117647058824,0.9,6
3,0.7016806722689075,0.7876768616747181,0.5483870967741935,0.5,0.7083333333333334,0.5483870967741935,1.0,10
4,0.5539215686274509,0.680265105581942,0.5862068965517241,0.5245098039215687,0.7142857142857143,0.6,0.8823529411764706,6
5,0.5555555555555556,0.3333333333333333,0.5833333333333334,0.3888888888888889,0.0,0.0,0.0,6
