k,mean_score,std_score,fold_scores,metric,tuning_model
6,0.44246187363834427,0.042314068517812366,"[0.48, 0.3833333333333333, 0.46405228758169936]",auc,LogisticRegression
8,0.42601742919389984,0.053752443909928276,"[0.464, 0.35, 0.46405228758169936]",auc,LogisticRegression
4,0.41395206971677556,0.08061174207667998,"[0.468, 0.29999999999999993, 0.4738562091503268]",auc,LogisticRegression
10,0.4119912854030501,0.057262662333910176,"[0.46799999999999997, 0.33333333333333326, 0.434640522875817]",auc,LogisticRegression
12,0.39592592592592596,0.07986786069169353,"[0.46, 0.2833333333333333, 0.4444444444444444]",auc,LogisticRegression
16,0.3869934640522876,0.09693896783095038,"[0.45999999999999996, 0.25, 0.4509803921568627]",auc,LogisticRegression
18,0.384326797385621,0.09498430141150234,"[0.45200000000000007, 0.25, 0.4509803921568627]",auc,LogisticRegression
14,0.38350326797385614,0.10713364396126052,"[0.476, 0.2333333333333333, 0.4411764705882353]",auc,LogisticRegression
