Fold,Feature_Rank_in_Fold,Feature_Name
1,1,Post1_Morph_Compactness2
1,2,Pre_NGTDM_Complexity
1,3,ADC_GLSZM_GreyLevelVariance
1,4,Post1_IH_MinimumHistogramGradientGreyLevel_Intensity
1,5,ADC_IB_MedianIntensity
1,6,Post1_GLCM_InverseDifferenceMoment
1,7,Post1_Morph_Sphericity
1,8,Pre_Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist
2,1,Post1_IH_IntensityHistogramMode_Intensity
2,2,ADC_GLSZM_GreyLevelVariance
2,3,Post1_Morph_Compactness1
2,4,ADC_IH_IntensityHistogramMedian_Intensity
2,5,Pre_GLCM_Dissimilarity
2,6,Post1_IH_MinimumHistogramGradientGreyLevel_Intensity
2,7,Pre_GLCM_Correlation
2,8,T2_GLSZM_ZonePercentage
2,9,Pre_Morph_Compactness1
2,10,Pre_GLCM_JointEntropyLog10
2,11,ADC_IB_MedianIntensity
2,12,T2_Morph_Compactness1
2,13,Pre_GLCM_Contrast
2,14,Pre_GLCM_AngularSecondMoment
2,15,ADC_IB_StandardDeviation
2,16,Post1_IB_IntensityRange
2,17,Post1_Morph_Compactness2
2,18,Pre_GLCM_InverseVariance
3,1,Post1_GLRLM_ShortRunHighGreyLevelEmphasis
3,2,Post1_Morph_Compactness1
3,3,Pre_Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
3,4,ADC_IH_IntensityHistogramMedian_Intensity
4,1,Pre_GLSZM_GreyLevelVariance
4,2,Post1_IH_MinimumHistogramGradientGreyLevel_Intensity
4,3,Post1_Morph_Sphericity
4,4,T2_GLCM_ClusterShade
4,5,Post1_IH_IntensityHistogramMode_Intensity
4,6,ADC_IH_IntensityHistogramMedian_Intensity
4,7,Pre_GLCM_InverseDifferenceMoment
4,8,Pre_Morph_Sphericity
4,9,ADC_IB_MedianIntensity
4,10,Pre_GLCM_AngularSecondMoment
4,11,T2_Morph_Sphericity
4,12,Post1_GLRLM_HighGreyLevelRunEmphasis
4,13,Pre_GLCM_InverseDifference
4,14,Post1_Morph_Compactness1
4,15,Pre_NGTDM_Complexity
4,16,Pre_Morph_Compactness1
4,17,Post1_GLRLM_ShortRunHighGreyLevelEmphasis
4,18,T2_Morph_Compactness1
5,1,Post1_IH_IntensityHistogramMode_Intensity
5,2,ADC_IH_IntensityHistogramMedian_Intensity
5,3,T2_IB_IntensityBasedEnergy
5,4,T2_GLCM_SumVariance
