k,mean_score,std_score,fold_scores,metric,tuning_model
6,0.645689187355854,0.13036222833266403,"[0.4615384615384615, 0.7301587301587302, 0.7453703703703703]",auc,LogisticRegression
8,0.620944276646031,0.11981604955151108,"[0.45344129554655865, 0.6825396825396826, 0.7268518518518519]",auc,LogisticRegression
10,0.6070018350720106,0.11432966660524346,"[0.44534412955465585, 0.6904761904761905, 0.6851851851851852]",auc,LogisticRegression
12,0.5938608986854601,0.11970472679749526,"[0.4251012145748988, 0.6666666666666666, 0.6898148148148148]",auc,LogisticRegression
4,0.5708403844368757,0.11318896121326749,"[0.4777327935222672, 0.7301587301587302, 0.5046296296296295]",auc,LogisticRegression
14,0.5682546822897699,0.08323557039494006,"[0.45344129554655865, 0.6031746031746033, 0.6481481481481481]",auc,LogisticRegression
18,0.5456010039343373,0.07493621943746667,"[0.4615384615384615, 0.5317460317460317, 0.6435185185185185]",auc,LogisticRegression
16,0.5440042413726623,0.07577031212042253,"[0.45344129554655865, 0.5396825396825397, 0.6388888888888888]",auc,LogisticRegression
