Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
SVM_Linear,0.8337354750512646,0.05063067480698354,0.7666666666666666,0.9090909090909092,0.8660563562242178,0.09109344191996277,0.7154988965283082,0.9336502787130128,0.7329829590699155,0.09416969928231173,0.5769230769230769,0.8260869565217391,0.7390928077770182,0.04602491149176368,0.6654135338345865,0.7777777777777777,0.7460943803358664,0.10251800037500866,0.6470588235294118,0.9,0.832514619883041,0.21742655455178528,0.47368421052631576,1.0,0.7625132811745388,0.09356082540896318,0.6206896551724138,0.8823529411764706,0.6456709956709956,0.1686673642035739,0.45454545454545453,0.8571428571428571,10.4,4.774934554525329,4.0,16.0
LogisticRegression,0.8277925415006756,0.04947286074619224,0.7583333333333333,0.8925619834710744,0.8636204975274527,0.0882942646597412,0.71255772005772,0.9304451505078846,0.7528210919515268,0.11719995718178168,0.5769230769230769,0.8636363636363636,0.7590928077770183,0.09458361114052043,0.6654135338345865,0.8611111111111112,0.8040522875816993,0.09597210781385845,0.6666666666666666,0.9,0.7876661350345561,0.18025529034783655,0.47368421052631576,0.9090909090909091,0.7773261901437944,0.0925072881298176,0.6206896551724138,0.8421052631578947,0.7305194805194806,0.19277136965717254,0.5,0.9166666666666666,10.4,4.774934554525329,4.0,16.0
SVM_RBF,0.8267895864546583,0.02956127483222414,0.7916666666666667,0.8677685950413223,0.8712584852183332,0.040045740755321274,0.8283776844070961,0.9354618729159114,0.7138976965063921,0.10818489044164657,0.5769230769230769,0.8181818181818182,0.724850383534594,0.06985091121733865,0.6527777777777778,0.8166666666666667,0.7397222222222222,0.13792582771409165,0.5333333333333333,0.9,0.8191812865497076,0.20635006544523002,0.47368421052631576,1.0,0.7501311970277488,0.10008215283098125,0.6206896551724138,0.8484848484848485,0.6305194805194805,0.20155397396902328,0.4166666666666667,0.8571428571428571,10.4,4.774934554525329,4.0,16.0
NaiveBayes,0.7887104584233771,0.0982070961249261,0.65,0.8703703703703703,0.8346367597734986,0.11989752797879817,0.6275974025974026,0.9328092716250611,0.6012639534378665,0.1408210091821447,0.4090909090909091,0.7307692307692307,0.5716457811194654,0.12849927464596514,0.4416666666666667,0.7361111111111112,0.6043888986680749,0.1575825946483877,0.42105263157894735,0.8333333333333334,0.895672514619883,0.10276902211214024,0.7894736842105263,1.0,0.7091896053783531,0.10452628348889526,0.5517241379310345,0.8108108108108109,0.24761904761904757,0.30297560576236965,0.0,0.5833333333333334,10.4,4.774934554525329,4.0,16.0
ExtraTrees,0.7873536458225453,0.10712225724092864,0.6333333333333333,0.8760330578512396,0.841686361906339,0.098966922951842,0.6873060324608311,0.9374381575008917,0.7160621986708944,0.11199265650199171,0.5769230769230769,0.8571428571428571,0.7190928077770182,0.08941045332046973,0.625,0.8611111111111112,0.7590170940170939,0.10525975890929301,0.625,0.9,0.7228176501860712,0.21949146321890925,0.47368421052631576,0.9333333333333333,0.7233670644741425,0.131497039760962,0.5555555555555556,0.8484848484848485,0.7153679653679654,0.14818938078342755,0.5,0.8571428571428571,10.4,4.774934554525329,4.0,16.0
KNN,0.7850183424585337,0.09128098563670103,0.6416666666666666,0.8646616541353382,0.8052910511657456,0.08135401429092275,0.709848484848485,0.9280541880855553,0.6732919254658386,0.10601635233638947,0.5,0.7727272727272727,0.6849553808764335,0.08061352768582912,0.5875,0.775,0.7222370766488414,0.0923196400116946,0.6363636363636364,0.875,0.7310579479000531,0.20909926391528155,0.3684210526315789,0.9090909090909091,0.6999308099308099,0.10495308849571107,0.5185185185185185,0.7692307692307693,0.6388528138528138,0.18649356176165943,0.375,0.8571428571428571,10.4,4.774934554525329,4.0,16.0
GradientBoosting,0.7421449859727371,0.1536601708846749,0.48333333333333334,0.8796296296296295,0.8257022016782087,0.10538747894545548,0.7159687096529201,0.9296514698116525,0.6140801227757751,0.08043974510336756,0.5,0.7272727272727273,0.6412573099415205,0.10131138020666265,0.5,0.7368421052631579,0.6828571428571428,0.19850918288988542,0.5,1.0,0.7658479532163742,0.2039173823561628,0.47368421052631576,1.0,0.6786236751753993,0.03183398003830936,0.6428571428571429,0.7272727272727273,0.5166666666666667,0.3651483716701107,0.0,1.0,10.4,4.774934554525329,4.0,16.0
RandomForest,0.7274622966967464,0.13669615952077385,0.4833333333333334,0.8016528925619835,0.7842494061862466,0.09599413741449396,0.6576274667834769,0.908349940393284,0.6980251632425546,0.10408546695284765,0.5652173913043478,0.8095238095238095,0.7117802080959975,0.10253751640985258,0.55,0.8194444444444444,0.7485914085914086,0.0907199512278797,0.6923076923076923,0.9090909090909091,0.7248591174906964,0.17064169111343375,0.5263157894736842,0.9090909090909091,0.7219047619047618,0.07412375507055508,0.6428571428571429,0.8,0.6987012987012987,0.13577097554573625,0.5,0.8571428571428571,10.4,4.774934554525329,4.0,16.0
XGBoost,0.6995601952539751,0.139284032171311,0.48333333333333334,0.861111111111111,0.7919019705352969,0.10444751248909935,0.6793371067435238,0.9003968253968255,0.5875979093370398,0.07524861709525192,0.5,0.6818181818181818,0.6002650565808461,0.10595696658516662,0.4583333333333333,0.6917293233082706,0.6290404040404041,0.16903486604902013,0.4666666666666667,0.9090909090909091,0.7563742690058479,0.18779379476783917,0.5263157894736842,1.0,0.6594230626622173,0.07076978934966319,0.56,0.7586206896551724,0.4441558441558442,0.23862912397849076,0.25,0.8571428571428571,10.4,4.774934554525329,4.0,16.0
LightGBM,0.6792824174761973,0.10908945093964885,0.5041666666666667,0.8055555555555555,0.7759284924052394,0.09604887869849539,0.6882017982017982,0.8812437619608309,0.5458686241294937,0.06591535092575992,0.4782608695652174,0.6363636363636364,0.5659402293612821,0.08409170765077043,0.425,0.6363636363636364,0.616025641025641,0.15484319017548442,0.4666666666666667,0.875,0.6528761297182349,0.17948372311375257,0.3684210526315789,0.8181818181818182,0.6005710392666914,0.062272994947399844,0.5185185185185185,0.6923076923076923,0.479004329004329,0.23328674570452348,0.25,0.8571428571428571,10.4,4.774934554525329,4.0,16.0
