metric,mean,std,min,max,pooled
AUC,0.5000350729517397,0.04225068921483305,0.4375,0.5555555555555556,0.4695266272189349
PR_AUC,0.5548128884872379,0.12525771219424492,0.36964285714285716,0.7390272482482627,0.5332288576473434
Accuracy,0.4931458505652054,0.08987943116920641,0.38461538461538464,0.6,0.49572649572649574
Bal_Accuracy,0.5109343434343434,0.08104260278694787,0.38125,0.606060606060606,0.47692307692307695
F1_Score,0.5791394025604552,0.07540014305674912,0.4864864864864865,0.6842105263157895,0.5874125874125874
Precision,0.5467532467532468,0.14416039408859033,0.3333333333333333,0.7142857142857143,0.5384615384615384
Recall,0.6952020202020203,0.1823161495868187,0.5454545454545454,1.0,0.6461538461538462
