model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
LogisticRegression,0.7971031746031746,0.07548090549924627,0.7904761904761903,0.8365358301840746,0.12182260598658717,0.8405974757837662,0.7325210084033613,0.13475719733010721,0.7168141592920354,0.7261904761904763,0.14191576960963564,0.7192063492063492,0.7481845402737898,0.13292983292970684,0.7333333333333333,0.79,0.13564659966250536,0.7719298245614035,0.7304761904761904,0.15586428708627928,0.6984126984126984,113,5
SVM_Linear,0.7962301587301587,0.0725133674612441,0.7860317460317461,0.8297815055165048,0.11176226447351786,0.8272170904063334,0.7639495798319329,0.09659166843748565,0.7522123893805309,0.7611904761904762,0.10314053161477686,0.7509523809523809,0.7864440699140806,0.08747879590095836,0.7741935483870968,0.8032967032967033,0.12434589151486272,0.7868852459016393,0.7838095238095237,0.09336464219496855,0.7619047619047619,113,5
SVM_RBF,0.7960714285714285,0.07370003827149245,0.773968253968254,0.8334870787451519,0.11415734946988283,0.8195294706800147,0.7617086834733893,0.0868974924561593,0.7522123893805309,0.761468253968254,0.09038916031440475,0.7509523809523809,0.7849206349206349,0.0753090550112791,0.7741935483870968,0.7968253968253969,0.08363136426869516,0.7868852459016393,0.7926984126984127,0.12546150632429454,0.7619047619047619,113,5
KNN,0.781765873015873,0.08606818109163379,0.7477777777777777,0.7942389373366817,0.14130022697099737,0.7675825047816658,0.6790896358543417,0.12463260825444648,0.6637168141592921,0.6924206349206349,0.1111488314657675,0.6612698412698412,0.7059829059829059,0.12616161826186253,0.6935483870967742,0.7435987215398979,0.15127888720671853,0.7049180327868853,0.7250793650793651,0.17737312223050006,0.6825396825396826,113,5
LightGBM,0.7642063492063492,0.07070907468373765,0.7593650793650792,0.7838413549678107,0.11518471034895708,0.7702978139521413,0.7437535014005603,0.07768478949979499,0.7345132743362832,0.74,0.07029407687450057,0.733015873015873,0.7560708222168324,0.10563367127777405,0.7580645161290323,0.7635964035964037,0.11358653835164134,0.7704918032786885,0.758095238095238,0.12583848282275686,0.746031746031746,113,5
ExtraTrees,0.7407539682539683,0.08456065222824272,0.6958730158730159,0.7824326833859504,0.15021671593285538,0.7028322145853682,0.6851820728291316,0.10740505987975946,0.672566371681416,0.6773015873015874,0.106904320004743,0.6753968253968254,0.6946563476824663,0.12631536322659562,0.6890756302521008,0.734949494949495,0.0988983291167835,0.7321428571428571,0.6826984126984127,0.17367748844464967,0.6507936507936508,113,5
RandomForest,0.7387301587301588,0.0804804951730578,0.7301587301587301,0.7800635838424812,0.12658763492638994,0.7622063541509463,0.6698459383753501,0.049278659239709095,0.6637168141592921,0.6635714285714286,0.06524581887620387,0.655079365079365,0.7114701696770662,0.05242735307710689,0.7076923076923077,0.7005555555555556,0.10801805976117097,0.6865671641791045,0.7504761904761905,0.0992965938743704,0.7301587301587301,113,5
GradientBoosting,0.733015873015873,0.08453606737258881,0.7158730158730159,0.7684625235012248,0.10752410052987706,0.7545987751268284,0.7073249299719888,0.12104376558209896,0.6991150442477876,0.6912698412698413,0.14477961288238894,0.6930158730158731,0.744421052631579,0.10483318029603911,0.734375,0.7310164835164835,0.09564277049711455,0.7230769230769231,0.7782539682539682,0.1478864279291161,0.746031746031746,113,5
NaiveBayes,0.7237698412698412,0.14827472153441168,0.6761904761904761,0.772063854162379,0.10774244367639682,0.6974955956257671,0.6595658263305323,0.14463969711764163,0.6460176991150443,0.6123015873015872,0.17159016487339804,0.6123809523809524,0.7523232323232323,0.09297572401765135,0.7402597402597403,0.6598521446347533,0.1302390536544813,0.6263736263736264,0.9103174603174603,0.09568677379747005,0.9047619047619048,113,5
XGBoost,0.6655158730158731,0.1349578846805186,0.6647619047619047,0.7411777707282662,0.14862559404583195,0.7190191126433654,0.6739915966386554,0.09647066143527805,0.6637168141592921,0.6702380952380952,0.10350192279456372,0.6612698412698412,0.7011491940553725,0.10005136660743032,0.6935483870967742,0.7134065934065934,0.0955030408810846,0.7049180327868853,0.7161904761904762,0.15340068848284003,0.6825396825396826,113,5
