fold,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda
1,250,2,0.07071028380485812,0.9565287817249056,0.6046010610585948,4.655367559816149e-07,9.449134137745608e-08
2,50,8,0.2499872372751497,0.8409186630923462,0.6938831401633154,1.856487532402193e-05,6.904106655874299e-07
3,250,2,0.07071028380485812,0.9565287817249056,0.6046010610585948,4.655367559816149e-07,9.449134137745608e-08
4,300,8,0.2027848972867164,0.7438031375747609,0.7994294729378736,1.5601289828756666e-05,1.152688441528122e-05
5,200,2,0.020428417353799366,0.817873951271459,0.8845575855528258,1.8040852768441058e-06,3.7416332275054926e-06
