fpr,tpr,threshold
0.0,0.0,inf
0.0,0.015873015873015872,0.8947346631366518
0.0,0.15873015873015872,0.8423100393882745
0.02,0.15873015873015872,0.8370316605869987
0.02,0.30158730158730157,0.7943463871169408
0.04,0.30158730158730157,0.7910137854297208
0.04,0.38095238095238093,0.7560124717682777
0.06,0.38095238095238093,0.7433315145059552
0.06,0.4126984126984127,0.7242631810332769
0.14,0.4126984126984127,0.6777038092859557
0.14,0.4603174603174603,0.6449492307040339
0.16,0.4603174603174603,0.637438337492816
0.16,0.49206349206349204,0.6356992654236235
0.18,0.49206349206349204,0.6316430841687
0.18,0.5079365079365079,0.6267378587773035
0.2,0.5079365079365079,0.6231106308132096
0.2,0.5396825396825397,0.6145278830609492
0.24,0.5396825396825397,0.609481606553888
0.24,0.6507936507936508,0.5412142639865142
0.28,0.6507936507936508,0.527603348216063
0.28,0.7301587301587301,0.48241851530001073
0.32,0.7301587301587301,0.478638059107296
0.32,0.7619047619047619,0.47303146525987805
0.36,0.7619047619047619,0.46639758393566677
0.36,0.7936507936507936,0.462527055272138
0.38,0.7936507936507936,0.447123048704138
0.38,0.8253968253968254,0.4338647811245912
0.48,0.8253968253968254,0.3844016846792763
0.48,0.8412698412698413,0.3793645981644095
0.5,0.8412698412698413,0.37659334634840447
0.5,0.8571428571428571,0.37642496299074085
0.52,0.8571428571428571,0.36157521431800876
0.52,0.873015873015873,0.3547996015927232
0.58,0.873015873015873,0.30841761232288306
0.58,0.9047619047619048,0.30456837773117046
0.62,0.9047619047619048,0.29349329568490223
0.62,0.9206349206349206,0.2898352104498278
0.64,0.9206349206349206,0.28675263803046874
0.64,0.9365079365079365,0.2696407143423198
0.66,0.9365079365079365,0.2629301868228301
0.66,0.9523809523809523,0.2559130394149253
0.7,0.9523809523809523,0.23150372264285676
0.7,0.9682539682539683,0.22627247798319305
0.92,0.9682539682539683,0.17152759841560813
0.92,0.9841269841269841,0.16222405805271323
0.96,0.9841269841269841,0.1276617201102244
0.96,1.0,0.08669771437139268
1.0,1.0,0.06681609336224012
