model_name,n_folds,n_total_samples,pooled_auc,pooled_accuracy,pooled_bal_accuracy,pooled_precision,pooled_recall,pooled_f1,pooled_specificity,mean_fold_auc,mean_fold_accuracy,mean_fold_bal_accuracy,mean_fold_precision,mean_fold_recall,mean_fold_f1,mean_fold_specificity,std_fold_auc,std_fold_accuracy,std_fold_bal_accuracy,std_fold_precision,std_fold_recall,std_fold_f1,std_fold_specificity
SVM_RBF,5,113,0.7830158730158729,0.7168141592920354,0.7192063492063492,0.7719298245614035,0.6984126984126984,0.7333333333333333,0.74,0.8041666666666668,0.7273249299719888,0.7404365079365081,0.7840842490842491,0.733968253968254,0.7428377504848094,0.746904761904762,0.033506729655768286,0.08827190561411885,0.07408576060495167,0.07887988157724446,0.15720729799441877,0.08933942342675191,0.0854413644400042
