fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7581699346405228,0.8635952596562053,0.6538461538461539,0.630718954248366,0.7272727272727273,0.75,0.7058823529411765,6
2,0.5875,0.7735304972804972,0.6666666666666666,0.7,0.5714285714285714,1.0,0.4,6
3,0.7689075630252101,0.8471750096258384,0.6451612903225806,0.6512605042016807,0.6451612903225806,0.7142857142857143,0.5882352941176471,6
4,0.7745098039215687,0.835051053927991,0.7241379310344828,0.6911764705882353,0.7894736842105263,0.7142857142857143,0.8823529411764706,6
5,0.6296296296296295,0.5535714285714286,0.5,0.4444444444444444,0.25,0.2,0.3333333333333333,6
6,0.6794871794871794,0.8282951588381451,0.6842105263157895,0.5897435897435898,0.7857142857142857,0.7333333333333333,0.8461538461538461,6
7,0.7962962962962963,0.768845043845044,0.6666666666666666,0.625,0.46153846153846156,0.75,0.3333333333333333,6
8,0.608974358974359,0.7580668766896295,0.5454545454545454,0.49572649572649574,0.6666666666666666,0.5882352941176471,0.7692307692307693,6
9,0.6400000000000001,0.4966666666666666,0.6666666666666666,0.5,0.0,0.0,0.0,6
10,0.5757575757575757,0.8059604833669005,0.5294117647058824,0.48484848484848486,0.6363636363636364,0.6363636363636364,0.6363636363636364,6
11,0.8627450980392157,0.8180962555962557,0.4230769230769231,0.5588235294117647,0.5454545454545454,0.375,1.0,6
12,0.5174825174825175,0.5979276520092398,0.5416666666666666,0.5419580419580419,0.56,0.5833333333333334,0.5384615384615384,6
13,0.888888888888889,0.9470538720538721,0.3333333333333333,0.5,0.0,0.0,0.0,6
14,0.54375,0.7315271738065856,0.6153846153846154,0.66875,0.5833333333333334,0.875,0.4375,6
15,0.8125,0.8559627697232739,0.8181818181818182,0.8035714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571,6
