Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
RandomForest vs ExtraTrees,RandomForest,ExtraTrees,0.7395110710660949,0.7531406339540311,-0.013629562887936108,5.0,0.625,0.8035714285714286
RandomForest vs GradientBoosting,RandomForest,GradientBoosting,0.7395110710660949,0.7416233478554053,-0.0021122767893102965,7.0,1.0,1.0
RandomForest vs KNN,RandomForest,KNN,0.7395110710660949,0.7094749442476715,0.030036126818423402,5.0,0.625,0.8035714285714286
RandomForest vs LightGBM,RandomForest,LightGBM,0.7395110710660949,0.7147324578664291,0.024778613199665855,3.0,0.625,0.8035714285714286
RandomForest vs LogisticRegression,RandomForest,LogisticRegression,0.7395110710660949,0.7718082856360369,-0.032297214569941855,1.0,0.25,0.75
RandomForest vs NaiveBayes,RandomForest,NaiveBayes,0.7395110710660949,0.7684372087242901,-0.028926137658195118,7.0,1.0,1.0
RandomForest vs SVM_Linear,RandomForest,SVM_Linear,0.7395110710660949,0.7833067747421814,-0.0437957036760865,0.0,0.0625,0.28125
RandomForest vs SVM_RBF,RandomForest,SVM_RBF,0.7395110710660949,0.8052392344497609,-0.0657281633836658,0.0,0.0625,0.28125
RandomForest vs XGBoost,RandomForest,XGBoost,0.7395110710660949,0.708511844349165,0.030999226716930027,4.0,0.4375,0.8035714285714286
