k,mean_score,std_score,fold_scores,metric,tuning_model
8,0.581096681096681,0.048596916624239116,"[0.5357142857142857, 0.5590909090909091, 0.6484848484848484]",auc,LogisticRegression
4,0.5588985088985089,0.13082939422908246,"[0.5873015873015874, 0.38636363636363635, 0.703030303030303]",auc,LogisticRegression
14,0.5583694083694084,0.06629464926011489,"[0.5357142857142858, 0.49090909090909085, 0.6484848484848486]",auc,LogisticRegression
6,0.5570466570466571,0.12499848630846512,"[0.5317460317460317, 0.4181818181818182, 0.7212121212121213]",auc,LogisticRegression
16,0.5506012506012506,0.046419860964729595,"[0.5396825396825398, 0.5, 0.6121212121212121]",auc,LogisticRegression
18,0.5500962000962001,0.056768378986540434,"[0.5396825396825397, 0.48636363636363633, 0.6242424242424243]",auc,LogisticRegression
10,0.5096921596921596,0.11273441013305005,"[0.5396825396825397, 0.3590909090909091, 0.6303030303030303]",auc,LogisticRegression
12,0.484944684944685,0.11321382207171615,"[0.5396825396825398, 0.32727272727272727, 0.5878787878787879]",auc,LogisticRegression
