Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
SVM_Linear,0.757570107546184,0.07982453921194484,0.7096875,0.7804534211168022,0.14983404033376188,0.7347837164079524,0.7048067874154832,0.09286617398026091,0.7017543859649122,0.7081079592921699,0.05915815551644069,0.6928125,0.7333333333333333,0.11690451944500123,0.7205882352941176,0.792514619883041,0.2163807174635754,0.765625,0.7314639383604901,0.09961654504118457,0.7424242424242424,0.6237012987012986,0.20165146207458712,0.62,14.0,14.0,0.0,14,14.0,14
LogisticRegression,0.7473869591333706,0.09095695474415237,0.7134375000000001,0.7719623956756382,0.16154519110231375,0.7268216686942002,0.6784997611084569,0.10312249016362728,0.6754385964912281,0.6949986709197236,0.07570490996997725,0.6825,0.7553571428571428,0.16126888435536624,0.7547169811320755,0.6377246145667198,0.21788020020239626,0.625,0.6628852235683355,0.14296040354917203,0.6837606837606838,0.7522727272727272,0.14484563202465153,0.74,14.0,14.0,0.0,14,14.0,14
SVM_RBF,0.6958969738395575,0.10093102677976835,0.6690625,0.735793915696315,0.1330032764958031,0.7130890626665657,0.6580158971463319,0.1357333984269688,0.6578947368421053,0.6659614946457052,0.10075894506278937,0.6384375,0.7016269841269842,0.15496447873607053,0.6623376623376623,0.8347368421052632,0.2146852363170807,0.796875,0.721135981716744,0.09630580707307068,0.723404255319149,0.49718614718614723,0.3326225062690327,0.48,14.0,14.0,0.0,14,14.0,14
NaiveBayes,0.6943745152596827,0.1492557670231698,0.6162500000000001,0.7502682777814567,0.17873675154038607,0.6744319077143515,0.5791237747759487,0.13443183664589964,0.5877192982456141,0.5450328472696894,0.07149869582130487,0.543125,0.5747408293460925,0.14942403585082156,0.5858585858585859,0.8945029239766082,0.09467299848629328,0.90625,0.692006989748369,0.12345167151596675,0.7116564417177914,0.19556277056277055,0.13098350315301746,0.18,14.0,14.0,0.0,14,14.0,14
RandomForest,0.679800131642237,0.0655075582206428,0.646875,0.7051955467611696,0.07860097345260732,0.6725706324704026,0.6726013117317464,0.1344830593417777,0.6666666666666666,0.6696848181058707,0.10504604311614173,0.6571875,0.7006349206349206,0.10335564092472137,0.6911764705882353,0.7692397660818713,0.23324804608769537,0.734375,0.7050049873848502,0.13319707180106927,0.7121212121212122,0.5701298701298702,0.20998950964400395,0.58,14.0,14.0,0.0,14,14.0,14
KNN,0.6673282034286819,0.07772899517162443,0.6498437499999999,0.7114998043918626,0.12478118009273659,0.6844266084243048,0.6578783535305275,0.08363064032968573,0.6578947368421053,0.6634468747626642,0.07932527881497164,0.6581250000000001,0.706060606060606,0.14825275615027342,0.711864406779661,0.6600106326422115,0.12409802347933942,0.65625,0.6710095716148716,0.10384527537079394,0.6829268292682927,0.6668831168831169,0.14314610680491904,0.66,14.0,14.0,0.0,14,14.0,14
ExtraTrees,0.6662251703639264,0.05493113349495756,0.6703125,0.6843296625811012,0.12616837670859704,0.6567515220148963,0.645503771590728,0.1512600642564006,0.6403508771929824,0.6499088630667578,0.10574750556197483,0.646875,0.6959899749373434,0.1412689272926133,0.7169811320754716,0.6011164274322169,0.3000348889782037,0.59375,0.6091176470588235,0.20497362476965436,0.6495726495726496,0.6987012987012987,0.13238120719456561,0.7,14.0,14.0,0.0,14,14.0,14
LightGBM,0.6632723797556335,0.11655594940766772,0.6223437500000001,0.7173032519458845,0.050835221679704765,0.6878638479127185,0.6297687819426949,0.11167138976899865,0.6228070175438597,0.6136061745272272,0.10143543160922094,0.618125,0.6708857808857809,0.06828820023437666,0.6666666666666666,0.6773205741626793,0.19333665677295317,0.65625,0.6554406130268199,0.10670202985388194,0.6614173228346457,0.5498917748917749,0.23234960369449245,0.58,14.0,14.0,0.0,14,14.0,14
GradientBoosting,0.6502786580777011,0.07061471596028591,0.64484375,0.6960693634177642,0.10206736439855468,0.650480532732561,0.627542023194197,0.09822118846090395,0.6228070175438597,0.6285232019442546,0.06303933313050986,0.61375,0.6741269841269841,0.09845569977068032,0.6567164179104478,0.7217650186071238,0.21055470410417892,0.6875,0.6653333333333333,0.09909815560566426,0.6717557251908397,0.5352813852813852,0.2205218770106219,0.54,14.0,14.0,0.0,14,14.0,14
XGBoost,0.6443192117115562,0.07953796062835494,0.6059375000000001,0.6935780473792151,0.07030582391213397,0.6639448314634809,0.6469848991588123,0.10181275082705987,0.6403508771929824,0.6395006455532771,0.09807381366299078,0.6315625,0.6807093491304018,0.07067922489763115,0.6716417910447762,0.7389580010632641,0.1718410529454595,0.703125,0.6901066989724952,0.08154935471804829,0.6870229007633588,0.54004329004329,0.18588272767659816,0.56,14.0,14.0,0.0,14,14.0,14
