Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.6859375,0.6857918347973113,0.5833505554120383,0.7802758392629081,0.7409766887920294,0.7443852845878319,0.6279767234854594,0.8405628637443856,0.6666666666666666,0.6681250000000001,0.65625,0.68,0.7241379310344828,0.6071428571428571,0.6885245901639344,0.3318938926588525,0.22824980883585622,34,16,22,42,16.8,2.6832815729997477
RandomForest,0.6668749999999999,0.6661634255752469,0.5603378172025099,0.7704169876733437,0.6606683480708541,0.6748810280019776,0.553713041335811,0.8000217836018046,0.6666666666666666,0.6681250000000001,0.65625,0.68,0.7241379310344828,0.6071428571428571,0.6885245901639344,0.3318938926588525,0.23546555653258752,34,16,22,42,16.8,2.6832815729997477
KNN,0.6596875,0.6592706868569403,0.5601884257800936,0.758028093028093,0.6752551242037252,0.6833580735015362,0.5584090726964045,0.8042371325835088,0.631578947368421,0.6171875,0.734375,0.5,0.6527777777777778,0.5952380952380952,0.6911764705882353,0.2385496183206106,0.2370669978517723,25,25,17,47,16.8,2.6832815729997477
ExtraTrees,0.6515624999999999,0.6515579119482152,0.5511734075845891,0.7552739415322581,0.6860501066932994,0.6962923081166141,0.5659419443112261,0.8157822762380432,0.6491228070175439,0.6525000000000001,0.625,0.68,0.7142857142857143,0.5862068965517241,0.6666666666666666,0.2997542997542998,0.23394168046055205,34,16,24,40,16.8,2.6832815729997477
LightGBM,0.6381249999999999,0.6383782617463837,0.5350882422991426,0.7435410971417745,0.671256704596385,0.6816465554764717,0.5575941115832854,0.8037486792394686,0.6578947368421053,0.6603125000000001,0.640625,0.68,0.7192982456140351,0.5964912280701754,0.6776859504132231,0.3157894736842105,0.2719354668501418,34,16,23,41,16.8,2.6832815729997477
SVM_Linear,0.6325000000000001,0.63189366962101,0.5271443903414371,0.7373222109356563,0.7072207603622678,0.7109984178826116,0.5895883768415986,0.8141500176583463,0.6403508771929824,0.63375,0.6875,0.58,0.676923076923077,0.5918367346938775,0.6821705426356589,0.26808643908549956,0.24234781084093476,29,21,20,44,16.8,2.6832815729997477
SVM_RBF,0.6253124999999999,0.6249895008226657,0.5221864461247014,0.727302286436897,0.6855521254491097,0.6919071117952896,0.5619840619153201,0.8024417444180675,0.6491228070175439,0.64375,0.6875,0.6,0.6875,0.6,0.6875,0.2875,0.24798352694427225,30,20,20,44,16.8,2.6832815729997477
XGBoost,0.620625,0.6206649856692821,0.5138364378078817,0.7296917761357415,0.6516621671068565,0.6614127538209338,0.5378114850420473,0.7837939685250573,0.6052631578947368,0.6003125,0.640625,0.56,0.6507936507936508,0.5490196078431373,0.6456692913385826,0.20018709073900842,0.29609691730272775,28,22,23,41,16.8,2.6832815729997477
GradientBoosting,0.599375,0.598859613615238,0.49264753605769235,0.7078959394176785,0.6714138043690376,0.677903746017561,0.5539997493513977,0.7915362554535375,0.5701754385964912,0.558125,0.65625,0.46,0.6086956521739131,0.5111111111111111,0.631578947368421,0.11753554502369667,0.25930036818054125,23,27,22,42,16.8,2.6832815729997477
NaiveBayes,0.5771874999999999,0.5774119825924074,0.47485691064383556,0.6822818802821633,0.6620218034680128,0.6671712058391327,0.5407346952465478,0.7786566418705325,0.5614035087719298,0.535,0.75,0.32,0.5853658536585366,0.5,0.6575342465753424,0.07286922576447619,0.40063048619350305,16,34,16,48,16.8,2.6832815729997477
